iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1507.24,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1490.51,1,5.75619,1.23502,0.488612,49.5565,19.489,59.0349,0.974679,0.974679,1.02982,0.974679,0.998743,0.974679,0.974679
3,1491.23,1,4.51859,1.17972,0.722357,48.2349,18.475,58.0892,0.95,0.95,1.08371,0.95,0.998743,0.95,0.95
4,1478.16,1,4.69643,0.984659,0.610208,51.0079,23.3446,61.4938,0.925945,0.925945,1.16877,0.925945,0.998743,0.925945,0.925945
5,1470.96,1,7.33954,1.59597,0.138637,52.7376,17.5127,63.489,0.9025,0.9025,1.17173,0.9025,0.998743,0.9025,0.9025
6,1451.47,1,5.21336,1.13337,0.523867,52.7122,19.0914,63.7159,0.879648,0.879648,1.14206,0.879648,0.998743,0.879648,0.879648
7,1444.91,1,5.15861,1.11037,0.575434,62.0385,21.1522,74.5281,0.857375,0.857375,1.11315,0.857375,0.998743,0.857375,0.857375
8,1419.34,1,5.7854,1.2058,0.421811,61.3813,19.0888,73.1958,0.835666,0.835666,1.08496,0.835666,0.998743,0.835666,0.835666
9,1413.41,1,7.43963,1.28709,0.228783,71.2341,17.3986,85.4373,0.814506,0.814506,1.05749,0.814506,0.998743,0.814506,0.814506
10,1403.44,1,6.86792,1.27198,0.277362,65.1949,16.5942,78.4642,0.793882,0.793882,1.03071,0.793882,0.998743,0.793882,0.793882
11,1390.01,1,6.20394,1.28913,0.453252,66.3261,16.6276,79.2232,0.773781,0.773781,1.00462,0.773781,0.998743,0.773781,0.773781
12,1378.15,1,7.93955,1.50507,0.19031,65.9604,14.888,78.5124,0.754188,0.754188,1.02382,0.754188,0.998743,0.754188,0.754188
13,1375.82,1,6.56975,1.58073,0.324665,73.7135,17.008,88.003,0.735092,0.735092,0.997898,0.735092,0.998743,0.735092,0.735092
14,1361.28,1,4.68966,1.17975,0.635103,64.2059,12.2388,77.1926,0.716479,0.716479,1.05788,0.716479,0.998743,0.716479,0.716479
