simulations,OFV
500,1464.49
1000,1462.45
1500,1462.49
2000,1462.82
2500,1462.97
3000,1463.57
3500,1463.82
4000,1463.88
4500,1464.08
5000,1464.01
5500,1464.05
6000,1464.01
6500,1464.12
7000,1464.21
7500,1464.32
8000,1464.25
8500,1464.25
9000,1464.14
9500,1464.13
10000,1464.17
10500,1464.21
11000,1464.31
11500,1464.28
12000,1464.24
12500,1464.28
13000,1464.28
13500,1464.35
14000,1464.34
14500,1464.3
15000,1464.33
15500,1464.34
16000,1464.27
16500,1464.25
17000,1464.23
17500,1464.24
18000,1464.19
18500,1464.23
19000,1464.2
19500,1464.14
20000,1464.14
20500,1464.1
21000,1463.99
21500,1463.92
22000,1463.91
22500,1463.87
23000,1463.84
23500,1463.86
24000,1463.82
24500,1463.82
25000,1463.81
25500,1463.84
26000,1463.8
26500,1463.79
27000,1463.76
27500,1463.76
28000,1463.76
28500,1463.73
29000,1463.69
29500,1463.7
30000,1463.72
