iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,767.416,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,755.426,1,6.13042,0.680307,22.8561,6.49769,24.2148,1.46202,1.46202,0.976179,0.62,0.285
3,743.847,1,6.39149,0.724683,24.7863,8.8067,23.1175,1.425,1.425,1.07675,0.62,0.27075
4,728.624,1,6.22883,0.26044,24.571,9.68658,25.7905,1.38892,1.38892,1.04949,0.62,0.257212
5,711.416,1,6.31027,0.802517,18.8663,9.46884,27.8054,1.35375,1.35375,1.02292,0.62,0.244352
6,707.206,1,6.3655,0.854995,20.592,10.0948,29.9777,1.31947,1.31947,1.03349,0.62,0.232134
7,699.814,1,6.38586,0.620169,18.8015,12.9337,29.5093,1.28606,1.28606,1.00732,0.62,0.220528
8,682.944,1,6.38825,-0.180305,19.3092,11.0168,34.8117,1.2535,1.2535,1.03031,0.62,0.209501
9,682.462,1,6.2672,0.0742774,19.3825,12.543,31.8201,1.22176,1.22176,1.00423,0.62,0.199026
10,664.318,1,6.21634,0.13114,17.4199,11.8952,27.3454,1.19082,1.19082,0.978799,0.62,0.189075
11,652.792,1,6.15125,0.956633,16.1079,13.2452,29.2254,1.16067,1.16067,0.954015,0.62,0.179621
12,644.022,1,6.16026,0.526861,16.5316,13.5012,27.5814,1.13128,1.13128,0.929859,0.62,0.17064
13,636.541,1,6.05476,-0.272447,16.2758,13.8371,26.6333,1.10264,1.10264,0.979764,0.62,0.162108
14,633.597,1,5.81028,0.0169295,15.1232,12.4107,27.2159,1.07472,1.07472,1.01368,0.62,0.154003
15,609.39,1,5.893,0.544089,14.1565,12.4727,25.0472,1.04751,1.04751,0.988017,0.62,0.146302
16,603.183,1,6.02296,0.863962,13.819,13.4489,25.9669,1.02098,1.02098,1.04904,0.62,0.138987
