iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1512.78,1,5.25947,9.16311,30.7597,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1500.9,1,4.8586,12.9609,46.3251,15.086,0.974679,0.974679,0.515532,0.998761,1.46202,1.65182,1.46202,1.16962
3,1490.8,1,4.88871,11.1759,40.7958,13.7509,0.95,0.95,0.454249,0.998761,1.425,1.60999,1.425,1.14
4,1474.93,1,4.11064,13.148,39.3844,13.4791,0.925945,0.925945,0.773635,0.998761,1.38892,1.56923,1.38892,1.11113
5,1473.11,1,4.41931,9.28331,46.6143,15.2525,0.9025,0.9025,1.18388,0.998761,1.35375,1.5295,1.35375,1.083
6,1461.41,1,4.4904,8.8056,46.2717,15.1988,0.879648,0.879648,1.01354,0.998761,1.31947,1.53411,1.31947,1.05558
7,1450.52,1,4.4612,8.85556,47.5301,15.4163,0.857375,0.857375,0.831646,0.998761,1.28606,1.67501,1.28606,1.02885
8,1428.74,1,4.91842,8.05383,41.3395,13.7451,0.835666,0.835666,0.576744,0.998761,1.2535,1.65361,1.2535,1.0028
9,1418.98,1,5.19273,8.15482,46.6655,15.1437,0.814506,0.814506,0.678125,0.998761,1.22176,1.63667,1.22176,0.977407
10,1403.6,1,5.44906,6.15017,40.5787,13.634,0.793882,0.793882,0.5495,0.998761,1.19082,1.63134,1.19082,0.952659
11,1401.56,1,5.20744,4.89291,44.4222,14.7451,0.773781,0.773781,0.741333,0.998761,1.16067,1.59004,1.16067,0.928537
12,1380.08,1,5.11089,4.31081,38.591,13.1448,0.754188,0.754188,0.53154,0.998761,1.13128,1.54978,1.13128,0.905026
13,1368.56,1,5.26572,6.94189,35.0778,12.1578,0.735092,0.735092,0.694904,0.998761,1.10264,1.51054,1.10264,0.88211
14,1358.01,1,5.09159,5.84169,36.3886,12.4443,0.716479,0.716479,0.646298,0.998761,1.07472,1.56832,1.07472,0.859775
15,1352.99,1,5.10534,5.624,35.4505,12.2237,0.698337,0.698337,0.842042,0.998761,1.04751,1.57643,1.04751,0.838005
16,1345.61,1,5.08473,7.15265,33.3337,11.6539,0.680655,0.680655,0.760929,0.998761,1.02098,1.53651,1.02098,0.816786
17,1329.13,1,5.11279,7.20939,33.2535,11.728,0.66342,0.66342,0.704433,0.998761,0.995131,1.49761,0.995131,0.796105
18,1320.37,1,5.46529,8.75068,33.4438,11.7473,0.646622,0.646622,0.382825,0.998761,0.969933,1.5522,0.969933,0.775947
19,1306.77,1,5.09724,8.52892,32.4495,11.4039,0.630249,0.630249,0.514397,0.998761,0.945374,1.62382,0.945374,0.756299
20,1298.91,1,5.28615,7.17522,30.451,10.8512,0.614291,0.614291,0.626429,0.998761,0.921437,1.5827,0.921437,0.737149
21,1281.87,1,5.36181,7.99336,30.0728,10.8451,0.598737,0.598737,0.352149,0.998761,0.898105,1.54263,0.898105,0.718484
22,1274.74,1,5.15869,7.82803,31.5789,11.3422,0.583577,0.583577,0.290121,0.998761,0.875365,1.50357,0.875365,0.700292
23,1265.21,1,4.94656,5.15346,30.5188,11.0634,0.5688,0.5688,0.528182,0.998761,0.8532,1.4655,0.8532,0.68256
24,1248.43,1,5.30038,4.14374,30.8392,11.1228,0.554398,0.554398,0.520636,0.998761,0.831597,1.42839,0.831597,0.665277
25,1240.86,1,5.32531,4.11572,32.0104,11.3917,0.54036,0.54036,0.505336,0.998761,0.81054,1.39222,0.81054,0.648432
26,1227.3,1,5.39443,4.13787,34.1347,12.0632,0.526678,0.526678,0.284264,0.998761,0.790017,1.35697,0.790017,0.632013
27,1218.2,1,5.54367,4.42834,36.4785,12.6633,0.513342,0.513342,0.367307,0.998761,0.770013,1.40339,0.770013,0.61601
28,1198.35,1,5.54125,4.1411,33.7196,11.813,0.500344,0.500344,0.4067,0.998761,0.750516,1.42788,0.750516,0.600413
29,1186.89,1,5.47748,4.10768,32.7379,11.5042,0.487675,0.487675,0.408563,0.998761,0.731512,1.56088,0.731512,0.58521
30,1171.2,1,5.5301,4.00944,33.0798,11.5698,0.475327,0.475327,0.400379,0.998761,0.71299,1.52136,0.71299,0.570392
31,1178.17,1,5.50093,3.61403,32.775,11.4079,0.463291,0.463291,0.479896,0.998761,0.694937,1.48283,0.694937,0.555949
32,1159.97,1,5.34773,2.88787,31.0673,10.8917,0.45156,0.45156,0.578591,0.998761,0.677341,1.44529,0.677341,0.541873
33,1146.76,1,5.31545,2.613,31.0158,10.8093,0.440127,0.440127,0.615388,0.998761,0.66019,1.40869,0.66019,0.528152
34,1137.8,1,5.35953,2.1128,29.3114,10.3752,0.428982,0.428982,0.595361,0.998761,0.643474,1.37302,0.643474,0.514779
35,1127.71,1,5.35993,2.29091,30.8552,10.7793,0.41812,0.41812,0.548481,0.998761,0.627181,1.40629,0.627181,0.501744
36,1119.58,1,5.38829,3.17152,30.9379,10.7896,0.407533,0.407533,0.540246,0.998761,0.6113,1.37068,0.6113,0.48904
37,1116.79,1,5.47568,3.14298,29.7887,10.456,0.397214,0.397214,0.492533,0.998761,0.595821,1.37728,0.595821,0.476657
38,1098.3,1,5.41279,2.88909,30.8832,10.7743,0.387157,0.387157,0.521798,0.998761,0.580735,1.34241,0.580735,0.464588
39,1078.21,1,5.424,3.64897,30.838,10.7769,0.377354,0.377354,0.488936,0.998761,0.56603,1.30842,0.56603,0.452824
40,1078.11,1,5.43583,3.38628,30.726,10.755,0.367799,0.367799,0.465797,0.998761,0.551698,1.27529,0.551698,0.441359
41,1069.53,1,5.5713,3.28655,30.1188,10.6098,0.358486,0.358486,0.479329,0.998761,0.537729,1.243,0.537729,0.430183
42,1059.46,1,5.39271,2.86045,31.0063,10.8846,0.349409,0.349409,0.531711,0.998761,0.524113,1.2286,0.524113,0.419291
43,1044.59,1,5.37857,3.81059,30.3873,10.7305,0.340562,0.340562,0.488043,0.998761,0.510842,1.19749,0.510842,0.408674
44,1030.13,1,5.46038,3.74329,29.7604,10.5664,0.331938,0.331938,0.43406,0.998761,0.497908,1.16717,0.497908,0.398326
45,1030.72,1,5.45978,3.21189,29.0483,10.3577,0.323534,0.323534,0.365779,0.998761,0.4853,1.13762,0.4853,0.38824
46,1021.78,1,5.36922,2.30635,28.6105,10.2674,0.315341,0.315341,0.56313,0.998761,0.473012,1.10881,0.473012,0.37841
47,1006.99,1,5.3482,2.76666,28.2348,10.1767,0.307357,0.307357,0.525788,0.998761,0.461035,1.08074,0.461035,0.368828
48,1002.11,1,5.35956,2.28022,27.667,9.97998,0.299574,0.299574,0.530843,0.998761,0.449362,1.05337,0.449362,0.359489
49,997.776,1,5.30705,2.44999,27.4597,9.93231,0.291989,0.291989,0.537787,0.998761,0.437984,1.0267,0.437984,0.350387
50,991.514,1,5.3502,2.50651,27.5576,9.96394,0.284596,0.284596,0.564808,0.998761,0.426894,1.0007,0.426894,0.341515
51,990.156,1,5.33021,2.50064,27.3667,9.8703,0.27739,0.27739,0.483984,0.998761,0.416084,0.975364,0.416084,0.332867
52,972.825,1,5.27544,2.65861,27.7359,9.99985,0.270366,0.270366,0.512048,0.998761,0.405549,0.950667,0.405549,0.324439
53,963.53,1,5.27994,2.96257,27.2677,9.91332,0.26352,0.26352,0.482053,0.998761,0.39528,0.926596,0.39528,0.316224
54,948.995,1,5.30204,3.03546,26.8572,9.8035,0.256848,0.256848,0.485798,0.998761,0.385271,0.903134,0.385271,0.308217
55,941.277,1,5.29245,2.64094,27.183,9.92886,0.250344,0.250344,0.42404,0.998761,0.375516,0.880266,0.375516,0.300413
56,933.785,1,5.29955,2.76002,26.8973,9.84275,0.244005,0.244005,0.435291,0.998761,0.366008,0.857977,0.366008,0.292806
57,926.808,1,5.31404,2.5128,27.157,9.94345,0.237827,0.237827,0.411607,0.998761,0.35674,0.836253,0.35674,0.285392
58,924.424,1,5.28018,2.26956,27.4548,10.0028,0.231805,0.231805,0.408533,0.998761,0.347707,0.815078,0.347707,0.278166
59,925.282,1,5.27991,2.44877,27.1124,9.90444,0.225936,0.225936,0.423526,0.998761,0.338903,0.79444,0.338903,0.271123
60,921.381,1,5.30247,2.97967,27.3683,9.96125,0.220215,0.220215,0.435092,0.998761,0.330322,0.810971,0.330322,0.264258
61,914.169,1,5.28874,3.29731,26.9923,9.87746,0.214639,0.214639,0.443276,0.998761,0.321958,0.805844,0.321958,0.257567
62,900.826,1,5.35444,3.42809,27.1933,9.93952,0.209204,0.209204,0.408264,0.998761,0.313806,0.785439,0.313806,0.251045
63,903.483,1,5.33231,3.09982,26.6335,9.78758,0.203907,0.203907,0.451374,0.998761,0.30586,0.765551,0.30586,0.244688
64,896.519,1,5.25566,2.88185,26.5053,9.74209,0.198744,0.199924,0.449569,0.998761,0.298116,0.746167,0.298116,0.238493
65,893.55,1,5.32673,3.10997,26.3631,9.69335,0.211399,0.194862,0.496161,0.998761,0.290567,0.727274,0.290567,0.232454
66,891.2,1,5.31331,3.57961,25.9577,9.57398,0.207107,0.195243,0.423906,0.998761,0.28321,0.708859,0.28321,0.226568
67,893.075,1,5.33271,3.83293,25.3364,9.3977,0.210325,0.190299,0.519487,0.998761,0.276039,0.69091,0.276039,0.220831
68,877.68,1,5.36849,4.13993,25.9975,9.58075,0.21964,0.185481,0.516629,0.998761,0.269049,0.673416,0.269049,0.21524
