time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
1.284,0.0103093,0,0,0.010989,All
1.69113,0.0206186,0,0,0.021978,All
2.09826,0.0206186,0,0,0.0238095,All
2.50539,0.0206186,0,0,0.0338994,All
2.91253,0.0309278,0.0111735,0,0.0537697,All
3.31966,0.0309278,0.0217391,0,0.0663004,All
3.72679,0.0412371,0.0322581,0,0.0790986,All
4.13392,0.0412371,0.0391337,0,0.0967854,All
4.54105,0.0618557,0.0543478,0.0108696,0.113651,All
4.94818,0.0721649,0.0666667,0.0113636,0.133333,All
5.35531,0.0824742,0.0813953,0.0221001,0.150538,All
5.76244,0.0927835,0.0978261,0.0337079,0.173163,All
6.16958,0.103093,0.11236,0.0449438,0.188889,All
6.57671,0.113402,0.130694,0.0574713,0.215909,All
6.98384,0.123711,0.148936,0.0710681,0.238636,All
7.39097,0.154639,0.170213,0.0832509,0.258246,All
7.7981,0.185567,0.188562,0.101698,0.279338,All
8.20523,0.185567,0.208791,0.117254,0.3,All
8.61236,0.195876,0.228261,0.135317,0.322401,All
9.01949,0.237113,0.247312,0.151163,0.342498,All
9.42663,0.237113,0.266667,0.166667,0.361094,All
9.83376,0.247423,0.288889,0.186813,0.379873,All
10.2409,0.298969,0.305115,0.204545,0.395604,All
10.648,0.329897,0.322222,0.218586,0.418469,All
11.0552,0.329897,0.340784,0.244563,0.434058,All
11.4623,0.340206,0.358696,0.259648,0.451613,All
11.8694,0.360825,0.376344,0.272233,0.466667,All
12.2765,0.391753,0.397727,0.295455,0.485759,All
12.6837,0.402062,0.411111,0.308101,0.505815,All
13.0908,0.43299,0.426966,0.329545,0.517048,All
13.4979,0.43299,0.44186,0.346098,0.535863,All
13.9051,0.443299,0.459297,0.362637,0.554348,All
14.3122,0.453608,0.473118,0.378363,0.565942,All
14.7193,0.474227,0.48913,0.397788,0.573873,All
15.1265,0.484536,0.505495,0.411111,0.588889,All
15.5336,0.505155,0.521739,0.426127,0.607719,All
15.9407,0.515464,0.537634,0.44186,0.622222,All
16.3479,0.525773,0.549451,0.450549,0.631309,All
16.755,0.57732,0.565217,0.46665,0.642491,All
17.1621,0.597938,0.577778,0.483694,0.655364,All
17.5693,0.628866,0.591398,0.5,0.666667,All
17.9764,0.628866,0.604396,0.508429,0.681319,All
18.3835,0.639175,0.617978,0.526882,0.694118,All
18.7906,0.670103,0.629213,0.545455,0.70459,All
19.1978,0.690722,0.640449,0.55364,0.717391,All
19.6049,0.71134,0.655172,0.569925,0.730337,All
20.012,0.721649,0.666667,0.58427,0.73913,All
20.4192,0.721649,0.677419,0.593023,0.752749,All
20.8263,0.721649,0.688889,0.609861,0.764045,All
21.2334,0.721649,0.7,0.623611,0.774737,All
21.6406,0.731959,0.711111,0.632759,0.78022,All
22.0477,0.742268,0.722222,0.641277,0.791209,All
22.4548,0.742268,0.733333,0.648039,0.802262,All
22.862,0.762887,0.744444,0.659458,0.811438,All
23.2691,0.773196,0.752809,0.672306,0.822222,All
23.6762,0.783505,0.761364,0.686783,0.831461,All
24.0834,0.783505,0.772727,0.693182,0.837083,All
24.4905,0.783505,0.781609,0.704909,0.846606,All
24.8976,0.793814,0.790698,0.712766,0.855556,All
25.3047,0.804124,0.8,0.723771,0.862069,All
25.7119,0.804124,0.806818,0.730337,0.868849,All
26.119,0.814433,0.815217,0.744315,0.876404,All
26.5261,0.824742,0.824176,0.755319,0.88335,All
26.9333,0.824742,0.829545,0.761364,0.890707,All
27.3404,0.845361,0.83871,0.769231,0.897714,All
27.7475,0.85567,0.846154,0.777187,0.902174,All
28.1547,0.865979,0.852273,0.786875,0.910112,All
28.5618,0.876289,0.858696,0.793478,0.913043,All
28.9689,0.876289,0.868132,0.797872,0.916749,All
29.3761,0.876289,0.875,0.808511,0.922222,All
29.7832,0.886598,0.882037,0.817204,0.932201,All
30.1903,0.917526,0.88764,0.823902,0.934066,All
30.5975,0.917526,0.892473,0.830624,0.942195,All
31.0046,0.917526,0.898876,0.836957,0.944444,All
31.4117,0.938144,0.902174,0.846606,0.945944,All
31.8188,0.938144,0.910612,0.857143,0.955056,All
32.226,0.938144,0.913043,0.863636,0.9558,All
32.6331,0.938144,0.921348,0.870077,0.965909,All
33.0402,0.948454,0.923077,0.877778,0.966667,All
33.4474,0.948454,0.931426,0.879778,0.967033,All
33.8545,0.958763,0.934066,0.888265,0.968085,All
34.2616,0.958763,0.935484,0.891889,0.977653,All
34.6688,0.958763,0.94382,0.898302,0.978022,All
35.0759,0.969072,0.945652,0.904255,0.978378,All
35.483,0.969072,0.954545,0.911111,0.988304,All
35.8902,0.969072,0.955556,0.913978,0.988764,All
36.2973,0.969072,0.956989,0.91954,0.989011,All
36.7044,0.969072,0.965517,0.922222,0.989071,All
37.1116,0.969072,0.966667,0.931034,0.989362,All
37.5187,0.969072,0.967742,0.934783,1,All
37.9258,0.979381,0.977011,0.943182,1,All
38.3329,0.979381,0.977528,0.944444,1,All
38.7401,0.979381,0.978022,0.953488,1,All
39.1472,0.979381,0.988304,0.954545,1,All
39.5543,0.979381,0.988636,0.965116,1,All
39.9615,0.979381,0.988889,0.966292,1,All
40.3686,0.989691,0.989247,0.976607,1,All
40.7757,0.989691,1,0.977528,1,All
41.1829,0.989691,1,0.988506,1,All
41.59,1,1,1,1,All
