simulations,OFV
500,939.636
1000,940.258
1500,940.001
2000,939.164
2500,940.297
3000,940.734
3500,940.353
4000,940.377
4500,940.819
5000,940.876
5500,940.824
6000,940.911
6500,940.603
7000,940.714
7500,940.483
8000,940.617
8500,940.865
9000,940.538
9500,940.331
10000,940.189
10500,940.165
11000,940.261
11500,940.198
12000,940.004
12500,940.091
13000,940.002
13500,939.941
14000,939.919
14500,939.897
15000,939.965
15500,939.961
16000,939.943
16500,939.783
17000,939.812
17500,939.819
18000,939.735
18500,939.84
19000,939.76
19500,939.663
20000,939.586
20500,939.498
21000,939.393
21500,939.414
22000,939.49
22500,939.496
23000,939.349
23500,939.255
24000,939.252
24500,939.318
25000,939.375
25500,939.318
26000,939.271
26500,939.262
27000,939.214
27500,939.247
28000,939.32
28500,939.297
29000,939.359
29500,939.398
30000,939.47
