Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
3.87442,0,20.9232,0,7.6743,0,1.92249,0.00714286,All
5.17187,0.00714286,33.2491,0.00714286,9.93582,0.00714286,2.15911,0.0142857,All
5.26265,0.0142857,33.6531,0.0142857,10.0985,0.0142857,2.77954,0.0214286,All
5.39844,0.0214286,34.4027,0.0214286,10.1735,0.0214286,4.21522,0.0285714,All
5.52403,0.0285714,34.9594,0.0285714,10.2136,0.0285714,4.50606,0.0357143,All
5.55526,0.0357143,35.7839,0.0357143,10.218,0.0357143,5.91275,0.0428571,All
5.57706,0.0428571,35.8256,0.0428571,10.3091,0.0428571,6.99336,0.05,All
5.73214,0.05,35.9672,0.05,10.3093,0.05,7.09304,0.0571429,All
5.93235,0.0571429,36.7154,0.0571429,10.3341,0.0571429,7.90764,0.0642857,All
5.96909,0.0642857,37.0347,0.0642857,10.3589,0.0642857,8.58264,0.0714286,All
6.06031,0.0714286,37.6526,0.0714286,10.4078,0.0714286,9.33754,0.0785714,All
6.28197,0.0785714,37.7648,0.0785714,10.4213,0.0785714,9.42964,0.0857143,All
6.45602,0.0857143,37.8414,0.0857143,10.4223,0.0857143,12.1828,0.0928571,All
6.7872,0.0928571,37.9358,0.0928571,10.4225,0.0928571,13.2156,0.1,All
6.84361,0.1,37.9767,0.1,10.4297,0.1,13.7672,0.107143,All
6.94584,0.107143,38.3781,0.107143,10.4407,0.107143,14.3878,0.114286,All
6.95469,0.114286,38.5222,0.114286,10.443,0.114286,14.5717,0.121429,All
7.06044,0.121429,38.6268,0.121429,10.4663,0.121429,14.6638,0.128571,All
7.09615,0.128571,38.6355,0.128571,10.4799,0.128571,14.9152,0.135714,All
7.15555,0.135714,38.8953,0.135714,10.4859,0.135714,15.0746,0.142857,All
7.17854,0.142857,38.9782,0.142857,10.4891,0.142857,15.2713,0.15,All
7.36161,0.15,39.2621,0.15,10.5289,0.15,15.3279,0.157143,All
7.42165,0.157143,39.9368,0.157143,10.5295,0.157143,15.3504,0.164286,All
8.76845,0.164286,40.2673,0.164286,10.532,0.164286,16.6821,0.171429,All
8.81771,0.171429,40.3083,0.171429,10.5328,0.171429,18.2788,0.178571,All
8.83147,0.178571,40.8574,0.178571,10.5513,0.178571,19.0835,0.185714,All
8.84092,0.185714,40.8969,0.185714,10.5669,0.185714,19.4171,0.192857,All
8.84676,0.192857,40.9068,0.192857,10.5684,0.192857,20.7904,0.2,All
8.85856,0.2,40.92,0.2,10.5712,0.2,22.8795,0.207143,All
8.93592,0.207143,41.0696,0.207143,10.5751,0.207143,23.0641,0.214286,All
9.00149,0.214286,41.559,0.214286,10.585,0.214286,24.726,0.221429,All
9.151,0.221429,42.0043,0.221429,10.5955,0.221429,25.0917,0.228571,All
