simulations,OFV
500,940.777
1000,942.108
1500,941.545
2000,939.976
2500,940.112
3000,940.044
3500,939.459
4000,939.544
4500,939.798
5000,939.963
5500,940.099
6000,940.479
6500,939.64
7000,939.8
7500,939.284
8000,939.498
8500,939.74
9000,939.294
9500,938.967
10000,938.644
10500,938.627
11000,938.625
11500,938.375
12000,938.209
12500,937.756
13000,937.572
13500,937.48
14000,937.536
14500,937.522
15000,937.554
15500,937.515
16000,937.645
16500,937.587
17000,937.636
17500,937.816
18000,937.679
18500,937.766
19000,937.651
19500,937.595
20000,937.464
20500,937.485
21000,937.398
21500,937.463
22000,937.552
22500,937.599
23000,937.37
23500,937.193
24000,937.182
24500,937.204
25000,937.215
25500,937.145
26000,937.143
26500,937.148
27000,937.091
27500,937.139
28000,937.228
28500,937.25
29000,937.358
29500,937.423
30000,937.472
