Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-1.58242,0.178912,0.148136,-0.862721,-0.502966,-0.355539,-1.46055,-0.278755,-0.0355169,-0.831145,0.341025,0.385189,-0.862721,0.322009,-0.0551992,-1.46055,-0.0166849,0.0136286,-0.831145,-0.356568,-0.493035,-1.58242,0.100559,-0.0405465,-1.46055,-0.290459,-0.39349,-0.831145,0.315293,-0.225034,-1.58242,-0.141745,-0.0631435,-0.862721,-0.664355,-1.07544
-1.54599,0.154983,0.144909,-0.846374,-0.458366,-0.348565,-1.42574,-0.196328,-0.0344341,-0.819525,0.360406,0.379909,-0.846374,0.261496,-0.0540615,-1.42574,-0.0220084,0.0133876,-0.819525,-0.360069,-0.486365,-1.54599,0.0928676,-0.0398815,-1.42574,-0.331321,-0.383893,-0.819525,0.2997,-0.222961,-1.54599,-0.0952088,-0.0634254,-0.846374,-0.691801,-1.05624
-1.50957,0.139172,0.141682,-0.830027,-0.413766,-0.341591,-1.39094,-0.128979,-0.0333512,-0.807906,0.379787,0.374628,-0.830027,0.200983,-0.0529238,-1.39094,-0.0257432,0.0131466,-0.807906,-0.36357,-0.479695,-1.50957,0.0896864,-0.0392165,-1.39094,-0.355173,-0.374296,-0.807906,0.284108,-0.220888,-1.50957,-0.0546864,-0.0637074,-0.830027,-0.719247,-1.03703
-1.47315,0.127048,0.138455,-0.81368,-0.369166,-0.334617,-1.35613,-0.0766704,-0.0322684,-0.796286,0.399167,0.369348,-0.81368,0.14047,-0.0517861,-1.35613,-0.028254,0.0129056,-0.796286,-0.36707,-0.473025,-1.47315,0.0885539,-0.0385515,-1.35613,-0.362784,-0.3647,-0.796286,0.268515,-0.218816,-1.47315,-0.0168955,-0.0639893,-0.81368,-0.746693,-1.01782
-1.43672,0.114924,0.135228,-0.797333,-0.324567,-0.327643,-1.32133,-0.0435402,-0.0311856,-0.784667,0.418548,0.364067,-0.797333,0.0799576,-0.0506484,-1.32133,-0.0307247,0.0126646,-0.784667,-0.370571,-0.466355,-1.43672,0.0874213,-0.0378865,-1.32133,-0.352738,-0.355103,-0.784667,0.252922,-0.216743,-1.43672,0.0208955,-0.0642712,-0.797333,-0.774139,-0.998618
-1.4003,0.10979,0.132001,-0.780985,-0.289915,-0.320669,-1.28652,-0.0209099,-0.0301027,-0.773047,0.437929,0.358787,-0.780985,0.0383772,-0.0495107,-1.28652,-0.0346136,0.0124236,-0.773047,-0.374072,-0.459685,-1.4003,0.0879433,-0.0372215,-1.28652,-0.335919,-0.345506,-0.773047,0.237329,-0.21467,-1.4003,0.0503159,-0.0645532,-0.780985,-0.785894,-0.979412
-1.36387,0.107739,0.128773,-0.764638,-0.2677,-0.313695,-1.25171,-0.00964199,-0.0290199,-0.761427,0.447763,0.353507,-0.764638,0.0175616,-0.048373,-1.25171,-0.0409198,0.0121826,-0.761427,-0.376229,-0.453015,-1.36387,0.0880146,-0.0365565,-1.25171,-0.313544,-0.33591,-0.761427,0.216032,-0.212598,-1.36387,0.074354,-0.0648351,-0.764638,-0.780187,-0.960205
-1.32745,0.108073,0.125546,-0.748291,-0.247571,-0.306721,-1.21691,-0.0109855,-0.0279371,-0.749808,0.428769,0.348226,-0.748291,-0.000243871,-0.0472353,-1.21691,-0.053851,0.0119416,-0.749808,-0.374698,-0.446345,-1.32745,0.0852204,-0.0358915,-1.21691,-0.292922,-0.326313,-0.749808,0.176701,-0.210525,-1.32745,0.0906246,-0.065117,-0.748291,-0.771902,-0.940999
-1.29103,0.109041,0.122319,-0.731944,-0.228697,-0.299747,-1.1821,-0.0125837,-0.0268542,-0.738188,0.40722,0.342946,-0.731944,-0.0169878,-0.0460976,-1.1821,-0.067037,0.0117006,-0.738188,-0.373596,-0.439675,-1.29103,0.0808416,-0.0352265,-1.1821,-0.272579,-0.316716,-0.738188,0.134116,-0.208452,-1.29103,0.103652,-0.065399,-0.731944,-0.762623,-0.921792
-1.2546,0.110343,0.119092,-0.715597,-0.218656,-0.292773,-1.1473,-0.0218331,-0.0257714,-0.726569,0.385397,0.337665,-0.715597,-0.0262635,-0.0449599,-1.1473,-0.0895258,0.0114596,-0.726569,-0.373755,-0.433005,-1.2546,0.0706749,-0.0345614,-1.1473,-0.263913,-0.30712,-0.726569,0.088518,-0.206379,-1.2546,0.107877,-0.0656809,-0.715597,-0.746349,-0.902586
