iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1514.7,1,5.25947,9.16311,20.5065,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1498.42,1,4.59454,12.1727,33.6126,16.261,0.974679,0.974679,0.722229,0.998761,1.46202,1.6295,1.46202,1.16962
3,1490.39,1,4.56172,11.9865,31.4376,15.4132,0.95,0.95,0.744355,0.998761,1.425,1.58824,1.425,1.14
4,1471.95,1,4.28176,13.5344,27.9162,14.2028,0.925945,0.925945,0.828299,0.998761,1.38892,1.71138,1.38892,1.11113
5,1465.31,1,4.11034,8.20063,36.3924,17.3235,0.9025,0.9025,0.89884,0.998761,1.35375,1.68818,1.35375,1.083
6,1452.56,1,4.34925,9.01285,38.8333,18.3591,0.879648,0.879648,1.04441,0.998761,1.31947,1.64544,1.31947,1.05558
7,1440.15,1,4.591,9.39147,38.5749,18.0427,0.857375,0.857375,0.937968,0.998761,1.28606,1.62922,1.28606,1.02885
8,1423.43,1,4.71066,10.2505,34.3056,16.3162,0.835666,0.835666,0.525713,0.998761,1.2535,1.69884,1.2535,1.0028
9,1416.59,1,4.93874,9.37834,39.1615,18.1434,0.814506,0.814506,0.60228,0.998761,1.22176,1.65582,1.22176,0.977407
10,1400.46,1,5.05467,7.65555,34.039,16.205,0.793882,0.793882,0.275924,0.998761,1.19082,1.6139,1.19082,0.952659
11,1392.24,1,5.2854,6.46776,39.9728,18.3855,0.773781,0.773781,0.433237,0.998761,1.16067,1.57303,1.16067,0.928537
12,1377,1,5.29747,5.67511,35.8965,16.8097,0.754188,0.754188,0.51537,0.998761,1.13128,1.5332,1.13128,0.905026
13,1370.37,1,5.46454,9.13332,34.0064,15.9689,0.735092,0.735092,0.498477,0.998761,1.10264,1.49438,1.10264,0.88211
14,1358.72,1,5.12588,7.0469,34.821,16.2066,0.716479,0.716479,0.477926,0.998761,1.07472,1.5387,1.07472,0.859775
15,1346.6,1,5.02591,7.92663,32.5626,15.3913,0.698337,0.698337,0.741473,0.998761,1.04751,1.49974,1.04751,0.838005
16,1341.15,1,4.93708,8.576,29.5736,14.2497,0.680655,0.680655,0.55744,0.998761,1.02098,1.46177,1.02098,0.816786
17,1325.77,1,5.08663,8.02878,28.5341,13.918,0.66342,0.66342,0.474306,0.998761,0.995131,1.51506,0.995131,0.796105
18,1315.28,1,5.41221,8.61679,31.5712,15.0554,0.646622,0.646622,0.299428,0.998761,0.969933,1.55811,0.969933,0.775947
19,1304.22,1,5.1593,10.5087,29.0575,14.0277,0.630249,0.630249,0.390581,0.998761,0.945374,1.73304,0.945374,0.756299
