simulations,OFV
500,1311.99
1000,1310.56
1500,1310.29
2000,1310.46
2500,1310.49
3000,1310.99
3500,1311.17
4000,1311.1
4500,1311.3
5000,1311.29
5500,1311.35
6000,1311.27
6500,1311.35
7000,1311.45
7500,1311.56
8000,1311.5
8500,1311.53
9000,1311.38
9500,1311.36
10000,1311.35
10500,1311.36
11000,1311.44
11500,1311.4
12000,1311.37
12500,1311.38
13000,1311.39
13500,1311.47
14000,1311.48
14500,1311.43
15000,1311.46
15500,1311.51
16000,1311.48
16500,1311.41
17000,1311.37
17500,1311.37
18000,1311.3
18500,1311.36
19000,1311.33
19500,1311.26
20000,1311.27
20500,1311.25
21000,1311.14
21500,1311.08
22000,1311.07
22500,1311.03
23000,1311
23500,1311.01
24000,1310.98
24500,1310.99
25000,1310.99
25500,1311.01
26000,1310.99
26500,1310.97
27000,1310.94
27500,1310.94
28000,1310.95
28500,1310.92
29000,1310.91
29500,1310.92
30000,1310.93
