simulations,OFV
500,942.519
1000,944.566
1500,944.339
2000,943.049
2500,944.053
3000,942.831
3500,942.809
4000,942.839
4500,943.13
5000,942.995
5500,943.012
6000,943.336
6500,942.711
7000,942.938
7500,943.187
8000,943.381
8500,943.561
9000,943.376
9500,943.388
10000,943.076
10500,942.902
11000,943.104
11500,943.228
12000,942.485
12500,941.755
13000,941.577
13500,941.56
14000,941.709
14500,941.579
15000,941.46
15500,941.536
16000,941.695
16500,941.618
17000,941.695
17500,941.64
18000,941.487
18500,941.621
19000,941.422
19500,941.393
20000,941.184
20500,940.948
21000,940.746
21500,940.807
22000,940.918
22500,940.922
23000,940.732
23500,940.643
24000,940.676
24500,940.681
25000,940.759
25500,940.686
26000,940.438
26500,940.458
27000,940.514
27500,940.555
28000,940.49
28500,940.529
29000,940.606
29500,940.695
30000,940.751
