parameter,value,se_sa,rse_sa
Cl_pop,4.96256028780498,1.03768628166697,20.9103007618263
V1_pop,28.7371416965807,2.33617843606188,8.12947390776811
Q2_pop,4.04013309025116,2.061182807292e-7,5.10176957354607e-6
V2_pop,1,nan,nan
Q3_pop,2.75060023997719,5.0535428787835e-7,1.83725094084388e-5
V3_pop,1,nan,nan
omega_Cl,0.234470565018739,0.109241429567953,46.5906795418955
omega_V1,0.219447484702534,0.0558865963523679,25.4669569022964
omega_Q2,2.01182508478901e-8,2.49164404005702e-8,123.849934017416
omega_V2,3.95852179534164,1.53715655789089,38.8315800029143
omega_Q3,5.24788729718333e-8,9.35728519119504e-8,178.305757370539
omega_V3,3.17136829388934,4.62649618242894,145.883282977362
a,0.126061402871201,0.0123876982249203,9.82671772864298
