simulations,OFV
500,946.771
1000,948.23
1500,946.776
2000,946.358
2500,947.496
3000,947.587
3500,947.096
4000,947.085
4500,947.37
5000,947.314
5500,947.246
6000,947.16
6500,946.868
7000,947.029
7500,946.947
8000,947.004
8500,947.19
9000,946.737
9500,946.474
10000,946.431
10500,946.373
11000,946.456
11500,946.401
12000,946.153
12500,945.034
13000,945.024
13500,945.057
14000,945.094
14500,945.025
15000,945.026
15500,945.1
16000,945.096
16500,944.884
17000,944.929
17500,944.975
18000,944.92
18500,945.046
19000,945.027
19500,944.978
20000,944.896
20500,944.943
21000,944.849
21500,944.85
22000,944.942
22500,944.962
23000,944.784
23500,944.646
24000,944.655
24500,944.717
25000,944.783
25500,944.696
26000,944.705
26500,944.679
27000,944.685
27500,944.72
28000,944.773
28500,944.764
29000,944.841
29500,944.893
30000,944.953
