Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
1.68964,0,7.78615,0,0.875864,0.00142857,8.34081,0,All
2.47762,0.00142857,10.2566,0.00142857,0.967234,0.00285714,10.3171,0.00142857,All
2.50032,0.00285714,10.3468,0.00285714,0.989047,0.00428571,10.5153,0.00285714,All
2.51602,0.00428571,11.2685,0.00428571,1.03021,0.00571429,11.5006,0.00428571,All
2.5754,0.00571429,11.3224,0.00571429,1.11744,0.00714286,11.7012,0.00571429,All
2.58641,0.00714286,11.6169,0.00714286,1.13424,0.00857143,12.3339,0.00714286,All
2.59182,0.00857143,12.0093,0.00857143,1.13468,0.01,12.561,0.00857143,All
2.59615,0.01,12.0894,0.01,1.1349,0.0114286,12.6676,0.01,All
2.59853,0.0114286,12.1191,0.0114286,1.23244,0.0128571,12.6865,0.0114286,All
2.603,0.0128571,12.1629,0.0128571,1.26247,0.0142857,12.7091,0.0128571,All
2.61192,0.0142857,12.1805,0.0142857,1.40467,0.0157143,12.763,0.0142857,All
2.61193,0.0157143,12.2124,0.0157143,1.43579,0.0171429,12.798,0.0157143,All
2.61469,0.0171429,12.213,0.0171429,1.44743,0.0185714,12.8078,0.0171429,All
2.62231,0.0185714,12.2303,0.0185714,1.44961,0.02,12.9998,0.0185714,All
2.6226,0.02,12.2343,0.02,1.47697,0.0214286,13.0071,0.02,All
2.62381,0.0214286,12.2738,0.0214286,1.48933,0.0228571,13.0331,0.0214286,All
2.62574,0.0228571,12.2954,0.0228571,1.53556,0.0242857,13.0718,0.0228571,All
2.62649,0.0242857,12.3087,0.0242857,1.54311,0.0257143,13.1491,0.0242857,All
2.63136,0.0257143,12.3092,0.0257143,1.56401,0.0271429,13.1667,0.0257143,All
2.6314,0.0271429,12.4227,0.0271429,1.57051,0.0285714,13.1826,0.0271429,All
2.64026,0.0285714,12.4435,0.0285714,1.57313,0.03,13.2113,0.0285714,All
2.64248,0.03,12.4522,0.03,1.58923,0.0314286,13.2947,0.03,All
2.6474,0.0314286,12.4695,0.0314286,1.61758,0.0328571,13.3651,0.0314286,All
2.64877,0.0328571,12.5283,0.0328571,1.61946,0.0342857,13.4197,0.0328571,All
