simulations,OFV
500,953.994
1000,954.692
1500,954.593
2000,954.549
2500,954.98
3000,954.753
3500,954.725
4000,954.701
4500,954.879
5000,954.849
5500,954.687
6000,954.703
6500,954.583
7000,954.745
7500,954.8
8000,954.881
8500,955.042
9000,954.861
9500,954.801
10000,954.735
10500,954.754
11000,954.876
11500,954.839
12000,954.855
12500,954.786
13000,954.748
13500,954.749
14000,954.772
14500,954.7
15000,954.745
15500,954.822
16000,954.887
16500,954.758
17000,954.76
17500,954.778
18000,954.702
18500,954.762
19000,954.717
19500,954.655
20000,954.568
20500,954.555
21000,954.445
21500,954.448
22000,954.491
22500,954.46
23000,954.365
23500,954.364
24000,954.336
24500,954.362
25000,954.373
25500,954.386
26000,954.398
26500,954.396
27000,954.38
27500,954.365
28000,954.399
28500,954.408
29000,954.457
29500,954.481
30000,954.485
