iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1638.12,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1605.23,1,4.61696,30.4492,14.2676,59.5278,0.974679,0.974679,0.974679,0.975677,0.974679,0.974679
3,1592.71,1,4.3783,24.5393,14.9434,75.2965,0.95,0.95,0.95,1.01786,0.95,0.95
4,1578.62,1,4.04505,27.4495,15.9229,89.229,0.925945,0.925945,0.925945,0.992088,0.925945,0.925945
5,1575.27,1,4.38373,28.4323,12.9959,95.7431,0.9025,0.91313,0.9025,0.966968,0.9025,0.9025
6,1556.91,1,4.4756,27.5402,10.5063,89.0998,0.879648,0.890009,0.898442,0.942484,0.879648,0.879648
7,1544.18,1,3.83826,28.8083,10.9606,81.953,0.857375,0.867474,0.895385,0.91862,0.857375,0.857375
8,1537.76,1,3.68224,28.5861,11.6658,91.2188,0.835666,0.845509,0.872713,1.00711,0.835666,0.835666
9,1535.26,1,3.70908,26.3835,9.77572,93.3159,0.814506,0.8241,0.920324,1.04093,0.814506,0.814506
10,1512.53,1,3.4161,24.2827,9.89886,109.422,0.793882,0.803234,0.897021,1.01457,0.793882,0.793882
11,1502.5,1,3.96845,23.5602,8.72542,98.1533,0.773781,0.782895,0.874308,0.988885,0.773781,0.773781
12,1487.71,1,3.62355,23.4146,8.84318,100.256,0.754188,0.763072,0.85217,0.963845,0.754188,0.754188
13,1487.78,1,3.47121,19.1952,9.32887,133.813,0.735092,0.74375,0.888175,1.0096,0.735092,0.735092
14,1481.01,1,3.47166,23.0592,9.40172,103.307,0.716479,0.724918,0.879353,1.00637,0.716479,0.716479
15,1461.07,1,3.84961,22.0942,10.8661,91.2292,0.698337,0.706563,0.857088,0.98089,0.698337,0.698337
16,1460.19,1,3.87835,24.2815,11.1272,91.8147,0.680655,0.688672,0.894288,1.05882,0.680655,0.680655
17,1438.64,1,3.81948,21.3192,8.46392,94.8661,0.66342,0.671235,0.871644,1.03201,0.66342,0.66342
18,1433.17,1,4.00484,21.5308,7.95473,85.3584,0.646622,0.654239,0.849573,1.16379,0.646622,0.646622
19,1417.04,1,3.75535,23.3528,8.30943,88.8167,0.630249,0.637673,0.828062,1.13432,0.630249,0.630249
20,1396.89,1,4.01282,25.7238,8.26667,81.8828,0.614291,0.621527,0.807095,1.1056,0.614291,0.614291
21,1389.13,1,3.87417,24.006,8.74269,79.4806,0.598737,0.605789,0.786659,1.0776,0.598737,0.598737
22,1374.47,1,3.89293,23.1252,8.21922,87.962,0.583577,0.59045,0.76674,1.05032,0.583577,0.583577
23,1362.69,1,4.08819,22.8779,6.84098,77.8,0.5688,0.5755,0.747326,1.02372,0.5688,0.5688
