simulations,OFV
500,1494.74
1000,1494.78
1500,1494.86
2000,1494.18
2500,1495.39
3000,1495.51
3500,1495.64
4000,1495.76
4500,1496.24
5000,1495.93
5500,1496.02
6000,1496.31
6500,1496.09
7000,1495.95
7500,1496.35
8000,1496.56
8500,1496.62
9000,1496.36
9500,1496.21
10000,1495.66
10500,1495.03
11000,1495.25
11500,1495.3
12000,1494.66
12500,1494
13000,1493.85
13500,1493.97
14000,1494.02
14500,1492.14
15000,1492.29
15500,1492.39
16000,1492.54
16500,1492.55
17000,1492.61
17500,1492.72
18000,1492.6
18500,1492.82
19000,1492.51
19500,1492.52
20000,1492.45
20500,1492.45
21000,1492.28
21500,1492.38
22000,1491.51
22500,1491.46
23000,1491.46
23500,1491.51
24000,1491.54
24500,1491.6
25000,1491.71
25500,1491.81
26000,1491.62
26500,1491.73
27000,1491.8
27500,1491.85
28000,1491.97
28500,1491.99
29000,1492.1
29500,1492.21
30000,1492.3
