iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1229.18,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1204.03,1,8.66861,12.828,43.8676,79.131,0.95,0.95,0.285,0.285,0.875043,0.974679,0.984046,0.974679,1.0993,0.974679
3,1191.25,1,8.40885,13.726,42.7621,74.1145,0.9025,0.9025,0.27075,0.27075,0.858703,0.95,0.984221,0.95,1.10083,0.95
4,1175.9,1,8.23158,12.3906,42.8123,58.9295,0.857375,0.857375,0.257212,0.257212,0.835476,0.925945,0.982177,0.925945,1.28111,0.925945
5,1156.13,1,8.7971,10.1507,42.743,55.3486,0.814506,0.814506,0.244352,0.244352,0.831668,0.9025,0.957308,0.9025,1.24867,0.9025
6,1144.69,1,8.38744,10.2963,41.0647,64.9051,0.773781,0.773781,0.232134,0.232134,0.816903,0.879648,0.933068,0.879648,1.21705,0.879648
7,1129.28,1,8.28402,10.3978,42.922,61.7221,0.735092,0.735092,0.220528,0.220528,0.83255,0.857375,0.950871,0.857375,1.18624,0.857375
8,1102.9,1,8.41385,10.8297,42.2205,58.6377,0.698337,0.698337,0.209501,0.209501,0.831425,0.835666,0.926794,0.835666,1.1562,0.835666
9,1096.19,1,8.49871,11.268,44.1093,61.113,0.66342,0.66342,0.199026,0.199026,0.835409,0.814506,0.903327,0.814506,1.13144,0.814506
10,1076.64,1,8.34269,11.3143,41.5304,54.8686,0.630249,0.630249,0.189075,0.189075,0.817185,0.793882,0.887102,0.793882,1.10279,0.793882
11,1056.84,1,8.48774,11.6168,41.7889,55.2259,0.598737,0.598737,0.179621,0.179621,0.846659,0.773781,0.923249,0.773781,1.07487,0.773781
12,1041.07,1,8.50601,11.2673,41.0662,48.5226,0.5688,0.5688,0.17064,0.17064,0.848207,0.754188,0.979136,0.754188,1.1453,0.754188
13,1028.06,1,8.8239,10.4677,40.9836,48.0219,0.54036,0.54036,0.162108,0.162108,0.847929,0.735092,0.954344,0.735092,1.1163,0.735092
14,1016.02,1,8.75954,10.8472,40.2468,45.0434,0.513342,0.513342,0.154003,0.154003,0.859905,0.716479,1.01037,0.716479,1.17091,0.716479
15,1002.49,1,8.75763,10.4383,40.9851,45.1481,0.487675,0.487675,0.146302,0.146302,0.866487,0.698337,0.984792,0.698337,1.36102,0.698337
16,995.612,1,8.67422,10.3421,42.2144,49.3561,0.463291,0.463291,0.138987,0.138987,0.865526,0.680655,1.05932,0.680655,1.32655,0.680655
17,977.187,1,8.66733,10.9115,42.6935,50.2196,0.440127,0.440127,0.132038,0.132038,0.857153,0.66342,1.03249,0.66342,1.34255,0.66342
18,967.504,1,8.582,10.4693,41.8044,47.2022,0.41812,0.238676,0.125436,0.136754,0.843404,0.646622,1.00635,0.646622,1.33636,0.646622
19,961.228,1,8.77473,10.0117,41.9729,43.9691,0.397214,0.258939,0.119164,0.136406,0.856452,0.630249,0.993485,0.630249,1.34179,0.630249
20,953.077,1,8.77586,10.8424,41.3996,44.3891,0.377354,0.260182,0.113206,0.136721,0.851859,0.614291,0.968329,0.614291,1.30782,0.614291
21,943.032,1,8.80927,10.5324,41.3353,46.6967,0.0635857,0.203054,0.124796,0.141659,0.855849,0.598737,0.943811,0.598737,1.2747,0.598737
22,929.663,1,8.74196,10.3441,41.1543,49.3018,2.22045e-16,0.182767,0.124332,0.138699,0.852277,0.583577,0.956098,0.583577,1.24243,0.583577
23,930.749,1,8.69663,10.0188,40.7019,45.5037,2.22045e-16,0.195119,0.123285,0.138718,0.850181,0.5688,0.966726,0.5688,1.21097,0.5688
24,927.898,1,8.6893,9.46811,41.8379,46.9372,2.22045e-16,0.225947,0.121135,0.138152,0.843104,0.554398,1.01145,0.554398,1.18031,0.554398
25,923.957,1,8.7368,10.0084,41.0309,42.4145,2.22045e-16,0.248132,0.117935,0.139043,0.846483,0.54036,1.01493,0.54036,1.15042,0.54036
