simulations,OFV
500,965.305
1000,964.785
1500,963.15
2000,963.278
2500,964.418
3000,964.074
3500,962.557
4000,962.437
4500,963
5000,963.094
5500,963.275
6000,963.466
6500,963.353
7000,963.352
7500,963.539
8000,963.551
8500,963.888
9000,963.548
9500,963.286
10000,963.263
10500,963.196
11000,963.34
11500,963.365
12000,963.239
12500,963.352
13000,963.469
13500,963.581
14000,963.575
14500,963.471
15000,963.451
15500,963.377
16000,963.382
16500,963.211
17000,963.192
17500,963.308
18000,963.319
18500,963.426
19000,963.435
19500,963.413
20000,963.357
20500,963.119
21000,963.041
21500,963.056
22000,963.141
22500,963.105
23000,962.94
23500,962.926
24000,962.956
24500,962.947
25000,963.001
25500,962.999
26000,962.886
26500,962.896
27000,962.878
27500,962.891
28000,962.945
28500,962.907
29000,962.982
29500,963.053
30000,963.093
