simulations,OFV
500,941.094
1000,942.562
1500,943.184
2000,942.859
2500,943.687
3000,944.153
3500,944.007
4000,944.235
4500,944.581
5000,944.046
5500,944.356
6000,944.448
6500,943.708
7000,943.816
7500,944.183
8000,944.432
8500,944.757
9000,944.516
9500,944.545
10000,944.306
10500,944.16
11000,944.439
11500,944.546
12000,944.055
12500,943.08
13000,943.186
13500,943.253
14000,943.331
14500,943.355
15000,943.348
15500,943.495
16000,943.658
16500,943.678
17000,943.717
17500,943.798
18000,943.794
18500,943.87
19000,943.865
19500,943.879
20000,943.879
20500,943.791
21000,943.718
21500,943.796
22000,943.882
22500,943.837
23000,943.831
23500,943.787
24000,943.841
24500,943.904
25000,943.987
25500,944.012
26000,943.72
26500,943.706
27000,943.714
27500,943.69
28000,943.789
28500,943.787
29000,943.869
29500,943.911
30000,943.979
