Cl_vs_Q2_abscissa,Cl_vs_Q2_spline,Cl_vs_Q2_regression,Cl_vs_Q3_abscissa,Cl_vs_Q3_spline,Cl_vs_Q3_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_V3_abscissa,Cl_vs_V3_spline,Cl_vs_V3_regression,Q2_vs_Cl_abscissa,Q2_vs_Cl_spline,Q2_vs_Cl_regression,Q2_vs_Q3_abscissa,Q2_vs_Q3_spline,Q2_vs_Q3_regression,Q2_vs_V1_abscissa,Q2_vs_V1_spline,Q2_vs_V1_regression,Q2_vs_V2_abscissa,Q2_vs_V2_spline,Q2_vs_V2_regression,Q2_vs_V3_abscissa,Q2_vs_V3_spline,Q2_vs_V3_regression,Q3_vs_Cl_abscissa,Q3_vs_Cl_spline,Q3_vs_Cl_regression,Q3_vs_Q2_abscissa,Q3_vs_Q2_spline,Q3_vs_Q2_regression,Q3_vs_V1_abscissa,Q3_vs_V1_spline,Q3_vs_V1_regression,Q3_vs_V2_abscissa,Q3_vs_V2_spline,Q3_vs_V2_regression,Q3_vs_V3_abscissa,Q3_vs_V3_spline,Q3_vs_V3_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q2_abscissa,V1_vs_Q2_spline,V1_vs_Q2_regression,V1_vs_Q3_abscissa,V1_vs_Q3_spline,V1_vs_Q3_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_V3_abscissa,V1_vs_V3_spline,V1_vs_V3_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q2_abscissa,V2_vs_Q2_spline,V2_vs_Q2_regression,V2_vs_Q3_abscissa,V2_vs_Q3_spline,V2_vs_Q3_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_V3_abscissa,V2_vs_V3_spline,V2_vs_V3_regression,V3_vs_Cl_abscissa,V3_vs_Cl_spline,V3_vs_Cl_regression,V3_vs_Q2_abscissa,V3_vs_Q2_spline,V3_vs_Q2_regression,V3_vs_Q3_abscissa,V3_vs_Q3_spline,V3_vs_Q3_regression,V3_vs_V1_abscissa,V3_vs_V1_spline,V3_vs_V1_regression,V3_vs_V2_abscissa,V3_vs_V2_spline,V3_vs_V2_regression
-4.38454e-08,0.0437601,0.0437601,-1.35397e-07,0.0114258,0.0114258,-0.474101,-0.15852,-0.0627051,-6.85734,0.102237,0.098473,-6.8834,-0.0874681,-0.000591108,-0.420159,5.99324e-09,2.27321e-09,-1.35397e-07,-1.16462e-09,-1.16462e-09,-0.474101,-1.75226e-10,-1.36672e-09,-6.85734,-3.29565e-09,-5.6073e-09,-6.8834,3.04816e-09,1.5417e-10,-0.420159,3.83783e-09,3.849e-09,-4.38454e-08,2.09256e-09,2.09256e-09,-0.474101,4.88628e-09,1.38447e-08,-6.85734,-2.16284e-09,5.94307e-10,-6.8834,-6.22176e-09,-2.89334e-09,-0.420159,-0.000920545,-0.0114883,-4.38454e-08,0.0322326,0.0322326,-1.35397e-07,0.0698195,0.0698195,-6.85734,-0.0324025,0.0618242,-6.8834,-0.108583,0.0193918,-0.420159,2.43139,3.15201,-4.38454e-08,1.38342,1.38342,-1.35397e-07,1.92825,1.92825,-0.474101,4.36509,2.5015,-6.8834,3.12136,2.79099,-0.420159,-0.32007,0.945852,-4.38454e-08,1.17744,1.17744,-1.35397e-07,0.731159,0.731159,-0.474101,-1.1247,0.745051,-6.85734,1.01136,1.76313
-4.283e-08,0.042286,0.042286,-1.3242e-07,0.010817,0.010817,-0.464273,-0.171784,-0.0617732,-6.67344,0.103068,0.0960388,-6.69326,-0.0828759,-0.000969151,-0.409732,5.42711e-09,2.14185e-09,-1.3242e-07,-1.20167e-09,-1.20167e-09,-0.464273,1.83996e-10,-1.39562e-09,-6.67344,-3.52612e-09,-5.54795e-09,-6.69326,2.92533e-09,8.02125e-11,-0.409732,2.8043e-09,3.69209e-09,-4.283e-08,1.98542e-09,1.98542e-09,-0.464273,4.00723e-09,1.35253e-08,-6.67344,-2.72606e-09,5.34012e-10,-6.69326,-9.28595e-09,-2.87701e-09,-0.409732,0.00266372,-0.0106609,-4.283e-08,0.0319447,0.0319447,-1.3242e-07,0.0687188,0.0687188,-6.67344,-0.0332769,0.0609461,-6.69326,-0.0963275,0.0194219,-0.409732,2.55628,3.11653,-4.283e-08,1.39313,1.39313,-1.3242e-07,1.92484,1.92484,-0.464273,4.5935,2.48708,-6.69326,3.10449,2.76575,-0.409732,-0.370191,0.941213,-4.283e-08,1.16725,1.16725,-1.3242e-07,0.731937,0.731937,-0.464273,-1.01436,0.745466,-6.67344,0.99239,1.74189
-4.18146e-08,0.0408118,0.0408118,-1.29442e-07,0.0102081,0.0102081,-0.454444,-0.183509,-0.0608413,-6.48954,0.103086,0.0936046,-6.50312,-0.0782005,-0.00134719,-0.399305,4.7753e-09,2.01048e-09,-1.29442e-07,-1.23871e-09,-1.23871e-09,-0.454444,4.88109e-10,-1.42451e-09,-6.48954,-3.71583e-09,-5.4886e-09,-6.50312,2.82074e-09,6.25501e-12,-0.399305,1.26383e-09,3.53517e-09,-4.18146e-08,1.87828e-09,1.87828e-09,-0.454444,3.13833e-09,1.32058e-08,-6.48954,-3.2182e-09,4.73718e-10,-6.50312,-1.22053e-08,-2.86067e-09,-0.399305,0.00187815,-0.00983345,-4.18146e-08,0.0316568,0.0316568,-1.29442e-07,0.0676182,0.0676182,-6.48954,-0.0331071,0.0600679,-6.50312,-0.0836209,0.0194519,-0.399305,2.74723,3.08104,-4.18146e-08,1.40284,1.40284,-1.29442e-07,1.92143,1.92143,-0.454444,4.79569,2.47266,-6.50312,3.08457,2.74052,-0.399305,-0.389834,0.936574,-4.18146e-08,1.15707,1.15707,-1.29442e-07,0.732715,0.732715,-0.454444,-0.897487,0.745881,-6.48954,0.974377,1.72065
-4.07993e-08,0.0393377,0.0393377,-1.26464e-07,0.0095993,0.0095993,-0.444616,-0.192004,-0.0599094,-6.30564,0.103104,0.0911704,-6.31298,-0.0730268,-0.00172524,-0.388878,4.12349e-09,1.87912e-09,-1.26464e-07,-1.27575e-09,-1.27575e-09,-0.444616,6.76568e-10,-1.45341e-09,-6.30564,-3.90553e-09,-5.42925e-09,-6.31298,2.82533e-09,-6.77024e-11,-0.388878,-2.76649e-10,3.37826e-09,-4.07993e-08,1.77114e-09,1.77114e-09,-0.444616,2.29072e-09,1.28863e-08,-6.30564,-3.71034e-09,4.13423e-10,-6.31298,-1.42584e-08,-2.84434e-09,-0.388878,0.00109259,-0.00900601,-4.07993e-08,0.0313689,0.0313689,-1.26464e-07,0.0665175,0.0665175,-6.30564,-0.0329374,0.0591898,-6.31298,-0.0682132,0.0194819,-0.388878,2.93818,3.04555,-4.07993e-08,1.41255,1.41255,-1.26464e-07,1.91802,1.91802,-0.444616,4.94285,2.45824,-6.31298,3.04635,2.71528,-0.388878,-0.409477,0.931934,-4.07993e-08,1.14688,1.14688,-1.26464e-07,0.733492,0.733492,-0.444616,-0.76689,0.746296,-6.30564,0.956365,1.69941
-3.97839e-08,0.0378635,0.0378635,-1.23486e-07,0.00899048,0.00899048,-0.434787,-0.196419,-0.0589775,-6.12175,0.103121,0.0887362,-6.12284,-0.0677694,-0.00210328,-0.378451,3.47071e-09,1.74775e-09,-1.23486e-07,-1.3128e-09,-1.3128e-09,-0.434787,7.2129e-10,-1.48231e-09,-6.12175,-4.09523e-09,-5.3699e-09,-6.12284,2.848e-09,-1.4166e-10,-0.378451,-1.852e-09,3.22134e-09,-3.97839e-08,1.664e-09,1.664e-09,-0.434787,1.48233e-09,1.25668e-08,-6.12175,-4.20249e-09,3.53129e-10,-6.12284,-1.6134e-08,-2.82801e-09,-0.378451,-0.000413017,-0.00817858,-3.97839e-08,0.031081,0.031081,-1.23486e-07,0.0654168,0.0654168,-6.12175,-0.0327677,0.0583116,-6.12284,-0.0523784,0.0195119,-0.378451,3.13134,3.01006,-3.97839e-08,1.42226,1.42226,-1.23486e-07,1.91461,1.91461,-0.434787,5.02017,2.44382,-6.12284,3.00463,2.69005,-0.378451,-0.419207,0.927295,-3.97839e-08,1.1367,1.1367,-1.23486e-07,0.73427,0.73427,-0.434787,-0.620164,0.746711,-6.12175,0.938353,1.67817
-3.87685e-08,0.0363894,0.0363894,-1.20508e-07,0.00838165,0.00838165,-0.424959,-0.199384,-0.0580457,-5.93785,0.10255,0.086302,-5.93271,-0.0621702,-0.00248132,-0.368024,2.81576e-09,1.61639e-09,-1.20508e-07,-1.34984e-09,-1.34984e-09,-0.424959,7.15812e-10,-1.5112e-09,-5.93785,-4.25728e-09,-5.31055e-09,-5.93271,2.94288e-09,-2.15617e-10,-0.368024,-3.5047e-09,3.06442e-09,-3.87685e-08,1.55686e-09,1.55686e-09,-0.424959,6.93005e-10,1.22473e-08,-5.93785,-4.64315e-09,2.92834e-10,-5.93271,-1.71166e-08,-2.81167e-09,-0.368024,-0.00351533,-0.00735114,-3.87685e-08,0.030793,0.030793,-1.20508e-07,0.0643162,0.0643162,-5.93785,-0.0318336,0.0574335,-5.93271,-0.0349469,0.019542,-0.368024,3.3294,2.97457,-3.87685e-08,1.43197,1.43197,-1.20508e-07,1.9112,1.9112,-0.424959,5.07248,2.4294,-5.93271,2.94634,2.66481,-0.368024,-0.406957,0.922656,-3.87685e-08,1.12651,1.12651,-1.20508e-07,0.735048,0.735048,-0.424959,-0.468197,0.747126,-5.93785,0.921298,1.65692
-3.77531e-08,0.0349152,0.0349152,-1.17531e-07,0.00777283,0.00777283,-0.41513,-0.199598,-0.0571138,-5.75395,0.0987743,0.0838678,-5.74257,-0.0564723,-0.00285937,-0.357597,2.18282e-09,1.48502e-09,-1.17531e-07,-1.38689e-09,-1.38689e-09,-0.41513,6.15314e-10,-1.5401e-09,-5.75395,-4.2706e-09,-5.2512e-09,-5.74257,3.05791e-09,-2.89575e-10,-0.357597,-5.10015e-09,2.90751e-09,-3.77531e-08,1.44972e-09,1.44972e-09,-0.41513,-5.95451e-11,1.19278e-08,-5.75395,-4.80401e-09,2.3254e-10,-5.74257,-1.77598e-08,-2.79534e-09,-0.357597,-0.00717648,-0.0065237,-3.77531e-08,0.0305051,0.0305051,-1.17531e-07,0.0632155,0.0632155,-5.75395,-0.0267385,0.0565553,-5.74257,-0.0171237,0.019572,-0.357597,3.51413,2.93908,-3.77531e-08,1.44168,1.44168,-1.17531e-07,1.90779,1.90779,-0.41513,5.07738,2.41498,-5.74257,2.88218,2.63957,-0.357597,-0.378538,0.918016,-3.77531e-08,1.11633,1.11633,-1.17531e-07,0.735826,0.735826,-0.41513,-0.306358,0.747541,-5.75395,0.909667,1.63568
-3.67378e-08,0.0334411,0.0334411,-1.14553e-07,0.007164,0.007164,-0.405302,-0.196901,-0.0561819,-5.57005,0.0941368,0.0814336,-5.55243,-0.0507744,-0.00323741,-0.34717,1.57275e-09,1.35365e-09,-1.14553e-07,-1.42393e-09,-1.42393e-09,-0.405302,4.1776e-10,-1.569e-09,-5.57005,-4.25023e-09,-5.19186e-09,-5.55243,3.17295e-09,-3.63532e-10,-0.34717,-6.62905e-09,2.75059e-09,-3.67378e-08,1.34258e-09,1.34258e-09,-0.405302,-7.54316e-10,1.16083e-08,-5.57005,-4.88968e-09,1.72245e-10,-5.55243,-1.84031e-08,-2.779e-09,-0.34717,-0.0112554,-0.00569627,-3.67378e-08,0.0302172,0.0302172,-1.14553e-07,0.0621149,0.0621149,-5.57005,-0.020498,0.0556772,-5.55243,0.000699505,0.019602,-0.34717,3.68466,2.90359,-3.67378e-08,1.45139,1.45139,-1.14553e-07,1.90438,1.90438,-0.405302,5.03156,2.40056,-5.55243,2.81801,2.61434,-0.34717,-0.335646,0.913377,-3.67378e-08,1.10614,1.10614,-1.14553e-07,0.736603,0.736603,-0.405302,-0.135906,0.747956,-5.57005,0.900376,1.61444
-3.57224e-08,0.0319669,0.0319669,-1.11575e-07,0.00655518,0.00655518,-0.395473,-0.192627,-0.05525,-5.38615,0.0882136,0.0789995,-5.36229,-0.0450201,-0.00361545,-0.336743,1.01591e-09,1.22229e-09,-1.11575e-07,-1.46097e-09,-1.46097e-09,-0.395473,1.67615e-10,-1.59789e-09,-5.38615,-4.18824e-09,-5.13251e-09,-5.36229,3.29741e-09,-4.3749e-10,-0.336743,-7.97187e-09,2.59368e-09,-3.57224e-08,1.23544e-09,1.23544e-09,-0.395473,-1.41778e-09,1.12888e-08,-5.38615,-4.86333e-09,1.11951e-10,-5.36229,-1.86203e-08,-2.76267e-09,-0.336743,-0.015589,-0.00486883,-3.57224e-08,0.0299293,0.0299293,-1.11575e-07,0.0610142,0.0610142,-5.38615,-0.0125137,0.054799,-5.36229,0.0185472,0.019632,-0.336743,3.82059,2.8681,-3.57224e-08,1.4611,1.4611,-1.11575e-07,1.90097,1.90097,-0.395473,4.95825,2.38614,-5.36229,2.74737,2.5891,-0.336743,-0.269306,0.908738,-3.57224e-08,1.09596,1.09596,-1.11575e-07,0.737381,0.737381,-0.395473,0.0392129,0.748371,-5.38615,0.895781,1.5932
-3.4707e-08,0.0304928,0.0304928,-1.08597e-07,0.00594635,0.00594635,-0.385645,-0.188353,-0.0543181,-5.20225,0.0822905,0.0765653,-5.17215,-0.0392703,-0.00399349,-0.326316,5.10172e-10,1.09092e-09,-1.08597e-07,-1.49802e-09,-1.49802e-09,-0.385645,-8.25304e-11,-1.62679e-09,-5.20225,-4.12626e-09,-5.07316e-09,-5.17215,3.41567e-09,-5.11447e-10,-0.326316,-9.12341e-09,2.43676e-09,-3.4707e-08,1.1283e-09,1.1283e-09,-0.385645,-2.08124e-09,1.09693e-08,-5.20225,-4.83698e-09,5.16562e-11,-5.17215,-1.82564e-08,-2.74633e-09,-0.326316,-0.0198753,-0.00404139,-3.4707e-08,0.0296414,0.0296414,-1.08597e-07,0.0599136,0.0599136,-5.20225,-0.00452948,0.0539209,-5.17215,0.0358666,0.0196621,-0.326316,3.92267,2.83261,-3.4707e-08,1.47081,1.47081,-1.08597e-07,1.89756,1.89756,-0.385645,4.88494,2.37172,-5.17215,2.66896,2.56386,-0.326316,-0.184623,0.904099,-3.4707e-08,1.08577,1.08577,-1.08597e-07,0.738159,0.738159,-0.385645,0.214332,0.748786,-5.20225,0.891186,1.57196
-3.36917e-08,0.0290186,0.0290186,-1.0562e-07,0.00533753,0.00533753,-0.375816,-0.178558,-0.0533862,-5.01836,0.0763674,0.0741311,-4.98202,-0.0336887,-0.00437154,-0.315889,1.04036e-10,9.59556e-10,-1.0562e-07,-1.53506e-09,-1.53506e-09,-0.375816,-3.9752e-10,-1.65568e-09,-5.01836,-4.06427e-09,-5.01381e-09,-4.98202,3.49136e-09,-5.85405e-10,-0.315889,-9.88592e-09,2.27985e-09,-3.36917e-08,1.02116e-09,1.02116e-09,-0.375816,-1.99056e-09,1.06498e-08,-5.01836,-4.81063e-09,-8.63828e-12,-4.98202,-1.75456e-08,-2.73e-09,-0.315889,-0.0236964,-0.00321396,-3.36917e-08,0.0293534,0.0293534,-1.0562e-07,0.0588129,0.0588129,-5.01836,0.00345478,0.0530427,-4.98202,0.0517256,0.0196921,-0.315889,3.95795,2.79712,-3.36917e-08,1.48052,1.48052,-1.0562e-07,1.89415,1.89415,-0.375816,4.69627,2.3573,-4.98202,2.58814,2.53863,-0.315889,-0.0695081,0.899459,-3.36917e-08,1.07559,1.07559,-1.0562e-07,0.738937,0.738937,-0.375816,0.343142,0.749201,-5.01836,0.886592,1.55072
-3.26763e-08,0.0275445,0.0275445,-1.02642e-07,0.0047287,0.0047287,-0.365988,-0.168711,-0.0524543,-4.83446,0.070018,0.0716969,-4.79188,-0.0282972,-0.00474958,-0.305462,-2.62684e-10,8.28191e-10,-1.02642e-07,-1.5721e-09,-1.5721e-09,-0.365988,-7.13119e-10,-1.68458e-09,-4.83446,-4e-09,-4.95446e-09,-4.79188,3.51929e-09,-6.59362e-10,-0.305462,-1.04906e-08,2.12293e-09,-3.26763e-08,9.1402e-10,9.1402e-10,-0.365988,-1.89282e-09,1.03304e-08,-4.83446,-4.7473e-09,-6.89328e-11,-4.79188,-1.64771e-08,-2.71367e-09,-0.305462,-0.027245,-0.00238652,-3.26763e-08,0.0290655,0.0290655,-1.02642e-07,0.0577122,0.0577122,-4.83446,0.0120644,0.0521646,-4.79188,0.0659646,0.0197221,-0.305462,3.96661,2.76163,-3.26763e-08,1.49023,1.49023,-1.02642e-07,1.89074,1.89074,-0.365988,4.50651,2.34288,-4.79188,2.50505,2.51339,-0.305462,0.0563898,0.89482,-3.26763e-08,1.0654,1.0654,-1.02642e-07,0.739714,0.739714,-0.365988,0.471517,0.749616,-4.83446,0.88516,1.52947
-3.16609e-08,0.0260703,0.0260703,-9.96641e-08,0.00411988,0.00411988,-0.356159,-0.158865,-0.0515224,-4.65056,0.0633632,0.0692627,-4.60174,-0.0229057,-0.00512762,-0.295035,-5.15891e-10,6.96825e-10,-9.96641e-08,-1.60915e-09,-1.60915e-09,-0.356159,-1.02872e-09,-1.71348e-09,-4.65056,-3.95147e-09,-4.89511e-09,-4.60174,3.54722e-09,-7.3332e-10,-0.295035,-1.0635e-08,1.96601e-09,-3.16609e-08,8.06881e-10,8.06881e-10,-0.356159,-1.79507e-09,1.00109e-08,-4.65056,-4.65771e-09,-1.29227e-10,-4.60174,-1.54087e-08,-2.69733e-09,-0.295035,-0.0299091,-0.00155908,-3.16609e-08,0.0287776,0.0287776,-9.96641e-08,0.0566116,0.0566116,-4.65056,0.0211934,0.0512865,-4.60174,0.0802036,0.0197522,-0.295035,3.89832,2.72614,-3.16609e-08,1.49994,1.49994,-9.96641e-08,1.88733,1.88733,-0.356159,4.31676,2.32847,-4.60174,2.42195,2.48816,-0.295035,0.211932,0.890181,-3.16609e-08,1.05522,1.05522,-9.96641e-08,0.740492,0.740492,-0.356159,0.599893,0.750031,-4.65056,0.888418,1.50823
-3.06455e-08,0.0245962,0.0245962,-9.66864e-08,0.00351105,0.00351105,-0.346331,-0.149018,-0.0505905,-4.46666,0.0567858,0.0668285,-4.4116,-0.0175142,-0.00550567,-0.284608,-6.79031e-10,5.65459e-10,-9.66864e-08,-1.64619e-09,-1.64619e-09,-0.346331,-1.34432e-09,-1.74237e-09,-4.46666,-3.93014e-09,-4.83576e-09,-4.4116,3.57514e-09,-8.07277e-10,-0.284608,-1.04013e-08,1.8091e-09,-3.06455e-08,6.99741e-10,6.99741e-10,-0.346331,-1.69732e-09,9.69137e-09,-4.46666,-4.57519e-09,-1.89522e-10,-4.4116,-1.43402e-08,-2.681e-09,-0.284608,-0.031734,-0.000731644,-3.06455e-08,0.0284897,0.0284897,-9.66864e-08,0.0555109,0.0555109,-4.46666,0.0303188,0.0504083,-4.4116,0.0944426,0.0197822,-0.284608,3.76841,2.69065,-3.06455e-08,1.50965,1.50965,-9.66864e-08,1.88392,1.88392,-0.346331,4.127,2.31405,-4.4116,2.33885,2.46292,-0.284608,0.389119,0.885541,-3.06455e-08,1.04503,1.04503,-9.66864e-08,0.74127,0.74127,-0.346331,0.728268,0.750446,-4.46666,0.894838,1.48699
-2.96302e-08,0.0231221,0.0231221,-9.37086e-08,0.00290223,0.00290223,-0.336502,-0.139172,-0.0496586,-4.28276,0.0502083,0.0643943,-4.22146,-0.0126388,-0.00588371,-0.274181,-7.26367e-10,4.34093e-10,-9.37086e-08,-1.68324e-09,-1.68324e-09,-0.336502,-1.65991e-09,-1.77127e-09,-4.28276,-3.90881e-09,-4.77641e-09,-4.22146,3.47822e-09,-8.81235e-10,-0.274181,-9.57628e-09,1.65218e-09,-2.96302e-08,5.92602e-10,5.92602e-10,-0.336502,-1.59957e-09,9.37188e-09,-4.28276,-4.49267e-09,-2.49816e-10,-4.22146,-1.28469e-08,-2.66466e-09,-0.274181,-0.0320813,9.57926e-05,-2.96302e-08,0.0282018,0.0282018,-9.37086e-08,0.0544103,0.0544103,-4.28276,0.0394442,0.0495302,-4.22146,0.104751,0.0198122,-0.274181,3.55499,2.65516,-2.96302e-08,1.51936,1.51936,-9.37086e-08,1.8805,1.8805,-0.336502,3.93725,2.29963,-4.22146,2.25692,2.43768,-0.274181,0.58953,0.880902,-2.96302e-08,1.03485,1.03485,-9.37086e-08,0.742048,0.742048,-0.336502,0.856644,0.750861,-4.28276,0.901259,1.46575
-2.86148e-08,0.0216479,0.0216479,-9.07308e-08,0.0022934,0.0022934,-0.326673,-0.129325,-0.0487267,-4.09887,0.0439075,0.0619601,-4.03132,-0.0083426,-0.00626175,-0.263754,-7.59279e-10,3.02727e-10,-9.07308e-08,-1.72028e-09,-1.72028e-09,-0.326673,-1.97551e-09,-1.80017e-09,-4.09887,-3.92144e-09,-4.71706e-09,-4.03132,3.24336e-09,-9.55192e-10,-0.263754,-8.66987e-09,1.49527e-09,-2.86148e-08,4.85462e-10,4.85462e-10,-0.326673,-1.50182e-09,9.05239e-09,-4.09887,-4.43461e-09,-3.10111e-10,-4.03132,-1.11219e-08,-2.64833e-09,-0.263754,-0.0322165,0.00092323,-2.86148e-08,0.0279138,0.0279138,-9.07308e-08,0.0533096,0.0533096,-4.09887,0.0482969,0.048652,-4.03132,0.110857,0.0198422,-0.263754,3.33086,2.61967,-2.86148e-08,1.52907,1.52907,-9.07308e-08,1.87709,1.87709,-0.326673,3.74749,2.28521,-4.03132,2.1796,2.41245,-0.263754,0.792515,0.876263,-2.86148e-08,1.02466,1.02466,-9.07308e-08,0.742825,0.742825,-0.326673,0.98502,0.751276,-4.09887,0.910156,1.44451
-2.75994e-08,0.0201738,0.0201738,-8.77531e-08,0.00168458,0.00168458,-0.316845,-0.119479,-0.0477948,-3.91497,0.038312,0.0595259,-3.84119,-0.00424023,-0.00663979,-0.253327,-7.6836e-10,1.71362e-10,-8.77531e-08,-1.75732e-09,-1.75732e-09,-0.316845,-2.29111e-09,-1.82906e-09,-3.91497,-4.00794e-09,-4.65771e-09,-3.84119,2.96246e-09,-1.02915e-09,-0.253327,-7.43091e-09,1.33835e-09,-2.75994e-08,3.78323e-10,3.78323e-10,-0.316845,-1.40407e-09,8.7329e-09,-3.91497,-4.43871e-09,-3.70405e-10,-3.84119,-9.33311e-09,-2.63199e-09,-0.253327,-0.0312872,0.00175067,-2.75994e-08,0.0276259,0.0276259,-8.77531e-08,0.052209,0.052209,-3.91497,0.0564024,0.0477739,-3.84119,0.115569,0.0198723,-0.253327,3.08097,2.58419,-2.75994e-08,1.53878,1.53878,-8.77531e-08,1.87368,1.87368,-0.316845,3.55774,2.27079,-3.84119,2.104,2.38721,-0.253327,0.991618,0.871623,-2.75994e-08,1.01448,1.01448,-8.77531e-08,0.743603,0.743603,-0.316845,1.1134,0.751691,-3.91497,0.923597,1.42326
-2.6584e-08,0.0186996,0.0186996,-8.47753e-08,0.00107575,0.00107575,-0.307016,-0.109632,-0.0468629,-3.73107,0.0333609,0.0570917,-3.65105,-0.000261556,-0.00701784,-0.2429,-7.61315e-10,3.99958e-11,-8.47753e-08,-1.79437e-09,-1.79437e-09,-0.307016,-2.60671e-09,-1.85796e-09,-3.73107,-4.15128e-09,-4.59837e-09,-3.65105,2.65233e-09,-1.10311e-09,-0.2429,-5.8374e-09,1.18144e-09,-2.6584e-08,2.71183e-10,2.71183e-10,-0.307016,-1.30632e-09,8.41341e-09,-3.73107,-4.49945e-09,-4.307e-10,-3.65105,-7.52052e-09,-2.61566e-09,-0.2429,-0.0291705,0.0025781,-2.6584e-08,0.027338,0.027338,-8.47753e-08,0.0511083,0.0511083,-3.73107,0.0637813,0.0468957,-3.65105,0.119406,0.0199023,-0.2429,2.8084,2.5487,-2.6584e-08,1.54849,1.54849,-8.47753e-08,1.87027,1.87027,-0.307016,3.36799,2.25637,-3.65105,2.02974,2.36198,-0.2429,1.18278,0.866984,-2.6584e-08,1.00429,1.00429,-8.47753e-08,0.744381,0.744381,-0.307016,1.24177,0.752106,-3.73107,0.939702,1.40202
-2.55687e-08,0.0172255,0.0172255,-8.17975e-08,0.000466929,0.000466929,-0.297188,-0.0997859,-0.045931,-3.54717,0.0294418,0.0546575,-3.46091,0.00251585,-0.00739588,-0.232474,-7.5427e-10,-9.137e-11,-8.17975e-08,-1.83141e-09,-1.83141e-09,-0.297188,-2.92231e-09,-1.88686e-09,-3.54717,-4.3812e-09,-4.53902e-09,-3.46091,2.05917e-09,-1.17706e-09,-0.232474,-4.24389e-09,1.02452e-09,-2.55687e-08,1.64044e-10,1.64044e-10,-0.297188,-1.20857e-09,8.09392e-09,-3.54717,-4.65084e-09,-4.90994e-10,-3.46091,-5.57125e-09,-2.59933e-09,-0.232474,-0.0270537,0.00340554,-2.55687e-08,0.0270501,0.0270501,-8.17975e-08,0.0500076,0.0500076,-3.54717,0.0699787,0.0460176,-3.46091,0.114823,0.0199323,-0.232474,2.53582,2.51321,-2.55687e-08,1.5582,1.5582,-8.17975e-08,1.86686,1.86686,-0.297188,3.17823,2.24195,-3.46091,1.96965,2.33674,-0.232474,1.37393,0.862345,-2.55687e-08,0.99411,0.99411,-8.17975e-08,0.745159,0.745159,-0.297188,1.37015,0.752521,-3.54717,0.959456,1.38078
-2.45533e-08,0.0157513,0.0157513,-7.88198e-08,-0.000141896,-0.000141896,-0.287359,-0.0899394,-0.0449991,-3.36327,0.0258113,0.0522233,-3.27077,0.00513645,-0.00777392,-0.222047,-7.57203e-10,-2.22736e-10,-7.88198e-08,-1.86846e-09,-1.86846e-09,-0.287359,-3.2379e-09,-1.91575e-09,-3.36327,-4.6341e-09,-4.47967e-09,-3.27077,1.42915e-09,-1.25102e-09,-0.222047,-2.60985e-09,8.67605e-10,-2.45533e-08,5.69042e-11,5.69042e-11,-0.287359,-1.11082e-09,7.77443e-09,-3.36327,-4.82758e-09,-5.51289e-10,-3.27077,-3.61368e-09,-2.58299e-09,-0.222047,-0.0247344,0.00423298,-2.45533e-08,0.0267622,0.0267622,-7.88198e-08,0.048907,0.048907,-3.36327,0.0758406,0.0451394,-3.27077,0.10915,0.0199623,-0.222047,2.26673,2.47772,-2.45533e-08,1.56791,1.56791,-7.88198e-08,1.86345,1.86345,-0.287359,2.98848,2.22753,-3.27077,1.91154,2.3115,-0.222047,1.55933,0.857705,-2.45533e-08,0.983925,0.983925,-7.88198e-08,0.745936,0.745936,-0.287359,1.49852,0.752936,-3.36327,0.980057,1.35954
-2.35379e-08,0.0142772,0.0142772,-7.5842e-08,-0.000750721,-0.000750721,-0.277531,-0.0800929,-0.0440672,-3.17937,0.0238126,0.0497891,-3.08063,0.0076344,-0.00815197,-0.21162,-8.4812e-10,-3.54102e-10,-7.5842e-08,-1.9055e-09,-1.9055e-09,-0.277531,-3.5535e-09,-1.94465e-09,-3.17937,-5.01526e-09,-4.42032e-09,-3.08063,7.70504e-10,-1.32498e-09,-0.21162,-7.37608e-10,7.1069e-10,-2.35379e-08,-5.02354e-11,-5.02354e-11,-0.277531,-1.01308e-09,7.45494e-09,-3.17937,-5.14755e-09,-6.11583e-10,-3.08063,-1.65853e-09,-2.56666e-09,-0.21162,-0.0210586,0.00506041,-2.35379e-08,0.0264742,0.0264742,-7.5842e-08,0.0478063,0.0478063,-3.17937,0.0797985,0.0442613,-3.08063,0.102631,0.0199924,-0.21162,2.03316,2.44223,-2.35379e-08,1.57762,1.57762,-7.5842e-08,1.86004,1.86004,-0.277531,2.79872,2.21311,-3.08063,1.85513,2.28627,-0.21162,1.69885,0.853066,-2.35379e-08,0.97374,0.97374,-7.5842e-08,0.746714,0.746714,-0.277531,1.6269,0.753351,-3.17937,1.00522,1.3383
