simulations,OFV
500,956.824
1000,961.651
1500,961.677
2000,960.271
2500,961.112
3000,961.048
3500,961.134
4000,961.418
4500,961.383
5000,961.066
5500,960.72
6000,960.912
6500,960.787
7000,961.137
7500,960.983
8000,960.991
8500,961.24
9000,960.733
9500,960.523
10000,960.585
10500,960.599
11000,960.565
11500,960.632
12000,960.482
12500,960.549
13000,960.439
13500,960.357
14000,960.251
14500,960.267
15000,958.671
15500,958.747
16000,958.685
16500,958.717
17000,958.811
17500,958.921
18000,958.798
18500,958.77
19000,958.66
19500,958.598
20000,958.499
20500,957.953
21000,958.009
21500,958.002
22000,958.087
22500,958.143
23000,958.181
23500,958.146
24000,958.168
24500,958.27
25000,958.307
25500,958.263
26000,958.235
26500,958.144
27000,958.2
27500,958.155
28000,958.298
28500,958.282
29000,958.314
29500,958.442
30000,958.279
