iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1451.46,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1438.57,1,5.57129,28.4079,6.57,34.9369,0.974679,0.974679,1.04658,0.974679,0.998761,0.974679,0.974679
3,1432.52,1,5.80471,28.4883,6.53001,35.6023,0.95,0.95,1.07029,0.95,0.998761,0.95,0.95
4,1414.36,1,5.61755,27.1712,6.74082,34.0258,0.925945,0.925945,1.09711,0.925945,0.998761,0.925945,0.925945
5,1403.65,1,5.29209,28.0355,5.67225,34.7606,0.9025,0.9025,1.16978,0.9025,0.998761,0.9025,0.9025
6,1392.05,1,5.33661,28.2589,5.97435,35.1241,0.879648,0.879648,1.14016,0.879648,0.998761,0.879648,0.879648
7,1384.12,1,5.33222,25.6959,6.50149,32.0856,0.857375,0.857375,1.11129,0.857375,0.998761,0.857375,0.857375
8,1363.7,1,5.70225,24.4734,6.55669,30.1647,0.835666,0.835666,1.08315,0.835666,0.998761,0.835666,0.835666
9,1355.06,1,5.59831,27.0199,6.24728,33.3899,0.814506,0.814506,1.12243,0.814506,0.998761,0.814506,0.814506
10,1342.61,1,5.75275,25.3843,6.72445,31.3189,0.793882,0.793882,1.18721,0.793882,0.998761,0.793882,0.793882
11,1324.67,1,5.74343,26.0882,5.85768,32.1151,0.773781,0.773781,1.15715,0.773781,0.998761,0.773781,0.773781
12,1321.84,1,5.73584,24.022,6.54984,29.4838,0.754188,0.754188,1.12785,0.754188,0.998761,0.754188,0.754188
13,1315.54,1,5.9142,26.4754,7.42541,32.5158,0.735092,0.735092,1.15934,0.735092,0.998761,0.735092,0.735092
14,1306.67,1,5.52756,28.2821,5.41545,34.9626,0.716479,0.716479,1.27358,0.716479,0.998761,0.716479,0.716479
15,1285.94,1,5.87846,27.2615,6.0402,33.8587,0.698337,0.698337,1.24134,0.698337,0.998761,0.698337,0.698337
16,1283.57,1,5.52852,25.8657,6.20967,32.3864,0.680655,0.680655,1.24795,0.680655,0.998761,0.680655,0.680655
17,1271.48,1,5.65918,24.1165,5.6,30.1695,0.66342,0.66342,1.27366,0.66342,0.998761,0.66342,0.66342
18,1260.41,1,5.73208,24.7268,6.3702,31.1639,0.646622,0.646622,1.24141,0.646622,0.998761,0.646622,0.646622
19,1248.72,1,5.71584,24.9494,6.43585,31.4154,0.630249,0.630249,1.21171,0.630249,0.998761,0.630249,0.630249
20,1236.34,1,5.86488,24.7398,6.86169,31.0712,0.614291,0.614291,1.18103,0.614291,0.998761,0.614291,0.614291
21,1229.18,1,5.71191,23.0583,8.52884,29.0432,0.598737,0.598737,1.15113,0.598737,0.998761,0.598737,0.598737
22,1200.34,1,6.06304,23.3286,7.56462,29.6115,0.583577,0.583577,1.12198,0.583577,0.998761,0.583577,0.583577
23,1189.19,1,5.83889,23.6597,6.11912,30.1443,0.5688,0.5688,1.09357,0.5688,0.998761,0.5688,0.5688
24,1169.92,1,5.82577,24.2781,5.53808,30.8116,0.554398,0.554398,1.06588,0.554398,0.998761,0.554398,0.554398
25,1168.56,1,5.75778,23.3224,5.10871,29.5443,0.54036,0.54036,1.03889,0.54036,0.998761,0.54036,0.54036
26,1162.12,1,5.77857,23.1192,5.63302,29.3463,0.526678,0.526678,1.01259,0.526678,0.998761,0.526678,0.526678
27,1145.13,1,5.81367,22.5028,6.03959,28.5787,0.513342,0.513342,0.986948,0.513342,0.998761,0.513342,0.513342
28,1123.84,1,6.01646,23.4851,6.73253,29.6509,0.500344,0.500344,0.961958,0.500344,0.998761,0.500344,0.500344
29,1112.29,1,5.9946,23.263,7.14199,29.3078,0.487675,0.487675,0.9376,0.487675,0.998761,0.487675,0.487675
30,1104.2,1,6.02372,23.9298,6.33147,30.1695,0.475327,0.475327,0.91386,0.475327,0.998761,0.475327,0.475327
31,1097.87,1,6.04805,25.2659,5.85684,31.6728,0.463291,0.463291,0.89072,0.463291,0.998761,0.463291,0.463291
32,1086.85,1,6.0103,24.4417,5.47277,30.6979,0.45156,0.45156,0.868167,0.45156,0.998761,0.45156,0.45156
33,1082.74,1,5.89625,25.703,5.01034,32.2571,0.440127,0.440127,0.846184,0.440127,0.998761,0.440127,0.440127
34,1074.93,1,5.69941,25.232,4.79465,31.6102,0.428982,0.428982,0.897335,0.428982,0.998761,0.428982,0.428982
35,1063.72,1,5.75152,24.2977,4.62608,30.4483,0.41812,0.41812,1.01802,0.41812,0.998761,0.41812,0.41812
36,1050.59,1,5.85623,24.1751,5.76708,30.2674,0.407533,0.407533,0.99224,0.407533,0.998761,0.407533,0.407533
37,1047.95,1,5.88187,23.0337,5.49265,28.8417,0.397214,0.397214,1.00433,0.397214,0.998761,0.397214,0.397214
38,1025.6,1,5.75936,23.3316,4.97511,29.1544,0.387157,0.387157,0.978902,0.387157,0.998761,0.387157,0.387157
39,1004.82,1,5.78266,23.4428,5.11752,29.3736,0.377354,0.377354,0.954116,0.377354,0.998761,0.377354,0.377354
40,1005.45,1,5.82598,23.3254,4.80904,29.2485,0.367799,0.367799,0.929957,0.367799,0.998761,0.367799,0.367799
41,995.64,1,5.75915,22.5286,4.93533,28.2145,0.358486,0.358486,0.90641,0.358486,0.998761,0.358486,0.358486
42,978.837,1,5.76674,21.9297,4.94216,27.4667,0.349409,0.349409,0.883459,0.349409,0.998761,0.349409,0.349409
43,968.427,1,5.7127,22.5667,5.27904,28.2623,0.340562,0.340562,0.86109,0.340562,0.998761,0.340562,0.340562
44,962.905,1,5.82867,22.2309,5.32908,27.9371,0.331938,0.331938,0.861108,0.331938,0.998761,0.331938,0.331938
45,943.039,1,5.72394,22.3752,4.83918,28.0258,0.323534,0.323534,0.839304,0.323534,0.998761,0.323534,0.323534
46,940.898,1,5.7405,22.3725,4.59786,28.1047,0.315341,0.330683,0.818052,0.331281,0.998761,0.315341,0.315341
47,927.8,1,5.67853,22.6646,4.6978,28.4943,0.307357,0.325632,0.797339,0.327165,0.998761,0.307357,0.307357
48,918.132,1,5.71563,22.0157,4.26576,27.6283,0.299574,0.317387,0.77715,0.318881,0.998761,0.299574,0.299574
49,908.499,1,5.69139,22.2916,4.38527,27.9866,0.291989,0.31476,0.757472,0.317641,0.998761,0.291989,0.291989
50,903.093,1,5.76729,21.6953,4.71766,27.2692,0.284596,0.306791,0.738292,0.309598,0.998761,0.284596,0.284596
51,907.339,1,5.74787,21.8133,4.23086,27.2531,0.27739,0.299022,0.719598,0.301759,0.998761,0.27739,0.27739
52,900.159,1,5.6311,21.7563,4.90464,27.1576,0.270366,0.32752,0.701378,0.328065,0.998761,0.270366,0.270366
53,901.494,1,5.64173,22.3149,4.89964,27.8622,0.26352,0.335866,0.683618,0.339597,0.998761,0.26352,0.26352
54,887.358,1,5.76105,23.5369,4.58151,29.4327,0.256848,0.337328,0.666309,0.343432,0.998761,0.256848,0.256848
