rep,id,eta_Cl,eta_V1,eta_Q,eta_V2
1,1,-0.868042597244351,-0.434708757704531,0.689696619607007,-0.518847306678608
2,1,-0.863618086129312,-0.381892905326598,0.639700066761402,-0.470925634425013
3,1,-0.816754592231632,-0.697951367798749,1.09254934438634,-0.816712111038543
4,1,-1.04342481441524,-0.185727921878874,0.31408785595536,-0.228456215617017
5,1,-0.836279077579188,-0.41596148474953,0.847988030672169,-0.50055842763313
6,1,-0.802220611276444,-0.430160914086869,1.02017768752289,-0.526099183403708
7,1,-0.707696105079459,-0.683434748874685,1.32585964667437,-0.840018525301716
8,1,-0.883308034704828,-0.330370318972395,0.490899491869456,-0.39740986352689
9,1,-0.953529554495176,-0.36875341280459,0.492062219250994,-0.456439937552599
10,1,-0.857356034389771,-0.37231792794227,0.544554728334968,-0.43813678863158
1,2,-0.0508517783740852,0.477110370958552,-0.515358286963943,0.539327633850162
2,2,0.030919201135519,0.364102877565014,-0.301128590628639,0.415921264498089
3,2,-0.0266393920526714,0.474995110184354,-0.529234193853548,0.5521373779136
4,2,0.00344994888651357,0.415226445083572,-0.247954896293876,0.503828101259709
5,2,-0.0236505758057196,0.392384189216474,-0.179104511457379,0.477865355175461
6,2,-0.071330185027051,0.482425749278176,-0.211457234313766,0.5716933067502
7,2,0.00430123481444833,0.4407706759036,-0.150722575458312,0.548003724330089
8,2,0.019531608958845,0.397051310748647,-0.225308824659361,0.452879177666874
9,2,-0.0116733774195082,0.355061058847427,-0.0509012407354764,0.436204396182521
10,2,-0.00632686444647829,0.501187998262874,-0.196230365627186,0.58052645149298
1,3,-0.0354317421419376,0.432374532549267,0.152135842565637,0.506802848186597
2,3,-0.0664375530865451,0.388522601528495,-0.0704493966207607,0.455015137638917
3,3,-0.0754284644353168,0.387644895492867,-0.0633088382334445,0.480738867712432
4,3,-0.101812320812261,0.401644541023803,-0.0613336382964555,0.481159940207848
5,3,-0.0547757191043557,0.336602436373361,0.194318521807386,0.391472646233907
6,3,-0.111866497233031,0.511541106964727,0.119930878610664,0.623130675369286
7,3,-0.122969188991336,0.45711576641249,-0.261208137716506,0.543573628620925
8,3,-0.0697822161124089,0.381965577644766,0.02866451417783,0.456153684358046
9,3,-0.0611099286914363,0.480687593059624,0.180981718617113,0.595458634370729
10,3,-0.11923319199619,0.525588570237593,0.0748365600992549,0.619809333781028
1,4,-0.294945483521104,0.34307513583912,-0.716786987829716,0.406424552959472
2,4,-0.315423894921608,0.182562640251832,-0.736908976518433,0.200509675092597
3,4,-0.266296822492116,0.265423016639068,-0.764239948440912,0.33011213797486
4,4,-0.298889618742339,0.244437951106355,-0.459267608638252,0.30423219548569
5,4,-0.273689282789497,0.213776869575584,-0.421772777904325,0.27227750178
6,4,-0.355616746298984,0.286023717489224,-0.701767978450455,0.35486603315884
7,4,-0.314101831880694,0.232953993746686,-0.756359401308949,0.266229347372665
8,4,-0.262868668531723,0.27542570635544,-0.424833830087205,0.345568459936265
9,4,-0.228114864934117,0.234459187172987,-0.383513765051788,0.258436031108111
10,4,-0.279554619971395,0.20927551160045,-0.51620674846767,0.253850985451544
1,5,-0.584306072074835,0.382243995875014,-0.0158254140369736,0.456089298283718
2,5,-0.645763756870906,0.404356058275064,0.254352488034069,0.513309703679509
3,5,-0.577034370286455,0.411626115873454,-0.301641333116602,0.505245451281268
4,5,-0.494967264765599,0.317492487518512,0.0568004618849001,0.367966086707266
5,5,-0.622865074424817,0.435412463207984,0.223281416221731,0.497444894038351
6,5,-0.617802306425492,0.444821157333412,0.079498588934308,0.537724325669333
7,5,-0.52068553675643,0.341819784638397,0.0692170242755187,0.406489424367168
8,5,-0.616028226788293,0.502174028457991,0.210387877370975,0.589450441814267
9,5,-0.581448108296445,0.372468458008661,-0.026282452435136,0.457297364224179
10,5,-0.563005849020662,0.444115728411605,-0.0151944563294706,0.52262789858052
1,6,-0.615064725777328,0.819646360851775,0.626445652350872,1.0044682071559
2,6,0.154842789490387,-0.641278391978966,2.02314286446993,-0.760108924436634
3,6,0.136392768305302,-0.580150005234196,2.16406341453932,-0.689467151458143
4,6,0.128810603137236,-0.262683514656465,1.83546793764633,-0.297056283460864
