iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,628.482,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,602.049,1,11.3081,14.2706,37.2138,63.1076,0.24,0.894427,0.894427,0.894427,0.894427
3,562.638,1,11.1576,15.4941,37.0442,67.6345,0.192,0.8,0.823538,0.8,0.928357
4,513.484,1,10.9854,15.694,38.453,65.8059,0.1536,0.715542,0.768632,0.715542,0.894979
5,482.571,1,10.77,13.3022,39.9399,68.8395,0.124594,0.64,0.740766,0.64,0.835081
6,450.154,1,10.8331,12.4804,40.5597,67.1071,0.108479,0.572433,0.765003,0.572433,0.809112
7,421.532,1,10.9127,11.3066,40.2022,63.6477,0.0976946,0.512,0.780449,0.512,0.723692
8,390.826,1,10.8496,11.5692,40.0595,61.3475,0.0867664,0.457947,0.770337,0.457947,0.69702
9,373.708,1,10.7807,10.4903,41.4031,58.7973,0.080013,0.4096,0.769776,0.4096,0.762439
10,365.953,1,10.8782,10.5504,41.5773,60.1707,0.0791842,0.366357,0.802244,0.366357,0.703249
11,355.864,1,10.9144,10.5408,42.0775,60.1181,0.0781842,0.32768,0.736405,0.32768,0.686554
12,327.607,1,10.8502,10.2796,41.9546,59.6209,0.0693767,0.293086,0.719568,0.293086,0.662594
13,315.758,1,10.9735,10.16,42.5282,61.3005,0.066784,0.262144,0.676468,0.262144,0.648133
14,310.529,1,10.9274,10.179,42.5389,57.7139,0.0646309,0.234469,0.680858,0.265909,0.647793
15,299.504,1,10.9355,9.73754,42.7804,58.9458,0.0620654,0.227606,0.72071,0.241922,0.607748
16,287.905,1,10.9278,9.10864,42.8013,57.7785,0.0594272,0.227031,0.680224,0.244632,0.572992
17,283.345,1,10.952,9.40773,42.7473,56.3374,0.0587267,0.228312,0.650158,0.240643,0.562143
18,294.62,1,10.9401,9.17837,42.8142,55.0603,0.0615872,0.22885,0.633993,0.249477,0.593086
19,287.805,1,10.9094,9.20999,42.8481,56.5422,0.0587985,0.228484,0.653626,0.249686,0.60976
20,287.322,1,10.9333,9.27421,42.8289,57.787,0.0585213,0.228183,0.650631,0.256847,0.617793
21,291.541,1,10.9718,9.9402,42.4262,57.408,0.0605266,0.22824,0.707338,0.245773,0.55257
22,289.377,1,10.9996,9.81379,42.3143,58.3672,0.060718,0.227805,0.68022,0.239838,0.530701
23,277.2,1,11.0054,9.47941,42.6153,58.8894,0.0585752,0.227635,0.666501,0.230246,0.474673
24,264.457,1,11.0446,9.54657,43.5036,57.152,0.0558315,0.224693,0.614856,0.230136,0.463839
25,263.429,1,10.9914,9.06173,43.9638,54.8817,0.0568501,0.230172,0.595041,0.225041,0.41487
26,266.081,1,10.9782,9.17335,43.7739,52.8162,0.0567118,0.230698,0.59297,0.240459,0.406497
27,269.223,1,10.9814,9.27215,43.5444,52.4965,0.0576745,0.230836,0.561122,0.23937,0.429973
28,263.677,1,10.9909,9.10005,43.4098,51.0399,0.0564725,0.228719,0.512123,0.243157,0.451217
29,260.329,1,10.9695,9.15474,43.5187,54.0141,0.055098,0.223294,0.52322,0.24195,0.475736
30,264.411,1,10.9926,8.86825,43.8606,53.3671,0.0572244,0.221738,0.50965,0.238652,0.449248
31,261.114,1,11.0062,8.78329,44.308,58.4088,0.0566214,0.223188,0.502174,0.247472,0.428103
32,258.577,1,11.0103,8.92617,43.9707,54.5312,0.0562134,0.224293,0.515011,0.232811,0.415316
33,262.105,1,10.9996,8.66259,43.9884,53.8917,0.0560102,0.222832,0.554324,0.23135,0.450745
34,261.248,1,11.012,8.77176,44.5047,57.01,0.0549519,0.229394,0.523128,0.248604,0.482835
35,259.948,1,10.9923,8.65785,44.486,56.9081,0.0548476,0.23083,0.516009,0.243882,0.477668
36,255.444,1,11.0339,8.97947,43.7574,55.9822,0.0551927,0.223612,0.545029,0.220901,0.427239
37,257.984,1,10.9308,8.68906,43.6258,56.7187,0.0560461,0.227088,0.487489,0.221557,0.43794
38,251.498,1,10.9555,8.49842,43.5252,56.6581,0.0537098,0.228715,0.523103,0.226944,0.438365
39,254.848,1,10.9862,8.59612,44.3951,58.8911,0.0547553,0.232503,0.553557,0.232716,0.392085
40,252.495,1,10.9961,8.90022,44.0981,57.398,0.0543166,0.226632,0.533932,0.236193,0.395137
41,263.1,1,11.0191,9.22292,44.0332,56.4988,0.0573718,0.220666,0.525567,0.241617,0.402943
42,261.9,1,11.052,8.74202,43.9852,52.7027,0.0593079,0.2186,0.493258,0.223781,0.36165
43,256.524,1,11.0244,8.87095,43.6576,49.9445,0.0570105,0.221804,0.525414,0.243434,0.32347
44,249.869,1,11.0204,8.84646,43.5528,51.4493,0.0553012,0.223243,0.469944,0.250121,0.346652
45,256.232,1,11.0065,8.90735,43.4039,49.3648,0.056946,0.221506,0.501265,0.24728,0.329865
46,257.391,1,11.0038,8.43537,43.8749,48.0868,0.0580705,0.223404,0.550392,0.24294,0.29504
47,263.346,1,11.0477,8.44621,43.7553,47.4859,0.0592471,0.224432,0.567249,0.268863,0.268527
48,260.702,1,11.0339,8.63146,43.7753,48.1719,0.0586371,0.227026,0.594061,0.244896,0.273087
49,261.872,1,11.0176,8.94529,43.2528,50.3848,0.058534,0.227406,0.601947,0.245695,0.274994
50,259.015,1,10.9975,9.08057,42.927,50.5174,0.0585292,0.229537,0.589322,0.235509,0.256228
51,255.304,1,11.0687,8.77611,43.9742,53.1177,0.0575428,0.227351,0.586841,0.238574,0.26387
52,243.225,1,11.0374,9.12432,43.414,52.4441,0.0557529,0.224422,0.571421,0.213847,0.244412
53,252.413,1,11.025,9.08424,43.0204,51.9059,0.0577669,0.224251,0.610446,0.204834,0.258289
54,251.017,1,11.0212,8.88143,43.5672,51.9861,0.0575593,0.224972,0.55285,0.218111,0.259639
55,255.502,1,11.0615,9.00867,44.1826,52.3907,0.0584562,0.227691,0.565316,0.21582,0.270982
56,255.019,1,11.0768,9.00966,44.0883,52.2137,0.0579035,0.229413,0.630722,0.21129,0.262324
57,250.601,1,11.065,9.01793,43.5355,52.4466,0.0569728,0.226889,0.646997,0.221936,0.236847
58,248.107,1,10.9493,8.8551,42.9294,52.6199,0.0571134,0.230463,0.671496,0.20868,0.211843
59,251.188,1,10.9491,8.81266,42.9249,53.6475,0.0573667,0.229496,0.648153,0.205718,0.230017
60,253.684,1,10.9612,9.07993,43.0994,52.009,0.0585388,0.225224,0.615215,0.207905,0.230901
61,252.61,1,11.0752,9.11112,43.6749,53.3945,0.0590741,0.22604,0.580406,0.214865,0.228656
62,253.437,1,11.0142,9.1253,43.3998,52.6323,0.0579798,0.229918,0.582945,0.222929,0.245123
63,257.379,1,11.0047,9.00158,43.5922,50.3765,0.0588733,0.221984,0.614463,0.238547,0.230515
64,245.094,1,11.0303,8.79714,43.8555,50.1627,0.0554432,0.227941,0.687218,0.240491,0.206179
65,244.084,1,11.0323,8.99042,43.0418,50.5936,0.0549113,0.230289,0.722404,0.228271,0.203855
66,239.767,1,11.0492,9.52985,42.514,49.5303,0.0536769,0.230621,0.689956,0.22707,0.213582
67,242.634,1,11.085,9.69769,42.5652,51.9667,0.055766,0.228829,0.652773,0.225682,0.198372
68,243.569,1,11.1831,10.0373,43.3018,50.4838,0.0576984,0.22696,0.676995,0.222263,0.17743
69,249.824,1,11.1591,10.2546,42.858,50.4952,0.0605709,0.225909,0.647623,0.213393,0.158698
70,249.098,1,11.1378,10.1613,43.4944,50.4234,0.059459,0.227666,0.659348,0.226405,0.15876
71,244.037,1,11.1285,9.90335,42.7652,50.8206,0.0592259,0.231291,0.641074,0.202503,0.155128
72,240.051,1,11.0703,8.68763,43.6952,50.1696,0.0572054,0.230462,0.645804,0.21388,0.160711
73,241.74,1,11.0258,8.83569,43.8839,48.295,0.058258,0.224251,0.615172,0.207152,0.159461
