simulations, -2LL
1000,609.266
2000,608.277
3000,608.462
4000,608.622
5000,608.633
6000,608.673
7000,608.804
8000,608.777
9000,608.435
10000,608.496
11000,608.475
12000,608.499
13000,608.627
14000,608.692
15000,608.716
16000,608.812
17000,608.885
18000,608.892
19000,608.955
20000,608.934
21000,608.893
22000,608.919
23000,608.941
24000,608.911
25000,608.913
26000,608.871
27000,608.879
28000,608.836
29000,608.846
30000,608.847
