simulations,OFV
500,1170.1
1000,1169.36
1500,1169.22
2000,1167.45
2500,1167.91
3000,1168.7
3500,1168.65
4000,1168.81
4500,1169.31
5000,1169.51
5500,1169.63
6000,1169.87
6500,1169.38
7000,1169.06
7500,1168.9
8000,1169.18
8500,1169.41
9000,1169.06
9500,1168.68
10000,1168.06
10500,1167.25
11000,1167.32
11500,1167.04
12000,1166.8
12500,1166.95
13000,1166.67
13500,1166.64
14000,1166.53
14500,1165.96
15000,1166.07
15500,1165.98
16000,1166.02
16500,1166.04
17000,1166.09
17500,1166.08
18000,1165.84
18500,1166
19000,1165.96
19500,1165.93
20000,1165.82
20500,1165.82
21000,1165.61
21500,1165.69
22000,1165.76
22500,1165.7
23000,1165.5
23500,1165.49
24000,1165.43
24500,1165.38
25000,1165.44
25500,1165.5
26000,1165.49
26500,1165.44
27000,1165.39
27500,1165.44
28000,1165.59
28500,1165.62
29000,1165.71
29500,1165.8
30000,1165.88
