iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1522.05,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1505.46,1,6.05049,33.1436,13.5435,59.6585,0.974679,0.974679,0.974679,1.02151,0.974679,0.974679
3,1475.33,1,5.84035,26.3111,12.2536,79.2809,0.95,0.95,0.95,0.995649,0.95,0.95
4,1470.7,1,5.58772,26.5025,14.5201,91.0669,0.925945,0.925945,0.935348,0.970439,0.925945,0.925945
5,1456.35,1,5.22025,28.519,11.5216,99.9625,0.9025,0.9025,0.911665,0.945867,0.9025,0.9025
6,1450.4,1,5.18775,25.7214,10.1053,99.2647,0.879648,0.879648,0.897101,0.921917,0.879648,0.879648
7,1437.1,1,5.00372,25.9241,9.66003,101.018,0.857375,0.857375,0.877351,0.898574,0.857375,0.857375
8,1420.48,1,5.10042,23.9265,8.77715,94.5006,0.835666,0.835666,0.855136,0.889208,0.835666,0.835666
9,1419.32,1,4.9376,23.3417,6.58338,96.9433,0.814506,0.814506,0.913689,0.866693,0.814506,0.814506
10,1407,1,4.72955,22.9573,6.77633,114.426,0.793882,0.793882,0.890554,0.844748,0.793882,0.793882
11,1393.47,1,4.72662,23.1743,6.18031,137.505,0.773781,0.773781,0.868005,0.823358,0.773781,0.773781
12,1373.84,1,4.43851,26.6721,5.62739,143.7,0.754188,0.754188,0.846027,0.80251,0.754188,0.754188
13,1376.81,1,4.2565,23.4577,5.72567,183.286,0.735092,0.735092,0.900255,0.822059,0.735092,0.735092
14,1370.42,1,4.15135,26.5547,5.6881,186.222,0.716479,0.716479,1.05173,0.801244,0.716479,0.716479
15,1348.17,1,4.38029,24.2031,6.07945,186.251,0.698337,0.698337,1.0251,0.780956,0.698337,0.698337
16,1345.16,1,4.18194,23.8147,6.19782,160.537,0.680655,0.680655,0.999148,0.761832,0.680655,0.680655
17,1329.71,1,4.42605,24.3365,5.06696,185.823,0.66342,0.66342,0.973849,0.742542,0.66342,0.66342
18,1321.83,1,4.3925,24.5519,5.01987,166.489,0.646622,0.646622,0.94919,0.779142,0.646622,0.646622
19,1311.06,1,4.38634,23.4631,4.8709,163.175,0.630249,0.630249,0.971931,0.759414,0.630249,0.630249
20,1295.03,1,4.48426,22.8834,4.25535,150.853,0.614291,0.614291,0.947321,0.740185,0.614291,0.614291
21,1288.23,1,4.74311,23.0766,4.81008,141.111,0.598737,0.598737,0.923335,0.721443,0.598737,0.598737
22,1266.15,1,4.63103,23.3276,3.8933,152.473,0.583577,0.583577,0.899955,0.703176,0.583577,0.583577
23,1260.29,1,4.47244,24.7286,3.33435,152.128,0.5688,0.5688,0.878088,0.689639,0.5688,0.5688
24,1251.62,1,4.35951,24.1904,3.53419,187.586,0.554398,0.554398,0.885327,0.720517,0.554398,0.554398
25,1237.96,1,4.37774,24.1468,3.27567,196.949,0.54036,0.54036,0.883727,0.702273,0.54036,0.54036
26,1224.94,1,4.22421,25.3132,3.06956,217.421,0.526678,0.526678,0.861351,0.684491,0.526678,0.526678
27,1227.28,1,4.34373,26.0342,3.09223,219.594,0.513342,0.513342,0.854212,0.66716,0.513342,0.513342
28,1209.1,1,4.26192,27.2273,3.21474,211.854,0.500344,0.500344,0.832583,0.650267,0.500344,0.500344
29,1201.38,1,4.50326,25.2314,2.98978,203.19,0.487675,0.487675,0.812215,0.633802,0.487675,0.487675
30,1176.97,1,4.49198,26.1007,3.17757,194.28,0.475327,0.475327,0.791649,0.617753,0.475327,0.475327
31,1184.02,1,4.52462,25.5246,2.55778,200.251,0.463291,0.463291,0.771604,0.602112,0.463291,0.463291
32,1163.08,1,4.60557,25.4037,2.65918,179.545,0.45156,0.45156,0.752067,0.586866,0.45156,0.45156
33,1165.22,1,4.86564,26.465,2.274,188.441,0.440127,0.440127,0.746801,0.643495,0.440127,0.440127
34,1155.4,1,4.67838,26.2864,2.33461,166.513,0.428982,0.428982,0.810011,0.627201,0.428982,0.428982
35,1143.85,1,4.84139,25.8387,2.29221,158.24,0.41812,0.41812,0.789502,0.661525,0.41812,0.41812
36,1136.33,1,4.62143,25.5201,3.30154,163.175,0.407533,0.407533,0.799249,0.644775,0.407533,0.407533
37,1141.5,1,4.67616,25.369,2.99258,173.921,0.397214,0.397214,0.822406,0.669506,0.397214,0.397214
38,1126,1,4.66997,24.9729,2.74323,165.135,0.387157,0.387157,0.824344,0.652554,0.387157,0.387157
39,1113.65,1,4.55935,25.8059,2.57666,165.418,0.377354,0.377354,0.803471,0.636031,0.377354,0.377354
40,1095.31,1,4.49784,25.5476,2.86762,188.451,0.367799,0.367799,0.783127,0.630528,0.367799,0.367799
41,1095.87,1,4.57179,24.9907,2.67647,192.635,0.358486,0.358486,0.763297,0.614562,0.358486,0.358486
42,1084.88,1,4.68537,26.4897,2.56062,181.5,0.349409,0.349409,0.74397,0.599001,0.349409,0.349409
43,1073.86,1,4.62703,26.2491,2.79403,178.981,0.340562,0.354157,0.725133,0.583834,0.340562,0.340562
44,1067.6,1,4.60228,27.4095,2.94066,197.096,0.331938,0.34519,0.706772,0.600348,0.331938,0.331938
45,1071.01,1,4.45945,25.8652,3.17429,196.2,0.323534,0.336997,0.688876,0.60455,0.323534,0.323534
46,1052.03,1,4.37327,25.9322,2.94655,203.169,0.315341,0.328464,0.671433,0.589243,0.315341,0.315341
47,1049.37,1,4.336,24.7217,3.03944,210.981,0.307357,0.328598,0.654432,0.574323,0.307357,0.307357
48,1041.16,1,4.32451,24.2159,3.0229,220.642,0.299574,0.320278,0.656748,0.559781,0.299574,0.299574
49,1043.11,1,4.3005,24.5462,3.26556,200.373,0.291989,0.332139,0.640118,0.600418,0.291989,0.291989
50,1032.04,1,4.43176,24.3966,3.21855,182.657,0.284596,0.323729,0.62391,0.585215,0.284596,0.284596
51,1022.6,1,4.48073,25.7011,2.79897,185.658,0.27739,0.315532,0.618207,0.570397,0.27739,0.27739
52,1014.83,1,4.45595,25.5259,2.86395,197.997,0.270366,0.307543,0.602554,0.645338,0.270366,0.270366
53,1019.48,1,4.4504,24.4175,3.32624,186.65,0.26352,0.299756,0.596223,0.628998,0.26352,0.26352
54,1019.75,1,4.43919,24.7257,2.8694,185.867,0.256848,0.292166,0.655825,0.672723,0.256848,0.256848
55,1023.14,1,4.46111,24.9775,3.41876,185.98,0.250344,0.291314,0.639219,0.75217,0.256682,0.250344
56,1021.45,1,4.37404,24.7511,3.45112,201.713,0.244005,0.310257,0.623034,0.733124,0.250183,0.244005
57,999.855,1,4.37003,25.0666,3.58383,204.74,0.237827,0.302401,0.607258,0.714561,0.243848,0.237827
58,993.283,1,4.36022,23.3542,3.53746,199.477,0.231805,0.294744,0.591882,0.696468,0.247464,0.231805
59,995.586,1,4.40572,23.8822,3.43234,216.872,0.225936,0.293143,0.576895,0.678833,0.250453,0.225936
60,994.088,1,4.4378,23.6241,3.43943,193.403,0.220215,0.28572,0.562288,0.661645,0.251556,0.220215
61,998.641,1,4.50006,24.1426,3.33522,189.336,0.216348,0.313465,0.54805,0.644892,0.254363,0.214639
62,991.071,1,4.44599,25.1798,3.25184,194.566,0.21087,0.305528,0.534173,0.628563,0.263372,0.209204
63,983.671,1,4.4992,25.1037,3.18465,188.358,0.20553,0.309864,0.520648,0.612647,0.256703,0.203907
64,974.009,1,4.52702,25.1383,3.31405,177.28,0.200326,0.302018,0.507465,0.633904,0.255252,0.198744
65,974.844,1,4.51692,24.6973,3.30051,178.945,0.195254,0.294371,0.494616,0.669517,0.254559,0.193711
66,969.765,1,4.49404,24.5214,3.58682,177.796,0.19031,0.286917,0.482092,0.66358,0.263112,0.188807
67,967.051,1,4.47561,24.7177,3.55775,160.443,0.185491,0.307005,0.469885,0.668436,0.276706,0.184026
68,965.08,1,4.47596,24.683,3.82528,171.848,0.188792,0.301426,0.457987,0.651511,0.288195,0.179366
69,969.048,1,4.42033,24.0217,4.11032,180.221,0.184402,0.305266,0.44639,0.635014,0.296112,0.174825
70,957.478,1,4.41818,23.7131,4.10401,175.913,0.179733,0.297537,0.435088,0.64801,0.30647,0.170398
71,953.303,1,4.48257,24.1284,4.1825,171.748,0.177608,0.290003,0.424071,0.631602,0.313862,0.166083
72,955.427,1,4.48894,24.486,3.69169,160.469,0.197396,0.28266,0.413333,0.675055,0.313499,0.161878
73,954.915,1,4.41677,23.546,3.80767,147.108,0.21072,0.299285,0.405212,0.657962,0.316463,0.157779
74,949.86,1,4.44248,23.1553,4.10949,149.2,0.205384,0.306518,0.394952,0.674208,0.320357,0.153784
75,950.316,1,4.38303,23.1221,4.11302,145.78,0.200184,0.324924,0.384952,0.723357,0.332825,0.14989
76,951.42,1,4.43313,22.9949,4.15079,142.188,0.204224,0.332281,0.385048,0.783157,0.324397,0.146095
77,948.948,1,4.33799,23.0684,3.94462,145.689,0.217199,0.347379,0.392828,0.763327,0.324038,0.142396
78,953.786,1,4.34157,23.7589,3.93858,147.435,0.214338,0.338583,0.382881,0.817629,0.317946,0.13879
79,930.309,1,4.30531,22.4933,4.29327,154.589,0.208911,0.33001,0.373186,0.796926,0.326894,0.135276
80,932.675,1,4.29844,22.4222,4.4704,153.547,0.225543,0.321654,0.363737,0.776748,0.336548,0.131851
81,936.172,1,4.32086,22.7739,4.26346,148.321,0.229381,0.313509,0.354527,0.842918,0.334643,0.128512
82,932.853,1,4.41082,22.4272,3.98672,142.56,0.229879,0.305571,0.34555,0.821575,0.328122,0.125258
