iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,626.149,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,592.696,1,10.9751,17.2775,38.324,67.6545,0.24,0.894427,0.894427,0.894427,0.894427
3,560.495,1,10.7952,16.9486,37.7294,75.8303,0.192,0.8,0.833103,0.8,0.856102
4,531.929,1,10.8288,17.7182,36.7137,72.0243,0.159203,0.715542,0.847918,0.715542,0.827706
5,493.249,1,10.5806,15.6063,39.4577,69.3961,0.132077,0.64,0.832485,0.64,0.80312
6,451.021,1,10.577,14.9715,37.6361,68.6471,0.109841,0.572433,0.793094,0.572433,0.793958
7,417.601,1,10.7094,14.4769,37.9368,70.6528,0.0971195,0.512,0.709365,0.512,0.775546
8,399.812,1,10.755,14.4133,39.1351,68.3443,0.0929253,0.457947,0.654541,0.457947,0.756982
9,370.599,1,10.7617,13.4161,40.5565,67.8876,0.0826509,0.4096,0.621892,0.4096,0.791717
10,361.496,1,10.6942,12.9649,41.2389,70.0327,0.0806953,0.366357,0.55732,0.366357,0.762454
11,346.852,1,10.7308,12.8922,41.0893,69.0343,0.0759248,0.32768,0.571838,0.32768,0.736329
12,328.221,1,10.7968,12.4325,41.3247,66.5858,0.0709356,0.293086,0.557264,0.294923,0.696013
13,328.128,1,10.7462,12.6208,41.6552,67.0422,0.071498,0.285542,0.523749,0.280793,0.711991
14,324.408,1,10.778,12.7014,41.4913,64.2109,0.0694029,0.280826,0.560164,0.289658,0.710522
15,313.068,1,10.8647,12.2541,41.6424,61.629,0.0671409,0.264088,0.538451,0.292834,0.648072
16,306.403,1,10.8732,12.8463,40.4441,59.8988,0.0646259,0.263798,0.566319,0.29449,0.629657
17,302.589,1,10.8228,12.8188,40.5448,61.2844,0.0624448,0.267575,0.565216,0.300565,0.654388
18,292.763,1,10.8612,12.2492,41.793,58.8024,0.0618169,0.257289,0.505545,0.275616,0.649131
19,287.557,1,10.8211,12.4489,40.9493,61.0621,0.0599409,0.263568,0.464157,0.288147,0.646457
20,281.58,1,10.8529,12.5389,41.081,58.7257,0.0585323,0.259249,0.479673,0.276363,0.62856
21,275.54,1,10.9151,12.7388,40.7009,57.0776,0.0570609,0.253118,0.491641,0.275255,0.618495
22,269.607,1,10.9113,13.0255,40.7359,58.7181,0.0554889,0.255392,0.452638,0.28716,0.619341
23,269.17,1,10.8905,12.8377,40.5814,55.8209,0.0548368,0.254968,0.465919,0.297068,0.619427
24,272.039,1,10.8617,12.4406,40.8328,55.5931,0.0552993,0.253471,0.497708,0.293691,0.591214
25,268.018,1,10.8521,12.3962,40.5399,54.3286,0.0550087,0.254177,0.471117,0.287347,0.576053
26,265.525,1,10.86,12.3606,40.391,55.2646,0.053826,0.24769,0.478926,0.290164,0.615842
27,266.685,1,10.8743,12.1097,40.8134,53.4152,0.0545418,0.24792,0.495383,0.289508,0.568272
28,262.924,1,10.9046,12.3043,40.7437,49.6055,0.0537661,0.255391,0.487605,0.302196,0.51696
29,268.058,1,10.8917,12.565,40.3119,50.5403,0.0548743,0.250104,0.498794,0.303914,0.532216
30,263.407,1,10.8392,12.5169,39.8368,53.493,0.0535556,0.250717,0.491672,0.296922,0.532462
31,262.597,1,10.8481,11.9937,41.0136,55.6002,0.0540338,0.254017,0.503823,0.274353,0.523291
32,253.277,1,10.8673,11.8605,40.5321,53.9881,0.0521539,0.2562,0.450633,0.297127,0.499717
33,253.691,1,10.9081,11.8806,40.845,55.4904,0.0517697,0.253981,0.433786,0.320613,0.513663
34,260.647,1,10.9473,12.0766,40.7513,55.9888,0.0530967,0.25486,0.463194,0.318782,0.537066
35,256.115,1,10.9121,12.03,41.2348,54.6866,0.0530241,0.25252,0.445889,0.286681,0.51935
36,268.424,1,10.9522,13.4051,40.2382,52.469,0.0551891,0.255367,0.501543,0.310264,0.496307
37,263.936,1,10.8762,12.8107,39.7686,50.1154,0.0549284,0.25679,0.451779,0.297197,0.491813
38,257.38,1,10.9072,12.9366,39.7506,48.922,0.0532226,0.253695,0.430964,0.313114,0.491555
39,256.684,1,10.9286,12.1011,40.1696,46.779,0.0537327,0.248619,0.439602,0.30368,0.46969
