iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1512.44,1,2.62973,6.10874,10.2532,21.6974,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1491.14,1,4.92099,9.80306,23.9527,43.035,0.974679,0.974679,0.575086,0.998761,1.46202,1.48149,1.46202,1.16962
3,1486.67,1,4.88412,9.83088,22.9509,41.7888,0.95,0.95,0.694353,0.998761,1.425,1.44398,1.425,1.14
4,1464.86,1,4.43004,12.1888,23.1009,42.1575,0.925945,0.925945,0.667779,0.998761,1.38892,1.40741,1.38892,1.11113
5,1453.05,1,4.40613,9.18038,26.1771,46.1511,0.9025,0.9025,1.09723,0.998761,1.35375,1.37178,1.35375,1.083
6,1448.79,1,4.27733,8.93068,31.2289,53.6229,0.879648,0.879648,1.09919,0.998761,1.31947,1.3513,1.31947,1.05558
7,1441.88,1,4.24612,10.0723,30.3901,52.3917,0.857375,0.857375,0.972569,0.998761,1.28606,1.31708,1.28606,1.02885
8,1414.2,1,4.91838,9.63961,24.1072,43.0574,0.835666,0.835666,0.570627,0.998761,1.2535,1.28374,1.2535,1.0028
9,1411.01,1,4.84688,8.52385,30.1618,51.5112,0.814506,0.814506,0.629592,0.998761,1.22176,1.3947,1.22176,0.977407
10,1392.1,1,5.30155,8.56587,28.2807,49.172,0.793882,0.793882,0.563899,0.998761,1.19082,1.35938,1.19082,0.952659
11,1394.2,1,4.90418,7.87342,32.816,55.0151,0.773781,0.773781,0.605995,0.998761,1.16067,1.34859,1.16067,0.928537
12,1374.12,1,4.88738,6.4686,30.691,52.1996,0.754188,0.754188,0.527466,0.998761,1.13128,1.31444,1.13128,0.905026
13,1366.83,1,4.98241,11.2225,27.8492,48.1244,0.735092,0.735092,0.755526,0.998761,1.10264,1.28116,1.10264,0.88211
14,1363.02,1,4.86102,9.63236,25.7715,45.1793,0.716479,0.716479,0.632851,0.998761,1.07472,1.39755,1.07472,0.859775
15,1351.42,1,4.95405,9.78222,27.253,47.3745,0.698337,0.698337,0.652357,0.998761,1.04751,1.49223,1.04751,0.838005
