iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,679.09,1,15.3257,14.8705,44.1718,25.646,0.3,1.5,1.5,1.5,1.5
2,655.978,1,10.1111,17.344,38.3857,34.1946,0.24,1.34164,1.44129,1.34164,1.34164
3,636.116,1,10.2247,15.2285,39.6262,33.6482,0.193101,1.2,1.5554,1.2,1.26518
4,586.894,1,10.1352,16.8509,40.764,41.1346,0.159794,1.07331,1.39119,1.07331,1.1463
5,561.288,1,10.0254,17.4823,41.4879,44.4308,0.147598,0.96,1.24432,0.96,1.04935
6,539.664,1,10.0404,12.461,43.106,41.8423,0.134424,0.85865,1.14186,0.85865,1.10228
7,513.903,1,10.1206,11.6945,42.8689,45.4868,0.123673,0.768,1.13287,0.768,1.02578
8,494.126,1,10.1306,11.1057,42.6402,43.2111,0.115851,0.68692,1.14272,0.68692,0.932717
9,484.885,1,10.0951,11.3677,41.974,46.5484,0.114929,0.6144,1.07987,0.6144,0.929294
10,464.116,1,10.136,13.2864,43.1914,49.0366,0.109099,0.549536,0.965869,0.549536,0.923081
11,460.172,1,10.0444,13.9511,42.418,46.5636,0.107249,0.49152,0.967548,0.49152,0.919398
12,447.63,1,9.9871,15.1149,40.3387,51.0676,0.102454,0.439629,0.962389,0.439629,0.897406
13,433.588,1,9.95544,13.1941,40.4586,51.3902,0.0981292,0.393216,0.91095,0.393216,0.890359
14,436.212,1,9.99511,13.6544,40.2995,52.063,0.101328,0.351703,0.900515,0.351703,0.887576
15,426.247,1,10.0495,14.5902,40.4017,49.2397,0.100786,0.314573,0.869568,0.314573,0.857331
16,421.356,1,10.0948,15.0694,40.1093,47.4268,0.100832,0.281362,0.85659,0.281362,0.782464
17,420.285,1,10.107,15.1698,40.7545,49.9569,0.0992598,0.263034,0.868376,0.251658,0.785072
18,416.393,1,10.0903,14.2957,40.5092,48.3191,0.0995575,0.260385,0.873145,0.228248,0.770936
19,403.815,1,10.0998,12.9325,41.7076,50.5097,0.0950146,0.253551,0.846955,0.215773,0.782543
20,400.527,1,10.0902,13.018,42.4416,51.5392,0.0943259,0.254312,0.815223,0.208015,0.773287
21,401.443,1,10.1217,13.1004,42.8529,52.8116,0.0950567,0.25624,0.756522,0.212037,0.794628
22,391.269,1,10.1458,13.5916,43.0201,48.2947,0.091026,0.253814,0.789304,0.196436,0.775306
23,383.467,1,10.218,13.4114,43.1003,49.4047,0.0906565,0.254173,0.772892,0.175698,0.766638
24,383.175,1,10.1332,12.8175,42.9831,48.4609,0.0888416,0.262565,0.748615,0.166694,0.791604
25,384.738,1,10.0924,12.2307,43.6508,49.6264,0.0902257,0.265851,0.696909,0.17176,0.783839
26,385.52,1,10.1008,11.4087,44.2484,49.2846,0.0899864,0.266816,0.684326,0.17817,0.79322
27,387.869,1,10.1072,10.9892,44.2598,49.0813,0.0919305,0.267228,0.708245,0.167591,0.802535
28,383.609,1,10.0788,11.6047,43.6259,47.39,0.0905885,0.25944,0.727575,0.15805,0.786033
29,389.991,1,10.0931,11.379,43.2999,47.0499,0.0942246,0.258446,0.689974,0.160823,0.784143
30,392.117,1,10.0382,11.0164,43.1535,49.6752,0.0936178,0.261382,0.710341,0.157742,0.817741
31,390.737,1,10.0697,10.8029,43.5738,49.8346,0.0952466,0.263356,0.68412,0.157931,0.774297
32,392.368,1,10.0192,10.1484,44.3203,51.6127,0.0944069,0.265241,0.728307,0.154263,0.784706
33,395.393,1,10.0797,10.1854,44.8948,50.5937,0.0973369,0.254459,0.773199,0.144674,0.784925
34,386.709,1,10.0087,10.5335,44.3098,54.2177,0.0925954,0.251909,0.743336,0.147764,0.791983
