parameter,value,se_lin,rse_lin
Cl_pop,5.25311450584703,0.296526245904586,5.6447702705611
beta_Cl_logtCLCRMLMIN,0.619792581157687,0.243444340389603,39.2783566293876
V1_pop,18.5157996728777,1.94883107624254,10.5252331018531
Q_pop,7.53782642117462,1.82278254352125,24.1818057577029
V2_pop,28.6198069399459,3.6120768564853,12.6208987505215
omega_Cl,0.208228564341839,0.0399359707827875,19.1789108804624
omega_V1,0.348335997157758,0.0803035085287805,23.0534625143585
omega_Q,0.839722254426432,0.174490074877465,20.7794986922968
omega_V2,0.288618886010671,0.117450838650957,40.6940932640891
corr_V2_V1,0.998673600863279,0.382389632172619,38.2897507095483
a1,0.307327549717197,0.0225153385005795,7.32616991912966
a2,0.0597865552525239,0.00587928860369774,9.83379721220775
