Cl_pop,0.073,-0.066,-0.000163,0.000808,-0.0013,-0.000155,0.000114,0.000281,-1.7e-06
beta_Cl_centeredCLCR,-0.066,0.0629,0.000162,-0.000246,0.000671,0.000105,-0.000115,-0.000165,3.31e-06
V1_pop,-0.000163,0.000162,0.00502,-0.00289,0.00181,6.66e-05,0.000255,-0.00277,9.77e-07
Q_pop,0.000808,-0.000246,-0.00289,0.0442,-0.00566,-0.000182,-0.00106,0.00772,3.35e-06
V2_pop,-0.0013,0.000671,0.00181,-0.00566,0.0204,0.000471,-2.26e-05,-0.00146,-2.6e-05
omega_Cl,-0.000155,0.000105,6.66e-05,-0.000182,0.000471,0.0019,4.6e-05,1.26e-05,-3.67e-06
omega_V1,0.000114,-0.000115,0.000255,-0.00106,-2.26e-05,4.6e-05,0.00309,-0.00159,-1.19e-05
omega_Q,0.000281,-0.000165,-0.00277,0.00772,-0.00146,1.26e-05,-0.00159,0.0331,-9.05e-06
b,-1.7e-06,3.31e-06,9.77e-07,3.35e-06,-2.6e-05,-3.67e-06,-1.19e-05,-9.05e-06,5.49e-06
