simulations, -2LL
1000,611.964
2000,611.137
3000,611.414
4000,611.313
5000,611.345
6000,611.403
7000,611.535
8000,611.528
9000,611.231
10000,611.219
11000,611.228
12000,611.214
13000,611.292
14000,611.35
15000,611.347
16000,611.408
17000,611.474
18000,611.471
19000,611.518
20000,611.486
21000,611.458
22000,611.487
23000,611.497
24000,611.472
25000,611.465
26000,611.438
27000,611.437
28000,611.399
29000,611.421
30000,611.405
