parameter,value,se_sa,rse_sa
Cl_pop,10.1941224036094,0.732892411066265,7.18936247819402
V1_pop,43.6565953419235,2.78172300638526,6.37182763474449
Q_pop,13.5344002120663,1.28004842629583e-5,9.45774032272691e-5
V2_pop,35.9981097400722,10.7248312050464,29.7927621269173
omega_Cl,0.262127737616074,0.0528588952598804,20.1653192983721
omega_V1,0.198492293172971,0.0573540547690633,28.8948522142789
omega_Q,1.6937556620123e-7,8.89026726458702e-7,524.884873537471
omega_V2,0.937435972704508,0.304097316696554,32.4392625790998
b,0.0935190707143314,0.00908922278640373,9.71911153198708
