iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1586.14,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1560.9,1,5.07837,32.8277,12.4676,54.7727,0.974679,0.974679,0.974679,1.05527,0.974679,0.974679
3,1536.01,1,5.06309,28.9159,12.402,78.0481,0.95,0.95,0.95,1.02855,0.95,0.95
4,1523.7,1,4.89764,26.0528,12.718,87.2366,0.925945,0.925945,0.925945,1.00251,0.925945,0.925945
5,1512.93,1,4.89421,27.0136,11.6347,94.3779,0.9025,0.9025,0.9025,0.977124,0.9025,0.9025
6,1498.56,1,4.69588,26.152,9.15595,95.071,0.879648,0.879648,0.929283,0.952382,0.879648,0.879648
7,1488.6,1,4.59138,25.3648,9.63026,100.751,0.857375,0.857375,0.905753,0.928268,0.857375,0.857375
8,1467.75,1,4.57625,23.1247,9.01961,94.4875,0.835666,0.835666,0.882818,0.904763,0.835666,0.835666
9,1475.62,1,4.73957,22.6561,8.73901,99.5924,0.814506,0.814506,0.944644,0.933571,0.814506,0.814506
10,1456.8,1,4.67091,21.8492,8.42298,102.336,0.793882,0.793882,0.920725,0.909932,0.793882,0.793882
11,1444.67,1,4.74608,23.4663,7.32546,88.9538,0.773781,0.773781,0.897412,0.90656,0.773781,0.773781
12,1433.22,1,4.94653,22.6443,6.33679,83.3225,0.754188,0.754188,0.874689,0.943924,0.754188,0.754188
13,1431.9,1,4.6509,22.5393,7.19648,97.6941,0.735092,0.735092,0.988114,0.920396,0.735092,0.735092
14,1413.96,1,4.60804,22.6262,6.4515,85.6237,0.716479,0.716479,0.963094,0.978002,0.716479,0.716479
15,1400.03,1,4.60483,20.1357,6.8198,83.939,0.698337,0.698337,0.938708,0.953238,0.698337,0.698337
16,1385.92,1,5.00723,22.1423,7.11171,77.0637,0.680655,0.680655,0.91494,0.929102,0.680655,0.680655
17,1373.34,1,5.04404,19.5809,7.10517,83.3639,0.66342,0.66342,0.891773,0.933126,0.66342,0.66342
18,1363.76,1,4.96009,19.1281,6.56681,64.0349,0.646622,0.646622,0.869193,0.909499,0.646622,0.646622
19,1362.9,1,5.08246,21.9207,7.01403,53.7235,0.630249,0.630249,0.847184,0.929718,0.630249,0.630249
