iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,644.301,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,629.841,1,8.21082,17.7835,38.6359,88.7405,0.24,0.894427,0.90519,0.894427,0.912021
3,570.913,1,8.78568,18.817,37.5888,89.6932,0.192,0.8,0.81316,0.8,0.946564
4,539.759,1,8.61979,20.7402,36.018,95.5785,0.1536,0.715542,0.795918,0.715542,0.846632
5,509.191,1,8.92377,19.1327,35.9132,88.8502,0.133892,0.64,0.763067,0.64,0.778235
6,474.146,1,8.80378,17.5087,34.7375,79.7281,0.112957,0.572433,0.682507,0.57274,0.728884
7,445.069,1,9.00609,16.4359,36.3324,82.472,0.101082,0.512,0.615632,0.558429,0.677104
8,427.176,1,8.98561,16.4289,37.1137,81.1816,0.0939605,0.457947,0.57584,0.502638,0.730036
9,404.567,1,8.97293,14.9769,38.6373,81.3814,0.087815,0.4096,0.515047,0.449573,0.728612
10,395.404,1,8.96732,15.0218,39.0544,83.5092,0.0831282,0.383831,0.521142,0.44156,0.676807
11,386.047,1,9.10485,15.0419,38.6971,83.5326,0.0810714,0.357798,0.514262,0.421322,0.666395
12,366.412,1,9.07429,14.7288,38.4066,84.785,0.0744957,0.35834,0.500102,0.385514,0.630756
13,363.429,1,9.03544,15.243,38.6109,87.0384,0.0728974,0.369691,0.487277,0.406104,0.617387
14,360.167,1,8.97549,15.2462,37.5935,82.8626,0.0708093,0.368418,0.501397,0.397212,0.626921
15,347.507,1,9.00987,14.7835,38.3518,84.7774,0.0673303,0.350875,0.484049,0.380981,0.648764
16,339.053,1,9.05934,14.9234,39.2867,80.1334,0.0653607,0.351455,0.473516,0.357737,0.637335
17,332.524,1,9.0613,15.0264,38.7495,75.9411,0.0622714,0.349009,0.488637,0.361669,0.654216
18,332.211,1,9.05714,14.8337,39.4652,75.5452,0.0617601,0.347006,0.504295,0.365323,0.646272
19,325.92,1,8.98696,14.2693,39.3626,81.2538,0.0594866,0.356025,0.504251,0.383725,0.624407
20,321.275,1,8.97639,14.2776,39.6028,78.4428,0.0589697,0.363548,0.495316,0.349535,0.609297
21,314.333,1,8.99343,14.959,39.9072,79.5367,0.0563435,0.366177,0.517043,0.353933,0.60931
22,318.604,1,9.03183,14.4089,38.9366,78.0239,0.0581595,0.361253,0.48479,0.369543,0.594943
23,314.167,1,9.06855,14.5646,37.8249,78.3474,0.0562414,0.352839,0.545081,0.3721,0.577651
