parameter,value,se_lin,rse_lin
Cl_pop,5.26190503413597,0.291947905826422,5.54833095490028
beta_Cl_logtCLCRMLMIN,0.603224053807219,0.238949807219007,39.6121152183649
V1_pop,21.3483341224255,1.80564159672059,8.45799764218529
Q_pop,5.75937481167004,1.11637526060435,19.3836188320697
V2_pop,17.1483577370466,1.86716267429154,10.888288563387
omega_Cl,0.203938510715501,0.0393137694383305,19.2772661232062
omega_V1,0.275435897748383,0.0627473423482372,22.7811054627158
omega_Q,0.4695934353542,0.190238294039096,40.5112762906501
omega_V2,0.215677279366778,0.131242790009044,60.8514677087772
corr_V2_V1,0.998373994533656,0.409245581569656,40.9912100886418
a1,0.297956001176768,0.0219142926905868,7.3548754192018
a2,0.072961770137421,0.00726826615934093,9.96174591933749
