iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1529.09,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1508.15,1,5.64187,1.94196,0.639802,49.443,18.08,58.475,0.974679,0.974679,1.04366,0.974679,0.998743,0.974679,0.974679
3,1494.22,1,4.52773,1.62301,0.876362,49.1694,19.1957,58.6493,0.95,0.95,1.09465,0.95,0.998743,0.95,0.95
4,1485.91,1,4.4606,2.05545,0.834194,46.6711,23.1914,55.4991,0.925945,0.925945,1.18153,0.925945,0.998743,0.925945,0.925945
5,1470.52,1,4.11939,1.70136,0.847689,46.2052,17.3108,54.7525,0.9025,0.9025,1.15161,0.9025,0.998743,0.9025,0.9025
6,1462.74,1,5.30492,1.84797,0.612873,49.1744,19.574,58.2197,0.879648,0.879648,1.12245,0.879648,0.998743,0.879648,0.879648
7,1453.65,1,5.12015,2.30975,0.711634,52.1845,20.9236,61.3901,0.857375,0.857375,1.09403,0.857375,0.998743,0.857375,0.857375
8,1427.65,1,5.34246,1.8865,0.578244,53.8304,20.6379,62.6413,0.835666,0.835666,1.06633,0.835666,0.998743,0.835666,0.835666
9,1430.13,1,7.41087,1.35696,0.289383,62.1348,19.7546,72.2454,0.814506,0.814506,1.06466,0.814506,0.998743,0.814506,0.814506
10,1417.97,1,5.16372,2.01916,0.697112,61.9064,17.7126,71.9507,0.793882,0.793882,1.0377,0.793882,0.998743,0.793882,0.793882
11,1407.63,1,4.53575,1.76947,0.821455,61.1478,17.567,70.6526,0.773781,0.773781,1.02156,0.773781,0.998743,0.773781,0.773781
12,1386.2,1,4.16182,1.63454,0.936425,57.6832,15.2915,66.2287,0.754188,0.754188,0.999797,0.754188,0.998743,0.754188,0.754188
13,1387.92,1,3.76255,2.09915,1.06653,55.5987,19.506,63.7983,0.735092,0.735092,1.07389,0.735092,0.998743,0.735092,0.735092
14,1375.43,1,5.0992,2.16796,0.712558,51.518,15.1685,59.4449,0.716479,0.716479,1.15295,0.716479,0.998743,0.716479,0.716479
15,1364.37,1,5.94887,2.18732,0.573324,52.5197,19.1383,60.6263,0.698337,0.698337,1.1533,0.698337,0.998743,0.698337,0.698337
16,1359.7,1,4.65617,1.85819,0.793098,49.0361,22.2105,56.7574,0.680655,0.680655,1.31018,0.680655,0.998743,0.680655,0.680655
