parameter,value,se_lin,rse_lin
Cl_pop,5.17165667028443,0.348958260874156,6.74751405829428
V1_pop,20.2403698265085,1.71529923634831,8.47464374935388
Q_pop,6.33952173121586,1.14856073980552,18.1174667191374
V2_pop,23.5892279788038,3.53477291385188,14.9846909658429
omega_Cl,0.250899014400217,0.0479579881571319,19.1144585688298
omega_V1,0.292273607373605,0.0636154146769593,21.76570619859
omega_Q,0.589972349495398,0.143477413899738,24.3193454782167
omega_V2,0.363054002233539,0.147772476687667,40.7026160787537
corr_V2_V1,0.998936637433191,0.184713242720244,18.4909868953122
a1,0.303032019560473,0.0222320148659023,7.33652334764764
a2,0.0638746147174484,0.00639717755385757,10.0152111792074
