parameter,value
Cl_pop,5.61111715643551
beta_Cl_CLCRMLMIN,0.00421261718379656
V1_pop,43.8536352167921
Q_pop,0.00145799294637035
beta_Q_AGEA,0.0444995009150733
beta_Q_CLCRMLMIN,0.00978590630695983
beta_Q_HCM,0.0331588253651685
V2_pop,99.9110781184932
beta_V2_HCM,-0.00399523408731328
omega_Cl,0.21667718111856
omega_V1,0.240143232146947
omega_Q,0.0294353899609306
omega_V2,0.20402579778414
corr_V2_V1,0.998883393667998
a1,0.304598938918413
a2,0.063904579359292
