iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2029.34,1,7.77311,5.76621,21.0128,22.7517,3,3,0,1.5,1.5,1.5,1.5
2,2003.06,1,4.08284,7.54671,23.5823,32.82,2.92404,2.92404,0,1.46202,1.57347,1.59341,1.46202
3,1991.31,1,4.16009,8.29898,24.0159,56.024,2.85,2.85,0,1.425,1.72342,1.55306,1.52236
4,1970.74,1,2.99196,12.0259,32.1562,88.8305,2.77784,2.77784,0,1.38892,1.67978,1.52571,1.48381
5,1969.01,1,2.79528,12.4757,47.8571,94.3679,2.7075,2.7075,0,1.35375,1.63724,1.53417,1.44624
6,1961.43,1,2.76259,9.86309,42.2236,105.75,2.63894,2.63894,0,1.31947,1.59579,1.59689,1.40962
7,1942.32,1,2.5822,10.6585,52.5255,122.857,2.57212,2.57212,0,1.28606,1.55538,1.55645,1.37393
8,1927.52,1,2.51909,12.38,59.2152,120.481,2.507,2.507,0,1.2535,1.516,1.51704,1.45409
9,1934.31,1,2.46121,9.60721,70.6182,136.144,2.44352,2.44352,0,1.22176,1.71886,1.47863,1.41727
10,1921.63,1,1.98578,9.26961,50.9009,172.891,2.38165,2.38165,0,1.21011,1.79872,1.44119,1.38139
11,1912,1,2.13125,6.61626,74.2875,171.006,2.32134,2.32134,0,1.18679,1.75317,1.4047,1.41157
12,1893.8,1,2.04991,6.69074,79.9877,157.213,2.26257,2.26257,0,1.15674,1.70878,1.36913,1.37583
13,1888.68,1,2.39195,11.1945,59.2662,225.752,2.20528,2.20528,0,1.12745,1.79892,1.33446,1.52567
14,1878.45,1,2.05654,8.41164,68.1047,252.679,2.14944,2.14944,0,1.0989,1.93348,1.30067,1.48704
15,1859.59,1,1.79381,9.61542,58.049,261.093,2.09501,2.09501,0,1.07108,1.88453,1.26774,1.44939
16,1856.96,1,1.72929,13.7602,54.4694,189.666,2.04197,2.04197,0,1.06276,1.83681,1.23564,1.41269
17,1835.53,1,1.70591,8.51225,47.1466,229.685,1.99026,1.99026,0,1.03585,1.7903,1.20435,1.37692
18,1839.04,1,1.75859,9.22514,37.0599,207.471,1.93987,1.93987,0,1.00962,1.74497,1.31995,1.36408
19,1814.78,1,2.24667,8.42323,41.3232,222.816,1.89075,1.89075,0,0.984054,1.70079,1.28653,1.32954
20,1807.16,1,2.25635,7.08357,38.2894,207.832,1.84287,1.84287,0,0.959137,1.65772,1.25395,1.29957
21,1802.37,1,2.26062,12.121,40.4035,196.08,1.79621,1.79621,0,0.93538,1.61575,1.2222,1.26666
22,1777.37,1,2.41887,12.9873,37.885,208.062,1.75073,1.75073,0,0.911695,1.57483,1.19125,1.23459
23,1780.5,1,2.14742,11.0823,35.7415,280.997,1.7064,1.7064,0,0.888611,1.68444,1.16109,1.20333
24,1760.89,1,2.34208,8.98918,38.5999,323.417,1.66319,1.66319,0,0.866111,1.67291,1.13169,1.17286
25,1749.56,1,2.63856,9.36964,29.511,276.545,1.62108,1.62108,0,0.84418,1.63055,1.10303,1.14316
26,1730.09,1,2.78683,10.5096,32.6322,324.463,1.58003,1.58003,0,0.822805,1.58926,1.07511,1.11422
27,1724.44,1,3.06614,8.02228,29.8622,299.007,1.54003,1.54003,0,0.801971,1.66205,1.04788,1.086
28,1700.58,1,2.96648,5.80993,42.762,255.836,1.50103,1.50103,0,0.781665,1.61997,1.02135,1.05851
29,1702.81,1,3.21469,5.72744,35.5441,208.001,1.46302,1.46302,0,0.761873,1.57895,0.995489,1.08323
30,1685.18,1,3.66854,6.02598,35.6499,218.784,1.42598,1.42598,0,0.742582,1.53897,0.970283,1.0558
31,1683.37,1,3.2633,4.22529,42.1292,205.693,1.38987,1.38987,0,0.723779,1.5,0.945714,1.0721
32,1673.03,1,2.9953,4.78525,40.8884,178.789,1.35468,1.35468,0,0.705452,1.46202,0.921768,1.07038
33,1655.5,1,3.95749,5.31686,35.7538,150.673,1.32038,1.32038,0,0.68759,1.45559,0.898429,1.04328
34,1639.95,1,4.03937,6.51198,36.4601,155.671,1.28695,1.28695,0,0.67018,1.51215,0.87568,1.01686
35,1622.48,1,4.28217,6.50216,29.591,195.784,1.25436,1.25436,0,0.653211,1.47386,0.853507,0.991117
36,1627.48,1,3.8344,8.6776,31.4317,179.521,1.2226,1.2226,0,0.636671,1.70741,0.831896,0.966022
37,1617.63,1,3.85319,7.82717,37.5992,152.458,1.19164,1.19164,0,0.62055,1.6661,0.810832,0.941561
38,1614.54,1,3.7781,8.10505,40.3108,134.739,1.16147,1.16147,0,0.604837,1.62392,0.851126,0.965992
39,1590.28,1,3.97127,5.34028,36.6702,142.663,1.13206,1.13206,0,0.589522,1.5828,0.829575,0.941533
40,1582.27,1,3.98661,6.46735,34.3743,135.992,1.1034,1.1034,0,0.574595,1.63004,0.808569,1.01458
41,1575.26,1,4.14601,8.59952,36.9793,130.312,1.07546,1.07546,0,0.560046,1.58877,0.788096,1.04864
42,1555.1,1,4.42062,6.97145,31.6788,121.471,1.04823,1.04823,0,0.545866,1.54854,0.768141,1.02208
43,1538.51,1,4.48872,5.24229,29.9998,110.388,1.02168,1.02168,0,0.532044,1.50933,0.748691,0.996204
44,1529.48,1,4.29364,5.07804,27.2827,123.516,0.995815,0.995815,0,0.518572,1.47112,0.729734,0.970979
45,1518.18,1,4.38931,4.80166,26.0573,100.963,0.970601,0.970601,0,0.505442,1.43409,0.711256,0.946394
46,1514.21,1,4.34237,3.7485,26.9259,95.4293,0.946024,0.946024,0,0.492644,1.39778,0.693247,0.92243
47,1497.43,1,4.40489,5.59476,27.022,100.838,0.922071,0.922071,0,0.48017,1.36239,0.675694,0.913299
48,1479.74,1,4.3794,5.64125,26.3263,97.9691,0.898723,0.898723,0,0.468012,1.34062,0.658585,0.890174
49,1475.88,1,4.50469,4.72007,31.7902,119.22,0.875967,0.875967,0,0.456161,1.30668,0.641909,0.867634
50,1460.37,1,4.4294,4.77579,30.7641,117.344,0.853787,0.853787,0,0.444611,1.49759,0.625655,0.845665
51,1451.82,1,4.80473,2.97863,34.613,105.849,0.832169,0.832169,0,0.433353,1.45967,0.609814,0.897727
52,1435.84,1,4.56695,3.86105,33.901,90.5937,0.811098,0.811098,0,0.42238,1.42271,0.594373,0.874996
53,1438.63,1,4.59765,4.14502,29.3879,88.0759,0.79056,0.79056,0,0.411686,1.38668,0.579323,0.937375
54,1437.57,1,4.46837,2.97298,25.7345,81.6796,0.770543,0.770543,0,0.401261,1.35157,0.564654,0.941384
55,1405.63,1,4.70051,4.12704,26.2561,82.9678,0.751032,0.751032,0,0.391101,1.31735,0.550357,0.917547
56,1406.76,1,4.64387,2.84422,27.5254,81.8475,0.732016,0.732016,0,0.381198,1.28399,0.536421,0.894615
57,1387.34,1,4.75328,3.06611,30.8422,84.0927,0.713481,0.713481,0,0.371546,1.25148,0.522839,0.871963
58,1377.9,1,4.35806,2.75971,28.6571,90.7215,0.695415,0.695415,0,0.362138,1.21979,0.5096,0.985483
59,1375.8,1,4.16886,2.86006,28.6246,108.571,0.677807,0.677807,0,0.352969,1.25304,0.496697,0.96053
60,1361.23,1,4.62068,2.95463,27.8037,85.5103,0.660644,0.660644,0,0.344032,1.22131,0.48412,0.936209
61,1344.25,1,4.78022,3.63097,30.0563,79.8143,0.643916,0.643916,0,0.33532,1.19039,0.471862,0.912503
62,1335.63,1,4.92908,4.62964,28.0035,74.6549,0.627612,0.627612,0,0.32683,1.16024,0.459914,0.889398
63,1322.25,1,4.92275,3.75244,25.438,67.0656,0.61172,0.61172,0,0.318554,1.13087,0.448269,0.866878
64,1307.75,1,4.91183,3.75304,27.4129,66.7571,0.596231,0.596231,0,0.310488,1.10223,0.436919,0.885742
65,1295.59,1,4.9237,3.73568,28.0921,69.123,0.581134,0.581134,0,0.302627,1.07432,0.425856,0.863315
66,1287.35,1,4.86935,4.1937,28.4442,69.8988,0.56642,0.56642,0,0.294964,1.04712,0.415073,0.841455
67,1270.4,1,4.81627,3.7514,28.8499,81.437,0.552078,0.552078,0,0.287495,1.02061,0.404563,0.820149
68,1259.91,1,4.99128,3.08579,30.2862,71.0077,0.538099,0.538099,0,0.280216,0.994765,0.394319,0.799382
69,1259.04,1,4.83789,3.36414,28.2161,73.6041,0.524474,0.524474,0,0.273121,1.01506,0.384335,0.779141
70,1255.54,1,4.78776,3.38538,28.0956,84.3616,0.511194,0.511194,0,0.266205,0.989362,0.374603,0.759413
71,1235.22,1,4.79799,3.22761,29.2282,86.7163,0.49825,0.49825,0,0.259465,0.964311,0.365118,0.740184
72,1220.35,1,4.94743,2.86809,29.3776,73.173,0.485634,0.485634,0,0.252895,0.939894,0.355873,0.721443
73,1209.03,1,4.82741,3.09913,27.9329,63.3996,0.473338,0.473338,0,0.246491,0.916095,0.346862,0.703175
74,1203.95,1,4.87227,3.13402,27.5733,64.1003,0.461352,0.461352,0,0.24025,0.892899,0.338079,0.699433
75,1190.93,1,5.00319,3.35658,28.2753,68.4964,0.449671,0.449671,0,0.234167,0.87029,0.329519,0.681723
76,1180.01,1,4.98535,3.53966,27.8956,67.362,0.438285,0.438285,0,0.228238,0.848254,0.321175,0.726781
77,1176.07,1,4.85347,3.09374,27.536,67.8356,0.427187,0.427187,0,0.232739,0.826776,0.313043,0.708379
78,1158.75,1,4.89117,2.90222,29.2135,69.2819,0.416371,0.416371,-0.0354909,0.226846,0.805841,0.305117,0.690442
79,1149.9,1,4.9499,3.10415,27.8391,72.3247,0.405828,0.405828,0.0411972,0.223622,0.785437,0.297391,0.67296
80,1145.98,1,4.83963,2.8087,26.6973,68.7186,0.395552,0.395552,0.0696469,0.21796,0.765549,0.289861,0.65592
81,1134.81,1,4.87893,3.02508,26.3399,69.6138,0.385536,0.385536,0.0115726,0.212441,0.746165,0.282521,0.639312
82,1133.14,1,4.8762,2.88209,27.3776,62.5706,0.375774,0.375774,-0.0701322,0.207062,0.839038,0.275368,0.652912
83,1125.52,1,4.74055,2.88432,27.0422,64.4059,0.36626,0.36626,-0.0285915,0.216609,0.817793,0.268395,0.817196
84,1118.54,1,4.85085,3.2706,26.3567,61.9825,0.356986,0.356986,0.0456504,0.211125,0.797086,0.269389,0.845151
85,1107.72,1,4.9111,3.70479,25.5956,63.4877,0.347947,0.347947,-0.0622636,0.210528,0.776903,0.262568,0.823752
86,1093.15,1,4.87804,3.37738,25.0147,55.0158,0.339136,0.339136,0.00109798,0.205198,0.757231,0.25592,0.802894
87,1097.21,1,4.8086,3.66492,26.3747,54.9509,0.330549,0.330549,-0.0338266,0.200002,0.738058,0.24944,0.825107
88,1072.57,1,4.99228,3.73946,25.9768,60.4971,0.32218,0.32218,-0.086328,0.194938,0.71937,0.243124,0.804215
