simulations,OFV
500,940.475
1000,940.622
1500,939.74
2000,938.829
2500,939.265
3000,939.708
3500,938.991
4000,939.17
4500,939.349
5000,939.214
5500,939.15
6000,939.224
6500,938.982
7000,939.064
7500,939.016
8000,939.208
8500,939.394
9000,939.207
9500,938.798
10000,938.783
10500,938.652
11000,938.742
11500,938.692
12000,938.638
12500,938.715
13000,938.622
13500,938.551
14000,938.445
14500,938.508
15000,938.564
15500,938.435
16000,938.561
16500,938.359
17000,938.448
17500,938.606
18000,938.556
18500,938.651
19000,938.448
19500,938.384
20000,938.291
20500,938.251
21000,938.121
21500,938.187
22000,938.273
22500,938.264
23000,937.753
23500,937.743
24000,937.771
24500,937.739
25000,937.722
25500,937.73
26000,937.673
26500,937.658
27000,937.584
27500,937.624
28000,937.714
28500,937.699
29000,937.81
29500,937.854
30000,937.913
