parameter,value,se_lin,rse_lin
Cl_pop,5.1064769631176,0.362754274132498,7.10380712088887
V1_pop,21.4483312182493,1.46716028889613,6.84044028398721
Q_pop,4.91345401893782,1.00128835719943,20.3785026447828
V2_pop,29.2167669618941,4.02450484457578,13.774641286713
omega_Cl,0.263402873751276,0.05052249043328,19.1806906711986
omega_V1,0.219826647388313,0.0533277042096443,24.2589808120231
omega_Q,0.683375582671407,0.153158211577267,22.4120111196468
b,0.0246189531122741,0.00234377080835244,9.52018876539445
