iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,628.014,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,594.923,1,9.75042,12.7308,37.9624,65.1614,0.24,0.894427,0.894427,0.894427,0.991731
3,570.273,1,9.87044,12.1544,37.4799,68.4311,0.192,0.8,0.885944,0.8,0.887031
4,522.945,1,9.9671,12.7037,41.385,66.3827,0.1536,0.715542,0.792413,0.715542,0.793385
5,484.917,1,9.59145,9.97231,42.9216,67.1925,0.127338,0.64,0.708755,0.64,0.826601
6,458.781,1,9.63007,10.0159,44.4514,63.7239,0.113708,0.572433,0.657053,0.572433,0.891572
7,428.43,1,9.90791,9.80897,41.869,68.4341,0.102979,0.512,0.660261,0.512,0.797446
8,405.724,1,9.92941,9.1877,42.538,65.5481,0.096838,0.457947,0.590556,0.457947,0.739735
9,382.702,1,9.91792,8.72654,42.7918,65.0882,0.0874775,0.4096,0.531666,0.4096,0.723746
10,371.144,1,10.1087,9.19065,43.8894,66.2754,0.0866135,0.366357,0.514481,0.366357,0.647338
11,358.618,1,10.0121,8.89295,44.1899,68.3263,0.0809959,0.32768,0.537467,0.32768,0.61886
12,345.703,1,10.0552,8.61127,43.8351,62.276,0.0767495,0.325389,0.519873,0.293086,0.615914
13,344.988,1,10.0704,9.25138,42.3753,61.4659,0.0776748,0.33011,0.521612,0.262144,0.593541
14,333.946,1,10.0021,9.24292,42.5899,57.9109,0.0730581,0.333709,0.50639,0.242227,0.605339
15,323.635,1,10.0457,9.36052,42.2294,59.6187,0.0697277,0.330064,0.519894,0.24099,0.571843
16,322.28,1,10.0717,9.26934,42.2826,54.7969,0.0697465,0.319342,0.529476,0.23653,0.555925
17,320.046,1,10.0663,9.34256,41.8127,58.3213,0.0680884,0.315622,0.550812,0.249475,0.558706
18,322.545,1,9.98554,9.05976,41.6017,52.2893,0.0680951,0.327804,0.527526,0.252599,0.580264
19,322.56,1,10.025,9.44598,41.9269,54.2083,0.0671633,0.317299,0.554476,0.267192,0.599581
20,307.729,1,10.0279,9.1322,42.0315,57.4175,0.0629381,0.314012,0.570254,0.26069,0.560145
21,312.119,1,10.1422,9.93911,40.7777,59.1679,0.0646293,0.312199,0.612293,0.268591,0.512187
22,308.398,1,10.0796,9.9327,41.2572,55.0722,0.0632141,0.328178,0.565014,0.264934,0.517275
23,302.196,1,10.1051,9.9348,41.5766,58.0815,0.0622222,0.328848,0.574791,0.247555,0.502496
24,296.632,1,10.1104,10.128,41.0419,60.7821,0.0603133,0.323324,0.622447,0.262573,0.451907
25,299.172,1,10.1245,10.4213,40.4663,60.2993,0.0599688,0.315841,0.695518,0.274345,0.445844
26,302.669,1,10.1361,9.983,40.9897,60.4742,0.0627432,0.311622,0.670352,0.251004,0.438039
27,304.756,1,10.1125,10.2234,40.9056,58.6291,0.0627265,0.31369,0.654847,0.266201,0.436617
28,300.505,1,10.1494,9.78204,41.3989,54.4295,0.0623942,0.316731,0.602815,0.248717,0.465965
29,294.021,1,10.1645,10.2346,41.5352,55.2029,0.0607197,0.318949,0.595576,0.243578,0.449539
