simulations,OFV
500,953.47
1000,953.811
1500,954.178
2000,953.373
2500,953.509
3000,953.929
3500,953.783
4000,951.156
4500,951.663
5000,952.018
5500,951.282
6000,951.61
6500,951.866
7000,952.252
7500,952.468
8000,952.79
8500,953.144
9000,953.059
9500,953.022
10000,952.96
10500,952.977
11000,953.263
11500,953.364
12000,953.417
12500,953.536
13000,953.687
13500,953.771
14000,953.864
14500,953.827
15000,953.84
15500,953.946
16000,953.999
16500,953.979
17000,953.939
17500,954.068
18000,954.023
18500,954.116
19000,954.159
19500,954.203
20000,954.108
20500,953.954
21000,953.913
21500,953.914
22000,953.947
22500,954.001
23000,953.872
23500,953.814
24000,953.789
24500,953.829
25000,953.861
25500,953.847
26000,953.882
26500,953.889
27000,953.909
27500,953.92
28000,953.953
28500,953.978
29000,953.982
29500,954.05
30000,953.976
