iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2021.46,1,5.18207,5.76621,10.5064,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,1992.83,1,3.59877,7.92554,12.3057,43.9686,2.92404,2.92404,0,1.46202,1.52505,1.51831,1.46202
3,1982.46,1,3.73875,11.8016,13.6597,78.4719,2.85,2.85,0,1.425,1.48644,1.47987,1.54303
4,1962.62,1,3.07556,15.4747,18.95,120.282,2.77784,2.77784,0,1.38892,1.4488,1.4424,1.50396
5,1962.6,1,3.0355,17.301,24.6087,118.764,2.7075,2.7075,0,1.35375,1.41212,1.49126,1.46588
6,1956.34,1,3.16437,13.8888,24.9954,125.936,2.63894,2.63894,0,1.31947,1.43446,1.56233,1.42876
7,1935.94,1,2.65664,12.114,35.64,164.97,2.57212,2.57212,0,1.28606,1.39813,1.52277,1.39258
8,1923.08,1,2.18318,12.8263,41.3424,162.155,2.507,2.507,0,1.2535,1.36273,1.48421,1.35732
9,1926.86,1,2.12895,10.0087,51.5352,170.643,2.44352,2.44352,0,1.22176,1.48417,1.48352,1.32295
10,1915.41,1,1.67848,11.6276,47.6646,198.266,2.38165,2.38165,0,1.19082,1.51843,1.44595,1.28946
11,1906.23,1,1.9385,8.05755,69.288,202.598,2.32134,2.32134,0,1.22838,1.47998,1.40934,1.25681
12,1885.37,1,2.10555,7.40521,65.5254,202.641,2.26257,2.26257,0,1.19727,1.44251,1.37365,1.22498
13,1880.75,1,2.26738,11.8582,51.9785,333.284,2.20528,2.20528,0,1.16696,1.50322,1.33887,1.21816
14,1865.32,1,1.94035,10.401,53.4821,273.144,2.14944,2.14944,0,1.13741,1.58981,1.30497,1.18732
15,1847.22,1,1.59026,13.07,47.7514,297.034,2.09501,2.09501,0,1.10861,1.54956,1.27193,1.15725
16,1848.85,1,1.54906,15.9341,49.2122,210.748,2.04197,2.04197,0,1.08054,1.55167,1.23972,1.15807
17,1828.27,1,1.61459,10.2807,39.9746,231.979,1.99026,1.99026,0,1.05318,1.51238,1.20833,1.12875
18,1822.76,1,1.58501,12.2612,39.2431,233.018,1.93987,1.93987,0,1.02651,1.47409,1.17774,1.12511
19,1801.74,1,2.00542,10.4561,42.0394,251.394,1.89075,1.89075,0,1.00052,1.43676,1.14792,1.09662
20,1788.72,1,2.05846,8.42686,34.4988,256.827,1.84287,1.84287,0,0.975187,1.40038,1.11885,1.06885
21,1784.28,1,2.03836,11.6192,33.3672,252.837,1.79621,1.79621,0,0.950494,1.36493,1.09052,1.04179
