P,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
CLHat,5.234446691872283,0.0051827946151669175,0.4016972536865914,4.4531714695579225,4.988410877424216,5.2243790036713,5.481421188568052,6.071547408007445,6007.1673020712915,1.000596928776472
QHat,6.73569315344773,0.02854316298414722,2.164016261612481,3.865439545576571,5.276407883876056,6.26859713094392,7.73360367362312,12.22165435832143,5748.001134482751,0.9997555270064687
V1Hat,20.684021898714747,0.030258359589502647,2.383037970454363,15.788895399303112,19.18405155999918,20.74099157224033,22.19914393036908,25.45297278775161,6202.562728818428,0.9998514116521675
V2Hat,27.16842097139744,0.18303638465222533,9.750360865763904,17.982995328128045,22.405831628655918,25.253496084214447,29.082968662128145,48.65973504343511,2837.7002662992545,1.000642007298345
"rho[1,1]",1,NaN,0,1,1,1,1,1,NaN,NaN
"rho[1,2]",-0.12059335727081773,0.003957452098249616,0.3090225391067165,-0.6864440531149559,-0.34995621421745876,-0.12534905730990414,0.09847563343116278,0.4853381148591258,6097.460276487295,1.00005157519712
"rho[1,3]",0.4490740483776682,0.003753744703496748,0.251483039754049,-0.11315326908663062,0.29332582868646523,0.4809650124254448,0.6400776848612759,0.8430132676401229,4488.362626867886,1.0003099172693097
"rho[1,4]",0.06666112612258153,0.004311291669084392,0.3664192920983188,-0.6638119480879442,-0.19458054903347832,0.07284666178034518,0.337243144035524,0.7370397916782312,7223.403127964069,0.999857726413399
"rho[2,1]",-0.12059335727081773,0.003957452098249616,0.3090225391067165,-0.6864440531149559,-0.34995621421745876,-0.12534905730990414,0.09847563343116278,0.4853381148591258,6097.460276487295,1.00005157519712
"rho[2,2]",1,1.054888245188594e-18,9.317530064305342e-17,0.9999999999999999,1,1,1,1.0000000000000002,7801.690179215981,0.999499874937461
"rho[2,3]",0.09822647781842725,0.004190252131043787,0.3302157061145802,-0.5423392700838542,-0.1388831667920113,0.10701395808643951,0.3395150873274462,0.695633162572147,6210.336612895318,1.0004850784408346
"rho[2,4]",0.09236837262154865,0.006737949239499574,0.4163426432053175,-0.7209593622629525,-0.2106572120619875,0.10408246559040066,0.41200117467680797,0.8245234049026534,3818.0913975815,1.000653348169096
"rho[3,1]",0.4490740483776682,0.003753744703496748,0.251483039754049,-0.11315326908663062,0.29332582868646523,0.4809650124254448,0.6400776848612759,0.8430132676401229,4488.362626867886,1.0003099172693097
"rho[3,2]",0.09822647781842725,0.004190252131043787,0.3302157061145802,-0.5423392700838542,-0.1388831667920113,0.10701395808643951,0.3395150873274462,0.695633162572147,6210.336612895318,1.0004850784408346
"rho[3,3]",1,1.2276800916543377e-18,8.386199685949132e-17,0.9999999999999998,1,1,1,1.0000000000000002,4666.163713101426,0.999499874937461
"rho[3,4]",0.3914970948360494,0.006803829048640397,0.3617382975687752,-0.4666772961501954,0.1746839728317129,0.45363148094681155,0.6704699288036287,0.9102768426506564,2826.7161130683176,1.0025056628526112
"rho[4,1]",0.06666112612258153,0.004311291669084392,0.3664192920983188,-0.6638119480879442,-0.19458054903347832,0.07284666178034518,0.337243144035524,0.7370397916782312,7223.403127964069,0.999857726413399
"rho[4,2]",0.09236837262154865,0.006737949239499574,0.4163426432053175,-0.7209593622629525,-0.2106572120619875,0.10408246559040066,0.41200117467680797,0.8245234049026534,3818.0913975815,1.000653348169096
"rho[4,3]",0.3914970948360494,0.006803829048640397,0.3617382975687752,-0.4666772961501954,0.1746839728317129,0.45363148094681155,0.6704699288036287,0.9102768426506564,2826.7161130683176,1.0025056628526112
"rho[4,4]",1,1.9412175744696786e-18,1.0100000054697333e-16,0.9999999999999998,1,1,1,1.0000000000000002,2707.0378199604243,0.999499874937461
beta_Cl_logtCLCRMLMIN,0.5885792770639604,0.003198749731364451,0.2639197926493855,0.07512859899654158,0.4194358477006153,0.5810760603154697,0.7538122165166249,1.1194917613019597,6807.433347801675,1.0002076690861206
omega[1],0.2619683486169661,9.084163509314706e-4,0.06557682638831548,0.1665656205191995,0.21619611012844828,0.25161707077128764,0.2955023182285858,0.41930552497099255,5211.117968144985,1.0006998237332918
omega[2],0.735943309921428,0.0034625046939465547,0.24844457419991733,0.31518519590983896,0.5675855262252503,0.7098675526774877,0.8785090543697283,1.3092759399412377,5148.4712456752595,0.9998214157438956
omega[3],0.32013823175716016,0.0012186828914436607,0.09607914817166582,0.18107338526358516,0.2537154437135452,0.3033047080257989,0.3687434461299194,0.5528271725008678,6215.5112862379965,1.0000255878014845
omega[4],0.3986199207521167,0.004287945112816378,0.23921445589815882,0.05149662295084967,0.2414903947158318,0.3630352767203898,0.5132106305399564,0.9998383418913546,3112.263836922885,1.0013116884184887
a1,0.3078999298402466,2.7433527675773496e-4,0.023557152399234595,0.26480403043362055,0.29150500230862475,0.3068472786466706,0.32307581027096743,0.35811636128510493,7373.645746820965,1.000054682142644
a2,0.06513165417736877,9.336995421254227e-5,0.007628612261507519,0.05217502332221184,0.05974824836692544,0.0644888357717525,0.06973240223757057,0.08225700824236166,6675.392271479138,0.9998708974002725
"logtheta[1,1]",1.1738485144650423,0.0013461201572609997,0.11564119548413407,0.936402977111195,1.103636998206849,1.177240504098988,1.2488622272532957,1.392829670089731,7380.019175603746,1.0006779266424246
"logtheta[1,2]",2.1545459543078103,0.005140233101117188,0.3735862292728037,1.4387193813086605,1.9082064210297642,2.145038740387412,2.3896909114401357,2.9340351916479026,5282.215202021772,1.0001420641617422
"logtheta[1,3]",2.6390198556870614,0.0030155417220877746,0.22927796993308286,2.0869290341231914,2.5241289346239864,2.6732949659666967,2.7918674756907267,2.984241914806205,5780.880238737132,1.0003376786355014
"logtheta[1,4]",3.1938754641781375,0.003942075937287077,0.3302881852623908,2.5631042278051948,2.98327131509116,3.185693674046573,3.3956638154151233,3.9040767460908654,7019.983732435347,1.000784281180154
"logtheta[2,1]",1.9481012650564444,0.0012407800240033723,0.07020320123130826,1.8336740725727023,1.9204774414982442,1.9528349748652956,1.9845130057072382,2.048758007849662,3201.2843134749664,1.0000029599421567
"logtheta[2,2]",1.6767012524717384,0.004968552412429955,0.36707166531984065,1.1073427932819233,1.424906060479151,1.6250629331637856,1.8740684745348228,2.5556326300229273,5458.1060950558885,1.0015971825677783
"logtheta[2,3]",3.1738882468776515,0.0013928255426479516,0.11456485591572307,2.9139498058801077,3.1131152060295446,3.1878528728168467,3.2488501337615783,3.3564405114099825,6765.6477280272,1.0011982769563907
"logtheta[2,4]",3.2487848131226618,0.007106050949486106,0.42360498720597023,2.702924032076735,2.9959715667069107,3.174803649477952,3.3883083205190263,4.339070439432719,3553.5750749597896,1.0002034234314534
"logtheta[3,1]",1.6697063736326168,0.001034476788520948,0.08057816192155107,1.5043769778539215,1.6249867781564986,1.6740024280223107,1.7216586133239398,1.8138788905231262,6067.268462990996,0.9997365888930257
"logtheta[3,2]",1.8144863800198154,0.0038008241834688984,0.23658081396866357,1.4143317351013804,1.6581628669696973,1.7914740430067058,1.9373373740189297,2.364543847277695,3874.391309960892,1.0003310328156032
"logtheta[3,3]",3.1866821115136905,0.0011220620317172513,0.09368328221724198,2.989580488884875,3.1316428513432646,3.192971679096659,3.247476230104642,3.3529280449379986,6970.925830384326,0.9997313818508742
"logtheta[3,4]",3.533674700254532,0.005733549095411776,0.3717406183434107,3.0420236609416196,3.2808440768983522,3.45562223545234,3.69581724640321,4.5055989937499215,4203.712079519202,1.0007725046676577
"logtheta[4,1]",1.6553966003886627,7.094431856711093e-4,0.04611773498972783,1.5706545145285478,1.6337911152854006,1.6586262033080739,1.6816559831798468,1.724987395329734,4225.719791945973,1.000549958575473
"logtheta[4,2]",1.7319142110708374,0.009530417943115573,0.6591286690576,0.7783386430570626,1.2030594486978567,1.5732591751465679,2.2318353027622573,3.1057524597548074,4783.177647052274,0.9999262387331443
"logtheta[4,3]",2.8159342720014924,0.003161433900440388,0.22502878591817924,2.244333057569904,2.7013299999202762,2.8754965927988763,2.979671604634081,3.095925559546089,5066.498777461226,1.000180438377362
"logtheta[4,4]",2.9072357033382112,0.006748035133923495,0.42261986869255636,2.2718190626022277,2.6118167644251873,2.8335368772014697,3.1680425874588645,3.83074764257117,3922.3392270645595,1.0007741758844393
"logtheta[5,1]",1.7159423099920248,0.0012522027978075843,0.10076266325385537,1.5155307259805384,1.6555999337790117,1.715065104229578,1.77768141094121,1.9132903856711956,6475.151528025658,1.0004250662840897
"logtheta[5,2]",2.1330166617315527,0.004674405439115754,0.38085513820020594,1.502433646619457,1.8649609862614591,2.088541642603006,2.359772980079671,2.984433194791185,6638.452941263502,1.0005408545832601
"logtheta[5,3]",3.0923584327094287,0.0019419161682276604,0.15263965828343007,2.7479326562101543,3.012066158124404,3.112263819603303,3.193593198415847,3.3306962419501804,6178.368603605098,1.0004978818800199
"logtheta[5,4]",3.3325542983639247,0.00481520027849205,0.30934392259006477,2.8773544106498505,3.1448858570644607,3.2853414737856697,3.4558192056418404,4.101425006425364,4127.1900286183045,1.0003292927791527
"logtheta[6,1]",1.783247451858509,9.445600223499912e-4,0.05732182840776666,1.6632595846755687,1.7696997375208467,1.7919516804103117,1.8109985696875355,1.8456343649336198,3682.823862538362,1.0001221653995975
"logtheta[6,2]",2.6521560594661566,0.006639908878869583,0.5427343140912054,1.7480998066760107,2.263336439310142,2.580877330419842,3.000753826029962,3.7991602805124596,6681.136150097697,1.00027196565991
"logtheta[6,3]",3.453369533349369,0.0024474640129420666,0.2076661120862777,2.9605210921417786,3.3491161663210893,3.4918135241620862,3.5943474972708134,3.7537620665491236,7199.43864316151,0.9998741583110199
"logtheta[6,4]",3.5745056684572214,0.0058970475703160686,0.3650613040577004,3.0418922447305405,3.3443758420446463,3.5179167273905563,3.728422827318357,4.51334347445454,3832.3250624464213,1.000784803110394
"logtheta[7,1]",1.593096243252383,0.0010562221928130098,0.08167253259930363,1.437515140935835,1.5473734688137628,1.5972429955866754,1.6432776693996827,1.7361239800125765,5979.177813218276,1.0004205534816764
"logtheta[7,2]",0.9429444834764247,0.0030350938678736753,0.23420063030223884,0.5772465309446243,0.7862746985621938,0.9066698085983624,1.061792269397757,1.4997186111681782,5954.315798755831,0.9998986304547239
"logtheta[7,3]",2.50762022605381,0.0013338610816056586,0.1014501838285784,2.281899552116495,2.452980657888668,2.519013788177043,2.5753116086553414,2.6720459153992966,5784.748394121856,1.0002083194371794
"logtheta[7,4]",2.915977072039617,0.006087120712070442,0.4766509618306451,2.2488449454048958,2.565726550450404,2.84995158065162,3.1869091242203647,3.989425894623984,6131.646640149142,1.0005508217311136
"logtheta[8,1]",1.694742561380513,0.001194104512085523,0.09281046753972459,1.5075457881747738,1.6393226115903694,1.697099739723746,1.7540349802144146,1.8688552615524083,6041.005653488064,1.0000770155387586
"logtheta[8,2]",1.6473520147302574,0.0034407972000024844,0.27849467757823926,1.192805519636506,1.4600846335951982,1.613596232961123,1.7958677321086096,2.2975694202029526,6551.121392013948,1.0000554089172096
"logtheta[8,3]",3.04765946360456,0.001195028598235596,0.1004393914612051,2.82831999904859,2.9915359277316527,3.0548659585734823,3.1149414665235104,3.217547922824173,7064.01395458651,1.0004121421977616
"logtheta[8,4]",3.240045869600817,0.004896913619361884,0.3409442752110998,2.7688998820752433,3.027982689560285,3.1876314576710563,3.375048501971646,4.067271883151001,4847.545775205342,1.0001306902680551
"logtheta[9,1]",1.7537959605766904,0.0011369893637509425,0.08579032082284323,1.5886311500115875,1.7024501302429957,1.753651124763052,1.8065857068833813,1.9160020973644236,5693.296210716615,1.000338468643225
"logtheta[9,2]",2.1495811183316396,0.004031960901445117,0.30320302456656345,1.6070497672406874,1.9363332969802163,2.132217162713438,2.3423626485454228,2.79303946712459,5655.023765378716,1.0000306641970613
"logtheta[9,3]",2.9896585079287683,0.002047260170929158,0.14370404731131628,2.6616625913000935,2.9084389743412187,3.006074809605053,3.085192150620985,3.22894064439135,4927.106219114304,0.9999859840219856
"logtheta[9,4]",3.3525298888188706,0.004803377528011061,0.2827248825632899,2.9614650976005708,3.1822808738085073,3.3119923289298008,3.4590926984209487,4.027524135145545,3464.4525762613157,1.0002959126731548
"logtheta[10,1]",1.290922744167044,7.590329891618174e-4,0.06112440859823068,1.158820097461702,1.2610911686733992,1.2972984531728329,1.3285583483701577,1.3864104727608142,6484.970981481249,1.0003636138596745
"logtheta[10,2]",1.5767602399556424,0.011181347065163529,0.7750945804440147,0.5316569179255718,0.9785155603825291,1.3189869536859216,2.1561617171786787,3.2502663452766773,4805.307060697343,1.0000747683096256
"logtheta[10,3]",2.709506436199434,0.003597049761701113,0.25671946186561356,2.025738615943076,2.608945660848333,2.7934129559905436,2.8788399106296283,2.996861989739628,5093.598343714576,1.0003051238570748
"logtheta[10,4]",2.916705712951284,0.006075041452499669,0.4592047754309957,2.168542640372863,2.576779353472065,2.858669413719979,3.227271426419233,3.9128964239713566,5713.65877414991,1.0002902325964522
"logtheta[11,1]",1.842017665732228,9.689799689605675e-4,0.05454206230755201,1.7489454435345693,1.8268538848402305,1.8491494067057563,1.868340431742192,1.903271330306426,3168.3526317152982,1.0001924642599611
"logtheta[11,2]",1.7856743702546969,0.0050553339591236784,0.4155630410393025,1.2035310438323432,1.5074187460878208,1.6975327347722484,1.963859585839552,2.894467119372408,6757.314463656718,1.000184820461734
"logtheta[11,3]",3.2029238388887555,0.0015568650708870494,0.13405253328998568,2.869330257699356,3.1473878585261006,3.2241858943678796,3.2865630529518097,3.3939716162514313,7413.923507536908,1.0001531293773525
"logtheta[11,4]",3.31851438635933,0.006105373641569189,0.40323181243155093,2.78612814559894,3.0782495526241584,3.24181888290237,3.4543743132891125,4.375496480590634,4361.994171531549,1.0002272445374354
"logtheta[12,1]",1.5277721359037615,6.067209602751723e-4,0.04812988650895634,1.4293377181086884,1.5022451840068562,1.5312573321586385,1.5578176529555834,1.607594847814193,6292.912278243833,1.0003579871038215
"logtheta[12,2]",2.346157856947866,0.004958026123143544,0.40859459926680874,1.651723509151361,2.0483600031770584,2.31041037025964,2.6114457405525595,3.2258781086064197,6791.529984878062,0.9997834842680146
"logtheta[12,3]",3.1039400060730733,0.0020536208755846308,0.17054155684474456,2.7007439951487893,3.011729756422466,3.1268208077385022,3.219785785916953,3.372663843457269,6896.359706523509,0.9999320892959689
"logtheta[12,4]",3.38457298862292,0.0035559316335199423,0.2674534188989045,2.969604815797018,3.2149870166890957,3.3496566556539866,3.501897651877759,4.044101975813286,5657.04329597366,1.0004294342688942
"logtheta[13,1]",1.501106795925312,9.897225671874597e-4,0.07956384992484027,1.3353120836512478,1.4533042107514516,1.5042950607835555,1.5527892613036451,1.6512906699741607,6462.560668996497,0.9998428109927384
