P,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
CLHat,5.232481334502632,0.006295545106211753,0.379223370126692,4.52624341360708,4.9857160141348045,5.224369936125677,5.463660575570185,6.01060806494135,3628.4697524842727,1.0012034085803436
QHat,6.6856801378893636,0.03467164061053351,1.9741956966337344,3.8885759375153417,5.375800544351105,6.30954354419279,7.57233293627944,11.361043693974086,3242.1389012776044,0.9997058378535804
V1Hat,20.681337388979134,0.03546868551293443,2.128531765972403,16.64518889433829,19.253584905473847,20.643372793588906,22.003729475326036,25.025820665667194,3601.389422160311,1.0001437550155354
V2Hat,26.779784193570098,0.14019856904979164,6.958947462436317,18.42178784582428,22.912209849001155,25.603776943592635,28.966588811771988,42.29707708884732,2463.768812978359,1.0004522688972373
"rho[1,1]",1,NaN,0,1,1,1,1,1,NaN,NaN
"rho[1,2]",-0.007495654702248364,0.005729002158486804,0.37426683695351654,-0.7162187095833562,-0.28537104642468436,-0.006614535284988739,0.26834334607730453,0.704283636295719,4267.806513797732,1.0001288528584444
"rho[1,3]",0.002779081227125746,0.006447431279266653,0.37751481511741003,-0.6970187321392677,-0.28427198713097307,0.00726487160433377,0.2853577238918481,0.7166574491134116,3428.424228881042,1.000973068329501
"rho[1,4]",0.007264838393723443,0.006642336819905695,0.38331647896922355,-0.6939085242566839,-0.283781264949175,0.004033198562869286,0.2928653484578977,0.7094067828235949,3330.2220521028844,0.999689033657645
"rho[2,1]",-0.007495654702248364,0.005729002158486804,0.37426683695351654,-0.7162187095833562,-0.28537104642468436,-0.006614535284988739,0.26834334607730453,0.704283636295719,4267.806513797732,1.0001288528584444
"rho[2,2]",1,1.44835380333425e-18,8.778181012656447e-17,0.9999999999999999,1,1,1,1.0000000000000002,3673.328225671881,0.9989994994993742
"rho[2,3]",-0.002866478956728338,0.006038383651393396,0.375273167521179,-0.7026033159544627,-0.2720080742097938,-0.003233987211130008,0.2681258489033753,0.7173285090154418,3862.36773600224,1.0008244571759288
"rho[2,4]",0.003338963019195853,0.006037442014411931,0.37799708996454356,-0.7006955532035427,-0.2749992795787745,0.007279768976004405,0.27689028897402096,0.7118876804404044,3919.863711784323,1.0000205984566053
"rho[3,1]",0.002779081227125746,0.006447431279266653,0.37751481511741003,-0.6970187321392677,-0.28427198713097307,0.00726487160433377,0.2853577238918481,0.7166574491134116,3428.424228881042,1.000973068329501
"rho[3,2]",-0.002866478956728338,0.006038383651393396,0.375273167521179,-0.7026033159544627,-0.2720080742097938,-0.003233987211130008,0.2681258489033753,0.7173285090154418,3862.36773600224,1.0008244571759288
"rho[3,3]",1,1.534460221785997e-18,9.268362515355376e-17,0.9999999999999998,1,1,1,1.0000000000000002,3648.335381778014,0.9989994994993742
"rho[3,4]",0.33048524355475317,0.0058700943123515155,0.33010262832911097,-0.4033527980698776,0.12111685393163846,0.372758686852363,0.5803015953252852,0.8452010649599888,3162.3345042499805,0.9999719388608781
"rho[4,1]",0.007264838393723443,0.006642336819905695,0.38331647896922355,-0.6939085242566839,-0.283781264949175,0.004033198562869286,0.2928653484578977,0.7094067828235949,3330.2220521028844,0.999689033657645
"rho[4,2]",0.003338963019195853,0.006037442014411931,0.37799708996454356,-0.7006955532035427,-0.2749992795787745,0.007279768976004405,0.27689028897402096,0.7118876804404044,3919.863711784323,1.0000205984566053
"rho[4,3]",0.33048524355475317,0.0058700943123515155,0.33010262832911097,-0.4033527980698776,0.12111685393163846,0.372758686852363,0.5803015953252852,0.8452010649599888,3162.3345042499805,0.9999719388608781
"rho[4,4]",1,1.8841891883461074e-18,1.0282094422558086e-16,0.9999999999999998,1,1,1,1.0000000000000002,2977.9277766033356,0.9989994994993742
beta_Cl_logtCLCRMLMIN,0.6293771251595821,0.007325907960166894,0.3194621582002981,-0.061056053376694536,0.43336644732544516,0.6362605227327369,0.8361379363986629,1.2482129279556176,1901.5858037128921,1.0010025534795628
omega[1],0.26108692262295524,0.0012036722988138734,0.06269819127812314,0.1671426798518384,0.21641570558915596,0.25113141267715355,0.2948156566070023,0.40512156641489777,2713.273000567452,1.0027202466263347
omega[2],0.7329203457211827,0.004099370180967237,0.22593618788259806,0.3581289968412555,0.5800011583518041,0.7111082258774014,0.8617564009644025,1.2461973260061228,3037.64710096579,1.0006240540249363
omega[3],0.3026517508412423,0.0015389078762849144,0.08515241883588248,0.17266683443578312,0.24186207930946835,0.291055430960735,0.34870797949596566,0.4965648978218962,3061.7429972749837,1.0001328377059635
omega[4],0.3730055795273689,0.005047077453320698,0.2195332653704773,0.04127710068059849,0.21674658452686452,0.34955158647506424,0.49611432359894897,0.8760391755386708,1891.9982716253523,1.0014166899248216
a1,0.30868111655052866,3.9357599403051915e-4,0.02365112496168644,0.2671030938045181,0.29187849101793917,0.3075376876628072,0.32327636283487976,0.36017754060041574,3611.1572747410514,1.0002972834667085
a2,0.06390864944180855,1.4161261502215264e-4,0.007627562817111897,0.05154665651066871,0.05845770851396979,0.06314512132392333,0.06847170017581322,0.08093427572318021,2901.133412369118,1.0033385100397167
"logtheta[1,1]",1.18440960280764,0.0033312664930798225,0.13377053114533777,0.8940182498650601,1.106028773246698,1.188459148340153,1.2704462592951562,1.4326452718746379,1612.5090094268255,1.0016449857333143
"logtheta[1,2]",2.080435133868205,0.005060037420890965,0.31468113821696403,1.448482217271754,1.8787998335885514,2.0839786279800188,2.280370382164784,2.699991247513075,3867.532460740746,0.9999722882553782
"logtheta[1,3]",2.7123936115232623,0.002826617106634352,0.17109668199412742,2.325394623035377,2.6169420845225533,2.729590550502358,2.8262641890983033,2.992105742366145,3663.9472216235545,0.9999770031877767
"logtheta[1,4]",3.2082574824337797,0.005213251765651358,0.30310288884656195,2.610431426123899,3.020501555966881,3.205095549921161,3.3912881140435047,3.8408912070964947,3380.3584371074207,1.0017759194589564
"logtheta[2,1]",1.9599189300808293,0.0013069076207938277,0.06260645119872334,1.8353871957447092,1.9263369788848657,1.9638349607266745,1.998137190542228,2.0630942350991046,2294.8187665951223,1.000100808619361
"logtheta[2,2]",1.7906884142098334,0.006816527506293266,0.4212104451020659,1.1357786719830902,1.4826431706638412,1.7216926859318555,2.035266240877225,2.8103462578426264,3818.3161233262094,1.0003336873862292
"logtheta[2,3]",3.136594298790459,0.002158096196580414,0.13087452757449647,2.8319907324577303,3.0694585357074975,3.155779714445501,3.227392435601834,3.334096102230028,3677.635265566456,1.0005321191325625
"logtheta[2,4]",3.21550547946587,0.006767325945440081,0.37255803460147535,2.7046466119997863,2.9954871901547215,3.1467190308417576,3.34597733904295,4.148474313456607,3030.7748762843125,1.0000112241141872
"logtheta[3,1]",1.6545167237354366,0.001862355476857167,0.09035045626299179,1.469828120194287,1.6019569544586356,1.6554119474564786,1.7104274992205721,1.8324838576802212,2353.6156284712083,1.0011497982739397
"logtheta[3,2]",1.7921835898221563,0.003819271004974096,0.23056526305050437,1.3967064814255366,1.6441206102288453,1.7688558852614094,1.912266390114956,2.3293631921815177,3644.40641638751,1.0004508282483466
"logtheta[3,3]",3.1915046758059433,0.0014366788142008233,0.09079601823088983,2.9896925987461374,3.1399266854642702,3.197310335821899,3.2514987081320625,3.351581275001975,3994.05675357057,0.9996426547383414
"logtheta[3,4]",3.601863739766355,0.0072976014334875695,0.390636326578906,3.0527179827973163,3.3192418886703856,3.5250935429695245,3.805309730372246,4.5574749991353665,2865.398137345225,0.9999651442031403
"logtheta[4,1]",1.6632419665331313,8.48096384121393e-4,0.04136383115522214,1.5748090006965503,1.6387066946195121,1.6649443853715946,1.6901752296816441,1.738323061090047,2378.762537054277,1.0015599592117435
"logtheta[4,2]",1.8601224291867247,0.018119549800494402,0.7040353189146294,0.7314831815379215,1.2304898482910045,1.8467121872918488,2.4189210040691864,3.1449158834526716,1509.7119317097474,1.002273501332682
"logtheta[4,3]",2.775714222882819,0.006910945324697478,0.23899351921947148,2.2003336355227128,2.6350470078883164,2.813787086230648,2.9647407691053056,3.0961489180740176,1195.9067977698696,1.003123858140992
"logtheta[4,4]",2.857411234787631,0.008294544188259464,0.3824696799999082,2.2442074562781387,2.5858618633191233,2.787413035501447,3.1262054593364743,3.627037203102202,2126.223797713723,0.999707040242012
"logtheta[5,1]",1.7326764650125317,0.0026830113199811097,0.12126264535417018,1.4824320814220755,1.658113159332733,1.7372509145965673,1.8110113908597898,1.965208387612975,2042.7210595148663,1.0005476589477482
"logtheta[5,2]",2.190416896939296,0.006440327966430142,0.40409755679048404,1.4999599859636015,1.899938507176755,2.155495792035997,2.4590280946677017,3.0393814071803713,3936.919018779569,0.9994970451539112
"logtheta[5,3]",3.0654788106336057,0.0025921785121720666,0.16159702837210402,2.694648550469709,2.9730043136616886,3.0845232889714023,3.178676259738635,3.32829025791169,3886.305417462267,0.9999093254085474
"logtheta[5,4]",3.3215401847599084,0.00531770104580929,0.30195104099904496,2.8612962190813516,3.133623033762954,3.2740764990554494,3.453212032495254,4.0835644081012,3224.2241455067647,1.00023000446525
"logtheta[6,1]",1.7840516370324442,8.683688992623007e-4,0.052254154288218425,1.668624279501557,1.7691415071313317,1.791890320200053,1.8113410511432542,1.8459380093645552,3621.038355053454,0.9993298594748465
"logtheta[6,2]",2.6863741098432583,0.009867322105284203,0.590843791153577,1.6830201300624401,2.239944911063497,2.6374041509637385,3.1219084479644286,3.844911795782925,3585.4753533141784,1.000116972606562
"logtheta[6,3]",3.4366476229683003,0.003536994835639054,0.21853374377676824,2.9390826628522793,3.3073045878260388,3.474789691142914,3.599279345212366,3.7593349014286246,3817.4043170936325,1.000237586274152
"logtheta[6,4]",3.5370716144176586,0.006534452946688272,0.3622248565063956,3.009229654084793,3.3066430508920917,3.4822705721088116,3.693697409154247,4.476801999854257,3072.8264186255265,1.0000491514400431
