simulations, -2LL
1000,594.692
2000,593.687
3000,593.455
4000,594.207
5000,594.608
6000,594.897
7000,595.098
8000,594.963
9000,594.973
10000,594.96
11000,594.935
12000,594.986
13000,595.116
14000,595.142
15000,595.096
16000,595.157
17000,595.333
18000,595.356
19000,595.38
20000,595.417
21000,595.422
22000,595.493
23000,595.468
24000,595.427
25000,595.433
26000,595.515
27000,595.561
28000,595.535
29000,595.478
30000,595.523
