simulations,OFV
500,955.823
1000,956.584
1500,955.417
2000,956.219
2500,957.019
3000,956.171
3500,955.481
4000,955.199
4500,955.437
5000,955.38
5500,955.396
6000,955.44
6500,955.228
7000,955.433
7500,955.449
8000,955.46
8500,955.643
9000,955.306
9500,955.123
10000,955.019
10500,954.909
11000,955.004
11500,955.04
12000,954.879
12500,953.557
13000,953.607
13500,953.628
14000,953.698
14500,953.596
15000,953.594
15500,953.659
16000,953.651
16500,953.539
17000,953.536
17500,953.626
18000,953.652
18500,953.76
19000,953.769
19500,953.708
20000,953.629
20500,953.5
21000,953.353
21500,953.355
22000,953.449
22500,953.5
23000,953.284
23500,953.052
24000,953.053
24500,953.117
25000,953.162
25500,953.032
26000,953.026
26500,953.031
27000,953.051
27500,953.076
28000,953.052
28500,953.052
29000,953.116
29500,953.187
30000,953.242
