simulations, -2LL
1000,596.851
2000,596.41
3000,596.045
4000,596.107
5000,596.125
6000,595.877
7000,595.961
8000,595.982
9000,595.471
10000,595.498
11000,595.529
12000,595.605
13000,595.737
14000,595.809
15000,595.865
16000,595.965
17000,596.032
18000,596.086
19000,596.156
20000,596.145
21000,596.134
22000,596.204
23000,596.227
24000,596.214
25000,596.209
26000,596.248
27000,596.249
28000,596.162
29000,596.189
30000,596.166
