simulations,OFV
500,954.676
1000,954.195
1500,955.086
2000,952.233
2500,952.462
3000,952.927
3500,952.867
4000,953.281
4500,953.864
5000,954.019
5500,954.228
6000,954.429
6500,953.718
7000,953.479
7500,953.562
8000,953.819
8500,954.091
9000,953.958
9500,953.608
10000,953.076
10500,953.058
11000,953.185
11500,953.001
12000,952.739
12500,952.93
13000,952.881
13500,952.806
14000,952.779
14500,952.8
15000,952.844
15500,952.647
16000,952.706
16500,952.682
17000,952.747
17500,952.754
18000,952.511
18500,952.668
19000,952.664
19500,952.68
20000,952.524
20500,952.514
21000,952.357
21500,952.446
22000,952.574
22500,952.453
23000,952.261
23500,952.178
24000,952.138
24500,951.963
25000,952.064
25500,952.103
26000,952.055
26500,951.837
27000,951.78
27500,951.82
28000,951.939
28500,951.969
29000,952.071
29500,952.143
30000,952.252
