simulations,OFV
500,972.141
1000,970.01
1500,971.175
2000,971.696
2500,973.284
3000,974.237
3500,974.179
4000,974.609
4500,975.097
5000,974.776
5500,974.231
6000,973.688
6500,973.871
7000,972.604
7500,972.796
8000,973.071
8500,973.313
9000,972.73
9500,972.495
10000,972.1
10500,972.206
11000,972.167
11500,972.244
12000,971.853
12500,971.121
13000,970.917
13500,970.946
14000,970.984
14500,970.99
15000,971.01
15500,970.691
16000,970.677
16500,970.832
17000,970.776
17500,970.574
18000,970.732
18500,970.867
19000,970.945
19500,970.832
20000,970.927
20500,971.005
21000,971.056
21500,971.181
22000,971.228
22500,971.26
23000,971.292
23500,971.21
24000,971.289
24500,971.284
25000,971.419
25500,971.484
26000,971.407
26500,971.469
27000,971.532
27500,971.529
28000,971.698
28500,971.771
29000,971.835
29500,971.939
30000,971.988
