popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
5.50145,5.83916,5.50145,4.9449,6.12064,3.97266,3.95631,3.97266,3.57077,4.41978,All
5.72755,6.09445,5.72755,5.14813,6.37219,4.18804,4.1569,4.18804,3.76436,4.6594,All
5.96295,6.34722,5.96295,5.35971,6.63407,4.4151,4.36835,4.4151,3.96845,4.91201,All
6.20801,6.60089,6.20801,5.57999,6.90672,4.65447,4.59215,4.65447,4.1836,5.17832,All
6.21575,6.6085,6.21575,5.58694,6.91533,4.90681,4.83505,4.90681,4.41042,5.45907,All
6.46315,6.84323,6.46315,5.80932,7.19058,5.00644,4.93142,5.00644,4.49997,5.56992,All
6.72878,7.07668,6.72878,6.04807,7.4861,5.17284,5.09405,5.17284,4.64953,5.75504,All
6.93004,7.24889,6.93004,6.22897,7.71001,5.45329,5.37074,5.45329,4.90161,6.06705,All
7.00532,7.31331,7.00532,6.29664,7.79377,5.74894,5.66614,5.74894,5.16736,6.39598,All
7.29323,7.553,7.29323,6.55542,8.11408,6.04023,5.95972,6.04023,5.42918,6.72005,All
7.59297,7.79398,7.59297,6.82484,8.44756,6.06063,5.98045,6.06063,5.44751,6.74275,All
7.64433,7.83495,7.64433,6.87101,8.5047,6.38921,6.31462,6.38921,5.74285,7.10831,All
7.90503,8.04322,7.90503,7.10533,8.79474,6.7356,6.66923,6.7356,6.0542,7.49369,All
8.22991,8.3064,8.22991,7.39735,9.15619,7.07401,7.01649,7.07401,6.35838,7.87019,All
8.35863,8.41321,8.35863,7.51304,9.29939,7.10078,7.04401,7.10078,6.38244,7.89997,All
8.56815,8.59054,8.56815,7.70137,9.53249,7.48575,7.43974,7.48575,6.72847,8.32827,All
8.92029,8.90503,8.92029,8.01788,9.92427,7.8916,7.85567,7.8916,7.09326,8.7798,All
9.07292,9.05011,9.07292,8.15507,10.0941,8.1078,8.07663,8.1078,7.28758,9.02033,All
