iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,685.38,1,10.2171,4.95684,44.1718,51.2921,0.3,1.5,1.5,1.5,1.5
2,661.957,1,9.9317,7.60389,44.4341,54.0486,0.24,1.34164,1.47854,1.34164,1.34818
3,635.226,1,9.9706,5.74881,46.9188,56.798,0.192,1.2,1.63241,1.2,1.34243
4,592.617,1,9.76358,6.31789,49.9915,64.1579,0.158794,1.07331,1.48181,1.07331,1.26479
5,577.615,1,9.68311,8.04336,46.795,61.3636,0.152142,0.96,1.49078,0.96,1.18281
6,554.719,1,9.65034,6.89254,46.7802,63.9966,0.144142,0.85865,1.37796,0.85865,1.05794
7,527.619,1,9.55671,6.8976,45.7371,62.7493,0.129646,0.768,1.27069,0.768,1.01213
8,516.351,1,9.53872,8.1644,44.0211,62.0827,0.125999,0.68692,1.13654,0.68692,1.08569
9,482.312,1,9.52612,8.50185,43.712,69.4,0.112842,0.6144,1.01655,0.6144,0.971072
10,467.544,1,9.57343,9.17726,44.1221,67.8456,0.108124,0.549536,0.920893,0.549536,0.94167
11,458.537,1,9.56177,9.70308,44.2731,74.0592,0.105267,0.49152,0.912874,0.49152,0.958399
12,450.138,1,9.51387,10.024,44.1082,79.8023,0.10391,0.439629,0.900994,0.439629,0.888038
13,434.466,1,9.59551,10.1494,42.9152,77.0023,0.10077,0.393216,0.849606,0.393216,0.815223
14,425.73,1,9.62914,10.4356,43.3867,80.4399,0.0994751,0.351703,0.826762,0.351703,0.729199
15,413.514,1,9.77007,10.306,43.1132,79.5883,0.0976322,0.314573,0.867809,0.314573,0.669807
16,399.464,1,9.85755,10.3904,43.7687,79.6183,0.0936786,0.281362,0.825055,0.281362,0.647512
17,391.455,1,9.88685,10.1453,44.2253,80.855,0.0920251,0.269727,0.775142,0.251658,0.630666
