simulations,OFV
500,949.01
1000,949.365
1500,949.035
2000,947.917
2500,949.127
3000,949.79
3500,949.246
4000,949.445
4500,950.119
5000,950.116
5500,950.13
6000,950.358
6500,949.781
7000,949.519
7500,949.186
8000,949.512
8500,949.795
9000,949.511
9500,949.213
10000,948.738
10500,948.388
11000,948.461
11500,948.166
12000,948.014
12500,948.154
13000,947.415
13500,947.374
14000,947.281
14500,947.033
15000,947.133
15500,947.016
16000,947.148
16500,947.236
17000,947.314
17500,947.339
18000,947.255
18500,947.424
19000,947.392
19500,947.406
20000,947.28
20500,947.297
21000,947.129
21500,947.215
22000,947.335
22500,947.284
23000,947.19
23500,947.188
24000,947.117
24500,947.046
25000,947.116
25500,947.156
26000,947.144
26500,947.036
27000,947.015
27500,947.058
28000,947.196
28500,947.239
29000,947.313
29500,947.382
30000,947.482
