iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1276.66,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1252.24,1,9.34255,11.3596,45.3434,87.7221,0.95,0.95,0.285,0.285,0.977345,0.974679,1.22615,0.974679,1.01759,0.974679
3,1246.55,1,9.23557,10.6853,45.9859,83.6625,0.9025,0.9025,0.27075,0.27075,0.971388,0.95,1.24675,0.95,1.20502,0.95
4,1233.58,1,9.31998,10.4782,45.1953,72.58,0.857375,0.857375,0.257212,0.257212,0.947445,0.925945,1.31607,0.925945,1.24459,0.925945
5,1209.35,1,9.3301,8.56947,48.0023,71.6735,0.814506,0.814506,0.244352,0.244352,0.962053,0.9025,1.28275,0.9025,1.21308,0.9025
6,1188.01,1,9.26347,8.83416,42.769,81.9616,0.773781,0.773781,0.232134,0.232134,0.995055,0.879648,1.25027,0.879648,1.18236,0.879648
7,1177.78,1,9.08999,7.00525,45.105,73.1282,0.735092,0.735092,0.220528,0.220528,0.985687,0.857375,1.24587,0.857375,1.21123,0.857375
8,1157.79,1,9.07195,7.93717,47.1155,72.8694,0.698337,0.698337,0.209501,0.209501,0.965896,0.835666,1.21433,0.835666,1.18056,0.835666
9,1143.18,1,9.03723,8.04112,46.916,86.3066,0.66342,0.66342,0.199026,0.199026,0.983614,0.814506,1.18358,0.814506,1.15066,0.814506
10,1124.31,1,9.0279,8.33006,47.8282,86.6091,0.630249,0.630249,0.189075,0.189075,0.977117,0.793882,1.15361,0.793882,1.12153,0.793882
11,1122.04,1,8.80922,8.04144,47.3093,85.6805,0.598737,0.598737,0.179621,0.179621,0.973286,0.773781,1.13878,0.773781,1.09313,0.773781
12,1103.42,1,8.87479,7.66554,46.6493,87.2241,0.5688,0.5688,0.17064,0.17064,0.982848,0.754188,1.10994,0.754188,1.06545,0.754188
13,1090.53,1,8.98541,8.02394,49.329,85.7509,0.54036,0.54036,0.162108,0.162108,0.983474,0.735092,1.08184,0.735092,1.03847,0.735092
14,1078.27,1,8.94105,7.40704,46.1791,93.6058,0.513342,0.513342,0.154003,0.154003,0.990938,0.716479,1.13077,0.716479,1.01218,0.716479
15,1072.03,1,8.74873,6.63722,47.1455,103.545,0.487675,0.487675,0.146302,0.146302,0.975727,0.698337,1.13175,0.698337,0.986551,0.698337
16,1066.59,1,8.81237,6.73888,47.5114,112.054,0.463291,0.552745,0.138987,0.13913,0.968656,0.680655,1.22904,0.680655,0.961571,0.680655
17,1045.48,1,8.70915,7.57343,47.19,112.004,0.440127,0.648521,0.132038,0.128536,0.962579,0.66342,1.19792,0.66342,0.957886,0.66342
18,1029.79,1,8.85718,7.25192,48.8864,108.924,2.22045e-16,0.71866,0.151228,0.117458,0.969778,0.646622,1.16759,0.646622,0.933632,0.646622
19,1030.44,1,8.75197,7.00368,46.4362,123.189,2.22045e-16,0.587187,0.148122,0.134574,0.989853,0.630249,1.13803,0.630249,0.909992,0.630249
20,1023.91,1,8.86365,6.7672,47.4899,121.255,2.22045e-16,0.693221,0.144588,0.127665,0.997559,0.614291,1.10921,0.614291,0.88695,0.614291
21,1016.84,1,8.99071,6.41064,46.8467,114.283,2.22045e-16,0.700845,0.139961,0.13104,0.988747,0.598737,1.08112,0.598737,0.864492,0.598737
22,1016.99,1,9.05045,6.93157,45.9813,125.231,2.22045e-16,0.839093,0.139672,0.129553,1.00312,0.583577,1.05375,0.583577,0.842603,0.583577
23,1013.51,1,8.95757,7.17638,46.6828,113.003,2.22045e-16,0.86986,0.13563,0.127149,1.0014,0.5688,1.02707,0.5688,0.821267,0.5688
