parameter,value,se_lin,rse_lin
Cl_pop,5.16264562937658,0.350374598861109,6.78672572193219
V1_pop,20.0922630972016,1.63285086418548,8.12676429870608
Q_pop,6.29416324896694,1.28409654432892,20.4013860704943
V2_pop,26.3654661278512,3.9957534700429,15.1552544175275
omega_Cl,0.252367203828923,0.0482241239493254,19.1087127081758
omega_V1,0.279667317409086,0.0614187748527945,21.9613701814694
omega_Q,0.701078420182968,0.154501150592303,22.0376417451247
omega_V2,0.381080237135905,0.142737220570914,37.4559493411906
corr_V2_V1,0.999,0.19365963520914,19.3853488697837
a1,0.304462175646409,0.0223257217609255,7.33283919867071
a2,0.0621193616998192,0.00619726886611644,9.97638851484606
