simulations, -2LL
1000,597.313
2000,596.46
3000,596.949
4000,596.857
5000,596.891
6000,596.778
7000,596.807
8000,596.76
9000,596.323
10000,596.421
11000,596.455
12000,596.433
13000,596.595
14000,596.685
15000,596.723
16000,596.826
17000,596.881
18000,596.914
19000,596.97
20000,596.956
21000,596.954
22000,596.992
23000,596.986
24000,596.969
25000,596.987
26000,596.937
27000,596.953
28000,596.887
29000,596.911
30000,596.932
