pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.42294,0.13165,-3.00469,0.0215618,-1.65776,0.0483011,All
-0.813683,0.451371,-2.80521,0.0107809,-1.1833,0.120753,All
-0.204427,0.507792,-2.60574,0.0161714,-0.70885,0.603763,All
0.404828,0.338528,-2.40626,0.0161714,-0.234395,0.531312,All
1.01408,0.225685,-2.20678,0.0107809,0.240059,0.362258,All
1.62334,0.0376142,-2.00731,0.0323427,0.714514,0.289806,All
2.23259,0.0564213,-1.80783,0.0754663,1.18897,0.193204,All
2.84185,0.0376142,-1.60835,0.102419,1.66342,0.0483011,All
3.45111,0,-1.40888,0.12398,2.13788,0.0241505,All
4.06036,0.0188071,-1.2094,0.150933,2.61233,0.0966021,All
,,-1.00992,0.215618,,,All
,,-0.810447,0.264132,,,All
,,-0.61097,0.280304,,,All
,,-0.411494,0.382722,,,All
,,-0.212017,0.377332,,,All
,,-0.0125405,0.344989,,,All
,,0.186936,0.36116,,,All
,,0.386413,0.490531,,,All
,,0.585889,0.425846,,,All
,,0.785366,0.398894,,,All
,,0.984842,0.366551,,,All
,,1.18432,0.231789,,,All
,,1.3838,0.161714,,,All
,,1.58327,0.0646854,,,All
,,1.78275,0.0916377,,,All
,,1.98222,0.0431236,,,All
,,2.1817,0.0323427,,,All
,,2.38118,0.0215618,,,All
,,2.58065,0.0269523,,,All
,,2.78013,0.0161714,,,All
,,2.97961,0.0161714,,,All
