Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
3.84675,0.000197791,4.61871e-05,17.7921,1.47033e-05,1.28175e-05,2.24094,0.0110868,0.00495831,16.4672,0.000501922,0.00098275,All
4.08514,0.000461253,0.000121025,18.7274,3.67285e-05,3.55118e-05,2.66366,0.0192903,0.0113162,18.2912,0.000982512,0.00230293,All
4.32353,0.0009728,0.000285705,19.6628,8.3311e-05,8.91087e-05,3.08638,0.0288195,0.0214542,20.1151,0.00170056,0.00471181,All
4.56192,0.00188077,0.000616237,20.5982,0.000173552,0.000204885,3.50911,0.0387788,0.0357414,21.9391,0.00267196,0.00866114,All
4.80031,0.00337085,0.00122861,21.5335,0.000335242,0.000435957,3.93183,0.0484064,0.0541918,23.7631,0.00388513,0.0146066,All
5.0387,0.00565317,0.00228634,22.4689,0.000605417,0.000865768,4.35455,0.057151,0.0765409,25.5871,0.00530377,0.0229593,All
5.27709,0.0089415,0.00400393,23.4042,0.0010294,0.00161643,4.77727,0.064672,0.102337,27.4111,0.00687333,0.0340465,All
5.51548,0.0134274,0.00664477,24.3396,0.00165809,0.00285531,5.2,0.0708049,0.131021,29.2351,0.00852894,0.0480853,All
5.75387,0.0192538,0.0105126,25.275,0.00254347,0.00479834,5.62272,0.0755174,0.161998,31.059,0.0102031,0.065171,All
5.99226,0.0264918,0.015937,26.2103,0.00373305,0.00770841,6.04544,0.078867,0.194675,32.883,0.0118321,0.0852784,All
6.23065,0.0351254,0.0232545,27.1457,0.00526372,0.0118884,6.46816,0.0809671,0.228499,34.707,0.0133604,0.108273,All
6.46904,0.0450448,0.0327865,28.0811,0.00715614,0.0176684,6.89089,0.081961,0.262972,36.531,0.0147433,0.133928,All
6.70743,0.056051,0.0448176,29.0164,0.00941039,0.0253886,7.31361,0.0820032,0.297659,38.355,0.015948,0.161947,All
6.94582,0.0678682,0.0595752,29.9518,0.0120036,0.0353786,7.73633,0.0812476,0.332189,40.179,0.0169535,0.191985,All
7.18421,0.0801636,0.0772139,30.8872,0.0148899,0.0479357,8.15906,0.0798394,0.366257,42.003,0.0177494,0.223666,All
7.42261,0.092571,0.0978046,31.8225,0.0180024,0.0633043,8.58178,0.077911,0.399616,43.8269,0.0183346,0.256606,All
7.661,0.104716,0.121329,32.7579,0.0212575,0.0816579,9.0045,0.0755799,0.43207,45.6509,0.0187153,0.290425,All
7.89939,0.116238,0.147682,33.6933,0.0245603,0.103086,9.42722,0.0729481,0.463472,47.4749,0.0189034,0.324761,All
8.13778,0.126814,0.176674,34.6286,0.0278107,0.127587,9.84995,0.0701028,0.493714,49.2989,0.018915,0.359277,All
8.37617,0.136167,0.208047,35.564,0.0309102,0.155065,10.2727,0.0671174,0.52272,51.1229,0.0187684,0.393667,All
8.61456,0.144084,0.241481,36.4994,0.0337668,0.185336,10.6954,0.0640525,0.550447,52.9469,0.0184836,0.42766,All
8.85295,0.150416,0.276617,37.4347,0.0363008,0.218133,11.1181,0.0609577,0.576869,54.7708,0.0180808,0.461022,All
9.09134,0.15508,0.313064,38.3701,0.0384475,0.253124,11.5408,0.0578732,0.601984,56.5948,0.0175798,0.493558,All
9.32973,0.158053,0.350422,39.3055,0.0401601,0.289922,11.9636,0.0548304,0.625804,58.4188,0.0169994,0.525105,All
9.56812,0.159371,0.388289,40.2408,0.0414099,0.328108,12.3863,0.051854,0.64835,60.2428,0.0163571,0.555534,All
9.80651,0.159114,0.426281,41.1762,0.0421865,0.367242,12.809,0.0489628,0.669655,62.0668,0.0156689,0.584747,All
10.0449,0.157401,0.464036,42.1115,0.042496,0.406882,13.2317,0.0461704,0.689759,63.8908,0.0149489,0.612674,All
10.2833,0.154379,0.501223,43.0469,0.0423588,0.446601,13.6545,0.0434867,0.708705,65.7148,0.0142097,0.639268,All
10.5217,0.150213,0.53755,43.9823,0.0418075,0.485995,14.0772,0.0409178,0.726541,67.5387,0.013462,0.664505,All
10.7601,0.145078,0.572765,44.9176,0.0408836,0.524695,14.4999,0.0384675,0.743316,69.3627,0.012715,0.688378,All
10.9985,0.139151,0.606657,45.853,0.0396351,0.562375,14.9226,0.0361373,0.75908,71.1867,0.0119762,0.710894,All
11.2369,0.132607,0.63906,46.7884,0.0381132,0.598756,15.3453,0.0339271,0.773885,73.0107,0.011252,0.732076,All
11.4752,0.125608,0.669846,47.7237,0.0363708,0.633606,15.7681,0.0318352,0.78778,74.8347,0.0105473,0.751953,All
11.7136,0.118309,0.698924,48.6591,0.0344595,0.666744,16.1908,0.029859,0.800816,76.6587,0.00986611,0.770566,All
11.952,0.110846,0.72624,49.5945,0.0324288,0.698034,16.6135,0.0279953,0.81304,78.4827,0.00921126,0.787961,All
12.1904,0.103341,0.75177,50.5298,0.0303242,0.727386,17.0362,0.0262402,0.8245,80.3066,0.00858489,0.804186,All
12.4288,0.0958984,0.775516,51.4652,0.0281868,0.754752,17.459,0.0245893,0.83524,82.1306,0.00798838,0.819296,All
12.6672,0.0886052,0.797505,52.4006,0.0260525,0.780117,17.8817,0.023038,0.845303,83.9546,0.00742252,0.833346,All
12.9056,0.0815332,0.817779,53.3359,0.023952,0.8035,18.3044,0.0215818,0.854731,85.7786,0.00688761,0.846392,All
13.144,0.0747386,0.8364,54.2713,0.0219104,0.824943,18.7271,0.0202158,0.863562,87.6026,0.00638351,0.858491,All
13.3824,0.0682642,0.853439,55.2067,0.019948,0.844513,19.1498,0.0189353,0.871834,89.4266,0.00590978,0.869697,All
13.6208,0.0621402,0.868975,56.142,0.0180802,0.86229,19.5726,0.0177357,0.879582,91.2505,0.00546572,0.880067,All
13.8591,0.056386,0.883095,57.0774,0.0163181,0.878369,19.9953,0.0166123,0.886839,93.0745,0.00505039,0.889654,All
14.0975,0.051012,0.895889,58.0128,0.014669,0.892852,20.418,0.0155607,0.893637,94.8985,0.00466274,0.898508,All
14.3359,0.0460207,0.907447,58.9481,0.0131367,0.905847,20.8407,0.0145767,0.900004,96.7225,0.00430159,0.906679,All
14.5743,0.041408,0.917861,59.8835,0.0117225,0.917464,21.2635,0.0136562,0.90597,98.5465,0.00396569,0.914215,All
14.8127,0.0371651,0.927219,60.8188,0.0104252,0.927813,21.6862,0.0127952,0.911558,100.37,0.00365375,0.921161,All
15.0511,0.0332789,0.935609,61.7542,0.00924178,0.937002,22.1089,0.01199,0.916795,102.194,0.00336447,0.927558,All
15.2895,0.0297333,0.943113,62.6896,0.00816792,0.945136,22.5316,0.0112372,0.921703,104.018,0.00309652,0.933447,All
15.5279,0.0265104,0.949811,63.6249,0.00719813,0.952315,22.9543,0.0105333,0.926302,105.842,0.00284862,0.938866,All
15.7663,0.0235906,0.955777,64.5603,0.00632627,0.958632,23.3771,0.00987524,0.930614,107.666,0.0026195,0.94385,All
16.0047,0.0209538,0.961081,65.4957,0.0055457,0.964178,23.7998,0.00925999,0.934657,109.49,0.00240793,0.948432,All
16.2431,0.0185794,0.965788,66.431,0.00484959,0.969033,24.2225,0.00868476,0.938449,111.314,0.00221275,0.952644,All
16.4814,0.0164472,0.969958,67.3664,0.00423107,0.973274,24.6452,0.00814694,0.942005,113.138,0.00203281,0.956514,All
16.7198,0.0145373,0.973647,68.3018,0.00368335,0.976971,25.068,0.00764404,0.945342,114.962,0.00186704,0.960068,All
16.9582,0.0128306,0.976906,69.2371,0.00319988,0.980185,25.4907,0.00717378,0.948472,116.786,0.00171441,0.963333,All
17.1966,0.0113088,0.979779,70.1725,0.00277441,0.982975,25.9134,0.00673397,0.951411,118.61,0.00157398,0.96633,All
17.435,0.00995471,0.982311,71.1079,0.00240103,0.985391,26.3361,0.0063226,0.95417,120.434,0.00144482,0.969081,All
17.6734,0.00875217,0.984538,72.0432,0.00207422,0.987481,26.7589,0.00593777,0.95676,122.258,0.0013261,0.971607,All
17.9118,0.00768616,0.986495,72.9786,0.0017889,0.989285,27.1816,0.00557771,0.959193,124.082,0.00121699,0.973925,All
18.1502,0.00674277,0.988212,73.914,0.00154038,0.990839,27.6043,0.00524078,0.961479,125.906,0.00111678,0.976052,All
