simulations, -2LL
1000,524.128
2000,521.305
3000,521.428
4000,521.257
5000,521.559
6000,520.342
7000,520.844
8000,520.577
9000,520.087
10000,520.193
11000,520.211
12000,520.206
13000,520.035
14000,520.144
15000,520.124
16000,520.177
17000,520.292
18000,520.213
19000,520.338
20000,520.29
21000,520.134
22000,520.214
23000,520.183
24000,520.158
25000,519.56
26000,519.723
27000,519.724
28000,519.67
29000,519.623
30000,519.546
